"lemma","count_final","rate_final","count_all","rate_all","vs_all","count_not_final","rate_not_final","vs_not_final","diff_rates"
"fort",11,0.000935135594661226,100,0.000975058015951949,102558,89,0.000980230188887053,90795,0.953995913677146
"mere",19,0.0016152342089603,174,0.00169660094775639,102558,155,0.00170714246379206,90795,0.946162516145486
"monde",11,0.000935135594661226,101,0.000984808596111469,102558,90,0.000991244011234099,90795,0.943395959080733
"comment",12,0.00102014792144861,111,0.00108231439770666,102558,99,0.00109036841235751,90795,0.935599298261884
"église",8,0.000680098614299073,74,0.000721542931804442,102558,66,0.000726912274905006,90795,0.935599298261884
"faire",134,0.0113916517895095,1260,0.0122857310009946,102558,1126,0.0124015639627733,90795,0.918565740877898
"seneschal",2,0.000170024653574768,19,0.00018526102303087,102558,17,0.000187234979899774,90795,0.908081671842417
"mauvais",6,0.000510073960724305,57,0.000555783069092611,102558,51,0.000561704939699323,90795,0.908081671842417
"frère",6,0.000510073960724305,58,0.00056553364925213,102558,52,0.000572718762046368,90795,0.890618562768524
"Jésus",14,0.00119017257502338,138,0.00134558006201369,102558,124,0.00136571397103365,90795,0.871465475397158
"ame",8,0.000680098614299073,79,0.00077029583260204,102558,71,0.000781981386640233,90795,0.8697120237364
"pucele",4,0.000340049307149537,40,0.00039002320638078,102558,36,0.000396497604493639,90795,0.857632690073394
"larron",2,0.000170024653574768,20,0.00019501160319039,102558,18,0.00019824880224682,90795,0.857632690073394
"croître",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"cruel",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"cuider",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"damoiseau",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"dessous",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"état",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"idole",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"Odon",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"quite",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"Rebebus",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"sofrir",1,8.50123267873842e-05,10,9.75058015951949e-05,102558,9,9.91244011234099e-05,90795,0.857632690073394
"jour",19,0.0016152342089603,191,0.00186236081046822,102558,172,0.00189437744369183,90795,0.8526464535032
"enfer",8,0.000680098614299073,82,0.000799547573080598,102558,74,0.00081502285368137,90795,0.834453428179518
"sergent",3,0.000255036980362153,31,0.000302267984945104,102558,28,0.000308387025717275,90795,0.827002951142201
"dire",110,0.00935135594661226,1167,0.0113789270461592,102558,1057,0.0116416102208271,90795,0.803269974619357
"pöoir",18,0.00153022188217292,191,0.00186236081046822,102558,173,0.00190539126603888,90795,0.803101131745028
"droit",11,0.000935135594661226,117,0.00114081787866378,102558,106,0.00116746516878683,90795,0.800996569030811
"terre",12,0.00102014792144861,128,0.00124807426041849,102558,116,0.00127760339225728,90795,0.798485607999367
"sien",4,0.000340049307149537,43,0.000419274946859338,102558,39,0.000429539071534776,90795,0.791660944683133
"vrai",4,0.000340049307149537,43,0.000419274946859338,102558,39,0.000429539071534776,90795,0.791660944683133
"commencer",5,0.000425061633936921,54,0.000526531328614053,102558,49,0.000539677295005232,90795,0.787621858230668
"croix",5,0.000425061633936921,55,0.000536281908773572,102558,50,0.000550691117352277,90795,0.771869421066055
"beste",1,8.50123267873842e-05,11,0.000107256381754714,102558,10,0.000110138223470455,90795,0.771869421066055
"escuier",1,8.50123267873842e-05,11,0.000107256381754714,102558,10,0.000110138223470455,90795,0.771869421066055
"Julien",1,8.50123267873842e-05,11,0.000107256381754714,102558,10,0.000110138223470455,90795,0.771869421066055
"père",19,0.0016152342089603,211,0.00205737241365861,102558,192,0.00211465389063274,90795,0.763829114596617
"reine",4,0.000340049307149537,45,0.000438776107178377,102558,41,0.000451566716228867,90795,0.753043337625419
"ciel",7,0.000595086287511689,79,0.00077029583260204,102558,72,0.000792995208987279,90795,0.75042860381422
"faus",2,0.000170024653574768,23,0.000224263343668948,102558,21,0.000231290269287956,90795,0.735113734348623
"genou",2,0.000170024653574768,23,0.000224263343668948,102558,21,0.000231290269287956,90795,0.735113734348623
"point",9,0.000765110941086458,104,0.00101406033659003,102558,95,0.00104631312296933,90795,0.731244714694157
"juif",2,0.000170024653574768,24,0.000234013923828468,102558,22,0.000242304091635002,90795,0.701699473696413
"païen",2,0.000170024653574768,24,0.000234013923828468,102558,22,0.000242304091635002,90795,0.701699473696413
"pied",2,0.000170024653574768,24,0.000234013923828468,102558,22,0.000242304091635002,90795,0.701699473696413
"Basilles",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"catre",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"chapelle",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"chetif",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"comander",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"cuisse",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"dit",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"face",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"jadis",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"justice",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"Martin",1,8.50123267873842e-05,12,0.000117006961914234,102558,11,0.000121152045817501,90795,0.701699473696413
"sain",4,0.000340049307149537,50,0.000487529007975975,102558,46,0.000506635827964095,90795,0.671190800927004
"parole",3,0.000255036980362153,38,0.000370522046061741,102558,35,0.000385483782146594,90795,0.661602360913761
"vouloir",30,0.00255036980362153,390,0.0038027262622126,102558,360,0.0039649760449364,90795,0.643224517555046
"loi",2,0.000170024653574768,26,0.000253515084147507,102558,24,0.000264331736329093,90795,0.643224517555046
"bataille",1,8.50123267873842e-05,13,0.000126757542073753,102558,12,0.000132165868164546,90795,0.643224517555046
"chatel",1,8.50123267873842e-05,13,0.000126757542073753,102558,12,0.000132165868164546,90795,0.643224517555046
"cote",1,8.50123267873842e-05,13,0.000126757542073753,102558,12,0.000132165868164546,90795,0.643224517555046
"orgueil",1,8.50123267873842e-05,13,0.000126757542073753,102558,12,0.000132165868164546,90795,0.643224517555046
"pan",1,8.50123267873842e-05,13,0.000126757542073753,102558,12,0.000132165868164546,90795,0.643224517555046
"penance",1,8.50123267873842e-05,13,0.000126757542073753,102558,12,0.000132165868164546,90795,0.643224517555046
"port",1,8.50123267873842e-05,13,0.000126757542073753,102558,12,0.000132165868164546,90795,0.643224517555046
"porte",1,8.50123267873842e-05,13,0.000126757542073753,102558,12,0.000132165868164546,90795,0.643224517555046
"li",3,0.000255036980362153,40,0.00039002320638078,102558,37,0.000407511426840685,90795,0.625840071134639
"fils",4,0.000340049307149537,54,0.000526531328614053,102558,50,0.000550691117352277,90795,0.617495536852844
"franc",2,0.000170024653574768,27,0.000263265664307026,102558,25,0.000275345558676139,90795,0.617495536852844
"oeuvre",2,0.000170024653574768,27,0.000263265664307026,102558,25,0.000275345558676139,90795,0.617495536852844
"chose",6,0.000510073960724305,81,0.000789796992921079,102558,75,0.000826036676028416,90795,0.617495536852844
"femme",6,0.000510073960724305,81,0.000789796992921079,102558,75,0.000826036676028416,90795,0.617495536852844
"Christ",5,0.000425061633936921,68,0.000663039450847325,102558,63,0.000693870807863869,90795,0.612594778623853
"hors",3,0.000255036980362153,42,0.000409524366699819,102558,39,0.000429539071534776,90795,0.59374570851235
"jor",3,0.000255036980362153,42,0.000409524366699819,102558,39,0.000429539071534776,90795,0.59374570851235
"tyran",3,0.000255036980362153,42,0.000409524366699819,102558,39,0.000429539071534776,90795,0.59374570851235
"personne",2,0.000170024653574768,28,0.000273016244466546,102558,26,0.000286359381023184,90795,0.59374570851235
"jardin",1,8.50123267873842e-05,14,0.000136508122233273,102558,13,0.000143179690511592,90795,0.59374570851235
"moins",1,8.50123267873842e-05,14,0.000136508122233273,102558,13,0.000143179690511592,90795,0.59374570851235
"prudhomme",5,0.000425061633936921,73,0.000711792351644923,102558,68,0.000748939919599097,90795,0.567551044901511
"fil",7,0.000595086287511689,104,0.00101406033659003,102558,97,0.00106834076766342,90795,0.557019169841483
"advenir",2,0.000170024653574768,30,0.000292517404785585,102558,28,0.000308387025717275,90795,0.551335300761468
"trèstous",2,0.000170024653574768,30,0.000292517404785585,102558,28,0.000308387025717275,90795,0.551335300761468
"mi",1,8.50123267873842e-05,15,0.000146258702392792,102558,14,0.000154193512858638,90795,0.551335300761468
"Rouen",1,8.50123267873842e-05,15,0.000146258702392792,102558,14,0.000154193512858638,90795,0.551335300761468
"seoir",1,8.50123267873842e-05,15,0.000146258702392792,102558,14,0.000154193512858638,90795,0.551335300761468
"conte",3,0.000255036980362153,46,0.000448526687337897,102558,43,0.000473594360922958,90795,0.538513549580968
"abbé",2,0.000170024653574768,31,0.000302267984945104,102558,29,0.000319400848064321,90795,0.532323738666245
"mortel",2,0.000170024653574768,31,0.000302267984945104,102558,29,0.000319400848064321,90795,0.532323738666245
"mal",11,0.000935135594661226,172,0.00167709978743735,102558,161,0.00177322539787433,90795,0.52736420072836
"avoir",144,0.0122417750573833,2264,0.0220753134811521,102558,2120,0.0233493033757365,90795,0.524288663365622
"ensemble",2,0.000170024653574768,32,0.000312018565104624,102558,30,0.000330414670411366,90795,0.514579614044036
"seror",1,8.50123267873842e-05,16,0.000156009282552312,102558,15,0.000165207335205683,90795,0.514579614044036
"ui",1,8.50123267873842e-05,16,0.000156009282552312,102558,15,0.000165207335205683,90795,0.514579614044036
"gens",6,0.000510073960724305,99,0.00096530743579243,102558,93,0.00102428547827524,90795,0.497980271655519
"heure",4,0.000340049307149537,66,0.000643538290528286,102558,62,0.000682856985516824,90795,0.497980271655519
"mot",3,0.000255036980362153,50,0.000487529007975975,102558,47,0.00051764965031114,90795,0.492682609191099
"corps",17,0.00144520955538553,286,0.00278866592562257,102558,269,0.00296271821135525,90795,0.487798518889328
"Jehan",2,0.000170024653574768,34,0.000331519725423663,102558,32,0.000352442315105457,90795,0.482418388166284
"Burgifier",1,8.50123267873842e-05,17,0.000165759862711831,102558,16,0.000176221157552729,90795,0.482418388166284
"sanc",1,8.50123267873842e-05,17,0.000165759862711831,102558,16,0.000176221157552729,90795,0.482418388166284
"table",1,8.50123267873842e-05,17,0.000165759862711831,102558,16,0.000176221157552729,90795,0.482418388166284
"uis",1,8.50123267873842e-05,17,0.000165759862711831,102558,16,0.000176221157552729,90795,0.482418388166284
"seignor",13,0.00110516024823599,223,0.00217437937557285,102558,210,0.00231290269287956,90795,0.477823927326605
"force",2,0.000170024653574768,36,0.000351020885742702,102558,34,0.000374469959799548,90795,0.454040835921209
"mille",2,0.000170024653574768,37,0.000360771465902221,102558,35,0.000385483782146594,90795,0.441068240609174
"nuit",4,0.000340049307149537,75,0.000731293511963962,102558,71,0.000781981386640233,90795,0.4348560118682
"dix",1,8.50123267873842e-05,19,0.00018526102303087,102558,18,0.00019824880224682,90795,0.428816345036697
"endroit",1,8.50123267873842e-05,19,0.00018526102303087,102558,18,0.00019824880224682,90795,0.428816345036697
"roi",22,0.00187027118932245,419,0.00408549308683867,102558,397,0.00437248747177708,90795,0.427736203109652
"beau",7,0.000595086287511689,135,0.00131632832153513,102558,128,0.00140976926042183,90795,0.422116089645499
"deuil",1,8.50123267873842e-05,20,0.00019501160319039,102558,19,0.000209262624593865,90795,0.406247063718976
"gentil",1,8.50123267873842e-05,20,0.00019501160319039,102558,19,0.000209262624593865,90795,0.406247063718976
"homme",12,0.00102014792144861,241,0.0023498898184442,102558,229,0.00252216531747343,90795,0.404473059073915
"être",28,0.00238034515004676,564,0.00549932720996899,102558,536,0.00590340877801641,90795,0.403215369213611
"ostel",1,8.50123267873842e-05,21,0.000204762183349909,102558,20,0.000220276446940911,90795,0.385934710533027
"haut",5,0.000425061633936921,106,0.00103356149690907,102558,101,0.0011123960570516,90795,0.382113574785175
"voix",3,0.000255036980362153,66,0.000643538290528286,102558,63,0.000693870807863869,90795,0.367556867174312
"archevêque",1,8.50123267873842e-05,22,0.000214512763509429,102558,21,0.000231290269287956,90795,0.367556867174312
"coeur",1,8.50123267873842e-05,22,0.000214512763509429,102558,21,0.000231290269287956,90795,0.367556867174312
"digne",1,8.50123267873842e-05,22,0.000214512763509429,102558,21,0.000231290269287956,90795,0.367556867174312
"nie",1,8.50123267873842e-05,22,0.000214512763509429,102558,21,0.000231290269287956,90795,0.367556867174312
"temps",3,0.000255036980362153,67,0.000653288870687806,102558,64,0.000704884630210915,90795,0.361813791124713
"trois",3,0.000255036980362153,68,0.000663039450847325,102558,65,0.00071589845255796,90795,0.35624742510741
"ainçois",1,8.50123267873842e-05,23,0.000224263343668948,102558,22,0.000242304091635002,90795,0.350849736848207
"chétif",1,8.50123267873842e-05,23,0.000224263343668948,102558,22,0.000242304091635002,90795,0.350849736848207
"devant",6,0.000510073960724305,139,0.00135533064217321,102558,133,0.00146483837215706,90795,0.348211768901979
"sus",3,0.000255036980362153,72,0.000702041771485403,102558,69,0.000759953741946142,90795,0.335595400463502
"nef",1,8.50123267873842e-05,24,0.000234013923828468,102558,23,0.000253317913982047,90795,0.335595400463502
"près",1,8.50123267873842e-05,24,0.000234013923828468,102558,23,0.000253317913982047,90795,0.335595400463502
"estre",105,0.00892629431267534,2537,0.0247372218647009,102558,2432,0.0267856159480148,90795,0.333249544456973
"âme",1,8.50123267873842e-05,25,0.000243764503987987,102558,24,0.000264331736329093,90795,0.321612258777523
"lors",10,0.000850123267873842,251,0.00244739562003939,102558,241,0.00265433118563798,90795,0.320277768077201
"tant",14,0.00119017257502338,359,0.0035004582772675,102558,345,0.00379976870973071,90795,0.313222373765935
"jamais",2,0.000170024653574768,52,0.000507030168295014,102558,50,0.000550691117352277,90795,0.308747768426422
"lonc",1,8.50123267873842e-05,26,0.000253515084147507,102558,25,0.000275345558676139,90795,0.308747768426422
"Sébastien",1,8.50123267873842e-05,26,0.000253515084147507,102558,25,0.000275345558676139,90795,0.308747768426422
"tous",11,0.000935135594661226,291,0.00283741882642017,102558,280,0.00308387025717275,90795,0.303234415418807
"grâce",2,0.000170024653574768,53,0.000516780748454533,102558,51,0.000561704939699323,90795,0.302693890614139
"Michel",1,8.50123267873842e-05,27,0.000263265664307026,102558,26,0.000286359381023184,90795,0.296872854256175
"bon",12,0.00102014792144861,344,0.00335419957487471,102558,332,0.00365658901921912,90795,0.278988947373273
"sembler",1,8.50123267873842e-05,29,0.000282766824626065,102558,28,0.000308387025717275,90795,0.275667650380734
"aussi",2,0.000170024653574768,59,0.00057528422941165,102558,57,0.000627787873781596,90795,0.270831375812651
"dieu",4,0.000340049307149537,119,0.00116031903898282,102558,115,0.00126658956991024,90795,0.268476320370802
"ermite",2,0.000170024653574768,61,0.000594785389730689,102558,59,0.000649815518475687,90795,0.261650651208832
"seigneur",3,0.000255036980362153,92,0.000897053374675793,102558,89,0.000980230188887053,90795,0.260180703730131
"Rome",2,0.000170024653574768,62,0.000604535969890208,102558,60,0.000660829340822732,90795,0.257289807022018
"conseil",1,8.50123267873842e-05,31,0.000302267984945104,102558,30,0.000330414670411366,90795,0.257289807022018
"pas",6,0.000510073960724305,188,0.00183310906998966,102558,182,0.00200451566716229,90795,0.254462446505293
"grant",20,0.00170024653574768,630,0.00614286550049728,102558,610,0.00671843163169778,90795,0.253071941333133
"nul",7,0.000595086287511689,222,0.00216462879541333,102558,215,0.00236797180461479,90795,0.251306323137785
"Angleterre",1,8.50123267873842e-05,32,0.000312018565104624,102558,31,0.000341428492758412,90795,0.24899013582776
"fer",1,8.50123267873842e-05,32,0.000312018565104624,102558,31,0.000341428492758412,90795,0.24899013582776
"ome",1,8.50123267873842e-05,32,0.000312018565104624,102558,31,0.000341428492758412,90795,0.24899013582776
"plusieurs",1,8.50123267873842e-05,32,0.000312018565104624,102558,31,0.000341428492758412,90795,0.24899013582776
"tel",5,0.000425061633936921,162,0.00157959398584216,102558,157,0.00172917010848615,90795,0.245818286963712
"doux",4,0.000340049307149537,130,0.00126757542073753,102558,126,0.00138774161572774,90795,0.245037911449541
"sur",3,0.000255036980362153,100,0.000975058015951949,102558,97,0.00106834076766342,90795,0.238722501360635
"forest",1,8.50123267873842e-05,34,0.000331519725423663,102558,33,0.000363456137452503,90795,0.233899824565471
"cel",5,0.000425061633936921,177,0.00172585268823495,102558,172,0.00189437744369183,90795,0.224380645658737
"eux",2,0.000170024653574768,71,0.000692291191325884,102558,69,0.000759953741946142,90795,0.223730266975668
"dedans",3,0.000255036980362153,108,0.00105306265722811,102558,105,0.00115645134643978,90795,0.220534120304587
"deux",5,0.000425061633936921,184,0.00179410674935159,102558,179,0.00197147420012115,90795,0.215605983538004
"diable",3,0.000255036980362153,112,0.00109206497786618,102558,109,0.00120050663582796,90795,0.212441125064052
"blanc",1,8.50123267873842e-05,38,0.000370522046061741,102558,37,0.000407511426840685,90795,0.20861335704488
"nous",4,0.000340049307149537,158,0.00154059166520408,102558,154,0.00169612864144501,90795,0.200485563913261
"cent",1,8.50123267873842e-05,41,0.000399773786540299,102558,40,0.000440552893881822,90795,0.192967355266514
"issi",1,8.50123267873842e-05,41,0.000399773786540299,102558,40,0.000440552893881822,90795,0.192967355266514
"Richard",3,0.000255036980362153,124,0.00120907193978042,102558,121,0.00133267250399251,90795,0.191372583735385
"on",6,0.000510073960724305,253,0.00246689678035843,102558,247,0.00272041411972025,90795,0.187498644793374
"Robert",3,0.000255036980362153,129,0.00125782484057801,102558,126,0.00138774161572774,90795,0.183778433587156
"cuer",4,0.000340049307149537,175,0.00170635152791591,102558,171,0.00188336362134479,90795,0.180554250541767
"Paul",1,8.50123267873842e-05,44,0.000429025527018858,102558,43,0.000473594360922958,90795,0.179504516526989
"ton",4,0.000340049307149537,179,0.00174535384855399,102558,175,0.00192741891073297,90795,0.17642729624367
"dame",5,0.000425061633936921,225,0.00219388053589189,102558,220,0.00242304091635002,90795,0.175424868424103
"contre",1,8.50123267873842e-05,45,0.000438776107178377,102558,44,0.000484608183270004,90795,0.175424868424103
"bien",14,0.00119017257502338,636,0.0062013689814544,102558,622,0.00685059749986233,90795,0.173732667120977
"lui",5,0.000425061633936921,228,0.00222313227637044,102558,223,0.00245608238339116,90795,0.173064892615707
"feme",1,8.50123267873842e-05,47,0.000458277267497416,102558,46,0.000506635827964095,90795,0.167797700231751
"tu",9,0.000765110941086458,448,0.00436825991146473,102558,439,0.00483506801035299,90795,0.158242022542016
"sor",1,8.50123267873842e-05,50,0.000487529007975975,102558,49,0.000539677295005232,90795,0.157524371646134
"évêque",1,8.50123267873842e-05,54,0.000526531328614053,102558,53,0.000583732584393414,90795,0.145635739823784
"nos",1,8.50123267873842e-05,55,0.000536281908773572,102558,54,0.000594746406740459,90795,0.142938781678899
"cest",3,0.000255036980362153,166,0.00161859630648024,102558,163,0.00179525304256842,90795,0.142061856637924
"sept",1,8.50123267873842e-05,58,0.00056553364925213,102558,57,0.000627787873781596,90795,0.135415687906325
"Dieu",11,0.000935135594661226,682,0.00664989566879229,102558,671,0.00739027479486756,90795,0.126535970666566
"mon",7,0.000595086287511689,472,0.0046022738352932,102558,465,0.00512142739137618,90795,0.116195396719621
"vers",1,8.50123267873842e-05,74,0.000721542931804442,102558,73,0.000804009031334325,90795,0.105735537132336
"duc",1,8.50123267873842e-05,88,0.000858051054037715,102558,87,0.000958202544192962,90795,0.0887206231110408
"tost",1,8.50123267873842e-05,98,0.00095555685563291,102558,97,0.00106834076766342,90795,0.0795741671202118
"or",2,0.000170024653574768,226,0.00220363111605141,102558,224,0.0024670962057382,90795,0.0689169125951834
"maint",1,8.50123267873842e-05,121,0.00117982019930186,102558,120,0.00132165868164546,90795,0.0643224517555046
"vous",6,0.000510073960724305,761,0.00742019150139433,102558,755,0.00831543587201939,90795,0.06134061624366
"saint",5,0.000425061633936921,707,0.00689366017278028,102558,702,0.00773170328762597,90795,0.0549764544918842
"tot",1,8.50123267873842e-05,155,0.00151133992472552,102558,154,0.00169612864144501,90795,0.0501213909783152
"soi",6,0.000510073960724305,974,0.00949706507537199,102558,968,0.0106613800319401,90795,0.0478431459338464
"il",20,0.00170024653574768,3679,0.0358723844068722,102558,3659,0.0402995759678396,90795,0.0421901842616045
"elle",1,8.50123267873842e-05,200,0.0019501160319039,102558,199,0.00219175064706206,90795,0.0387874080937716
"pour",3,0.000255036980362153,659,0.00642563232512334,102558,656,0.00722506745966188,90795,0.0352989064511915
"tout",2,0.000170024653574768,456,0.00444626455274089,102558,454,0.00500027534555868,90795,0.0340030581967425
"autre",1,8.50123267873842e-05,233,0.00227188517716804,102558,232,0.00255520678451457,90795,0.0332702336666403
"cant",1,8.50123267873842e-05,245,0.00238889213908228,102558,244,0.00268737265267911,90795,0.0316339926666416
"cil",1,8.50123267873842e-05,246,0.00239864271924179,102558,245,0.00269838647502616,90795,0.0315048743292267
"a",9,0.000765110941086458,2257,0.0220070594200355,102558,2248,0.0247590726361584,90795,0.0309022455053136
"je",5,0.000425061633936921,1329,0.0129585210320014,102558,1324,0.0145823007874883,90795,0.0291491473212256
"plus",1,8.50123267873842e-05,267,0.0026034049025917,102558,266,0.00292967674431411,90795,0.0290176474084983
"mais",2,0.000170024653574768,550,0.00536281908773572,102558,548,0.00603557464618096,90795,0.0281704168272283
"moult",1,8.50123267873842e-05,332,0.00323719261296047,102558,331,0.00364557519687207,90795,0.0233193178569805
"son",4,0.000340049307149537,1643,0.0160202032020905,102558,1639,0.0180516548268076,90795,0.0188375697636621
"un",2,0.000170024653574768,1008,0.00982858480079565,102558,1006,0.0110799052811278,90795,0.015345316522188
"le",1,8.50123267873842e-05,5606,0.0546617523742663,102558,5605,0.0617324742551903,90795,0.0013771086905728
