GALERAN	NOMpro	Galeran
ne	ADVneg	ne
scet	VERcjg	savoir
en	PRE	en
quelle	DETrel	quel
guise	NOMcom	guise
Il	PROper	il
la	PROper	il
puit	VERcjg	puyer
trover	VERinf	trover
n'	CONcoo	ne
en	PRE	en
quel	DETrel	quel
terre	NOMcom	terre
.	PONfrt	.

Par	PRE	par
vingt	DETcar	vingt
messages	NOMcom	message
la	PROper	il
fait	VERcjg	faire
querre	VERinf	querre
,	PONfbl	,
C'	PROdem	ce
est	VERcjg	estre
par	PRE	par
le	DETdef	le
pays	NOMcom	pays
de	PRE	de
Bretaigne	NOMpro	Bretaingne
Et	CONcoo	et
d'	PRE	de
ilecques	ADVgen	illuec
jusqu'	PRE	jusque
en	PRE	en
Espaigne	NOMpro	Espagne
,	PONfbl	,
Et	CONcoo	et
en	PRE	en
Provence	NOMpro	Provence
,	PONfbl	,
et	CONcoo	et
en	PRE	en
Gascoigne	NOMpro	Gascogne
,	PONfbl	,
Et	CONcoo	et
en	PRE	en
France	NOMpro	France
jusqu'	PRE	jusque
a	PRE	a
Couloigne	NOMpro	Coulonges
,	PONfbl	,
En	PRE	en
Flandres	NOMpro	Flandres
et	CONcoo	et
en	PRE	en
Normendie	NOMpro	Normandie
,	PONfbl	,
Oultre	PRE	outre
les	DETdef	le
mons	NOMcom	mon
en	PRE	en
Lombardie	NOMpro	Lombardie
,	PONfbl	,
En	PRE	en
Tosquane	NOMpro	Tosquane
,	PONfbl	,
en	PRE	en
Pouille	NOMpro	Pouille
,	PONfbl	,
en	PRE	en
Cecille	NOMpro	Cicli
;	PONfbl	;
N'	ADVneg	ne
y	PROadv	y
remeint	VERcjg	remanoir
bourc	NOMcom	bourg
,	PONfbl	,
cité	NOMcom	cité
ne	CONcoo	ne
ville	NOMcom	ville
Ne	CONcoo	ne
en	PRE	en
Hongrie	NOMpro	Hongrie
,	PONfbl	,
ne	CONcoo	ne
en	PRE	en
Frise	NOMpro	Frise
,	PONfbl	,
Qu'	PROrel	que
en	PROind	on
ne	ADVneg	ne
l'	PROper	il
ait	VERcjg	avoir
demandee	VERppe	demander
et	CONcoo	et
quise	VERppe	quérir
:	PONfbl	:
Cherchie	VERppe	chercher
l'	PROper	il
ont	VERcjg	avoir
et	CONcoo	et
quise	VERppe	quérir
un	DETcar	un
an	NOMcom	an
.	PONfrt	.

Es	ADVgen	es
vous	PROper	vous
desconfit	VERcjg	déconfire
Galeren	NOMpro	Galaren
,	PONfbl	,
Quant	CONsub	quand
il	PROper	il
ne	ADVneg	ne
scet	VERcjg	savoir
ou	PROrel	où
elle	PROper	elle
habite	VERcjg	habiter
;	PONfbl	;
Or	ADVgen	or
est	VERcjg	estre
sa	DETpos	son
joie	NOMcom	joie
ausques	ADVgen	auques
petite	ADJqua	petit
;	PONfbl	;
Souvent	ADVgen	souvent
se	PROper	soi
prent	VERcjg	prendre
a	PRE	a
dementer	VERinf	démenter
Et	CONcoo	et
son	DETpos	son
gent	ADJqua	gent
corps	NOMcom	corps
a	PRE	a
regreter	VERinf	regretter
:	PONfbl	:
“	PONpga	“
Fresne	NOMcom	fraisne
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
belle	ADJqua	beau
jouvente	NOMcom	jouvente
,	PONfbl	,
Plus	ADVgen	plus
ay	VERcjg	avoir
que	CONsub	que
je	PROper	je
ne	ADVneg	ne
seul	ADJqua	sol
entente	NOMcom	entente
,	PONfbl	,
Plus	ADVgen	plus
aign	VERcjg	amer
que	CONsub	que
je	PROper	je
ne	ADVneg	ne
seul	VERcjg	souloir
assez	ADVgen	assez
,	PONfbl	,
Ja	ADVgen	ja
mes	ADVgen	mais
jour	NOMcom	jour
n'	ADVneg	ne
en	PROadv	en
seray	VERcjg	être
lassez	VERppe	lasser
;	PONfbl	;
Car	CONcoo	car
nuls	PROind	nul
ne	ADVneg	ne
s'	PROper	soi
en	PROadv	en
doit	VERcjg	devoir
ja	ADVgen	ja
recroire	VERinf	recroire
.	PONfrt	.

Comment	ADVint	comment
me	PROper	je
pourroit	VERcjg	pouvoir
ja	ADVgen	ja
mes	ADVgen	mais
croire	VERinf	croire
Autre	DETind	autre
fame	NOMcom	feme
que	PROrel	que
j'	PROper	je
aymeroie	VERcjg	aimer
,	PONfbl	,
Se	CONsub	se
ceste	DETdem	cest
amour	NOMcom	amour
laissier	VERinf	laisser
vouloie	VERcjg	vouloir
?	PONfrt	?

Mau	ADJqua	mal
dehez	NOMcom	dehé
ait	VERcjg	avoir
qui	PROrel	que
la	PROper	il
laira	VERcjg	laisser
;	PONfbl	;
S'	CONsub	se
elle	PROper	elle
vit	VERcjg	vëoir
elle	PROper	elle
reperra	VERcjg	reperrer
.	PONfrt	.

Et	CONcoo	et
si	CONsub	si
Dieu	NOMpro	Dieu
a	VERcjg	avoir
de	PRE	de
moy	PROper	moi
envie	NOMcom	envie
Qu'	CONsub	que
o	PRE	o
li	PROper	il
en	PROadv	en
ait	VERcjg	avoir
l'	DETdef	le
ame	NOMcom	ame
ravie	VERppe	ravir
,	PONfbl	,
De	PRE	de
mon	DETpos	mon
duel	NOMcom	duel
m'	PROper	je
eüst	VERcjg	avoir
osté	VERppe	oster
hors	ADVgen	hors
S'	CONsub	se
il	PROper	il
eüst	VERcjg	avoir
l'	DETdef	le
ame	NOMcom	ame
et	CONcoo	et
moy	PROper	moi
le	DETdef	le
corps	NOMcom	corps
:	PONfbl	:
S'	ADVgen	si
est	VERcjg	estre
convoiteux	ADJqua	convoitos
de	PRE	de
tout	PROind	tout
avoir	VERinf	avoir
Quant	CONsub	quand
je	PROper	je
ne	ADVneg	ne
sçay	VERcjg	savoir
de	PRE	de
li	PROper	il
le	DETdef	le
voir	NOMcom	voir
.	PONfbl	.
”	PONpdr	”
Plus	ADVgen	plus
que	CONsub	que
davant	ADVgen	devant
se	PROper	soi
desconforte	VERcjg	desconforter
.	PONfrt	.

Or	ADVgen	or
veulst	VERcjg	vouloir
cuidier	VERinf	cuidier
qu'	CONsub	que
elle	PROper	elle
soit	VERcjg	estre
morte	VERppe	morir
Quant	CONsub	quand
savoir	VERinf	savoir
ne	ADVneg	ne
puet	VERcjg	pöoir
son	DETpos	son
repair	NOMcom	repair
.	PONfrt	.

“	PONpga	“
Dieux	NOMpro	Dieu
!	PONfrt	!

en	PRE	en
quel	DETint	quel
terre	NOMcom	terre
et	CONcoo	et
en	PRE	en
quel	DETrel	quel
air	NOMcom	air
Maint	DETind	maint
m'	DETpos	mon
amie	NOMcom	ami
la	DETdef	le
debonnaire	ADJqua	débonnaire
?	PONfrt	?

Dieux	NOMpro	Dieu
!	PONfrt	!

a	PRE	a
quel	DETint	quel
point	NOMcom	point
me	PROper	je
puis	VERcjg	pöoir
atraire	VERinf	attraire
S'	CONsub	se
elle	PROper	elle
est	VERcjg	estre
morte	VERppe	morir
?	PONfrt	?

Tu	PROper	tu
l'	PROper	il
ameras	VERcjg	aimer
,	PONfbl	,
Ja	ADVgen	ja
pour	PRE	pour
ce	PROdem	ce
t'	DETpos	ton
amour	NOMcom	amour
ne	ADVneg	ne
leras	VERcjg	laisser
.	PONfrt	.

Leras	VERcjg	laisser
?	PONfrt	?

Ainz	ADVgen	ains
t'	PROper	tu
estuet	VERcjg	estovoir
autre	PROind	autre
prendre	VERinf	prendre
,	PONfbl	,
Puis	ADVgen	puis
qu'	CONsub	que
en	PRE	en
li	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
fors	PRE	fors
os	NOMcom	os
et	CONcoo	et
cendre	NOMcom	cendre
Qu'	CONsub	que
on	PROind	on
ne	ADVneg	ne
doit	VERcjg	devoir
veoir	VERinf	vëoir
ne	CONcoo	ne
toucher	VERinf	toucher
;	PONfbl	;
Tu	PROper	tu
doiz	VERcjg	devoir
autre	DETind	autre
amour	NOMcom	amour
encerchier	VERinf	encerchier
:	PONfbl	:
Ce	PROdem	ce
n'	ADVneg	ne
est	VERcjg	estre
riens	PROind	rien
d'	PRE	de
amer	ADJqua	amer
fame	NOMcom	feme
morte	VERppe	morir
.	PONfrt	.

Certes	ADVgen	certes
le	DETdef	le
cuer	NOMcom	cuer
a	PRE	a
el	PROper	il
me	PROper	je
porte	VERcjg	porter
,	PONfbl	,
Qu'	CONsub	que
amer	VERinf	amer
la	PROper	il
vueil	VERcjg	vouloir
morte	VERppe	morir
ou	CONcoo	o
vivant	VERppa	vivre
.	PONfrt	.

Ne	ADVneg	ne
seront	VERcjg	estre
mie	ADVneg	mie
bien	ADVgen	bien
prouvant	VERppa	prouver
Ceulx	PROdem	celui
qui	PROrel	que
amours	NOMcom	amour
la	DETdef	le
mort	NOMcom	mort
depart	VERcjg	departir
.	PONfrt	.

Je	PROper	je
ne	ADVneg	ne
suis	VERcjg	être
mie	ADVneg	mie
de	PRE	de
leur	DETpos	leur
part	NOMcom	part
,	PONfbl	,
Car	CONcoo	car
s'	CONsub	se
ell'est	VERcjg	ellier
morte	VERppe	morir
amer	VERinf	amer
la	PROper	il
vueil	VERcjg	vouloir
.	PONfrt	.

Dieux	NOMpro	Dieu
!	PONfrt	!

que	PROint	que
sont	VERcjg	estre
devenuz	VERppe	devenir
cy	ADVgen	ci
oeil	NOMcom	œil
,	PONfbl	,
Son	DETpos	son
biau	ADJqua	bel
nes	NOMcom	nef
et	CONcoo	et
sa	DETpos	son
doulce	ADJqua	doux
face	NOMcom	face
?	PONfrt	?

La	DETdef	le
Mort	NOMcom	mort
qui	PROrel	que
tout	PROind	tout
trouble	VERcjg	troubler
et	CONcoo	et
efface	VERcjg	effacer
A	VERcjg	avoir
ceste	PROdem	cest
cy	ADVgen	ci
prise	VERppe	prendre
et	CONcoo	et
laciee	VERppe	lacier
:	PONfbl	:
Li	PROper	il
a	VERcjg	avoir
elle	PROper	elle
pour	PRE	pour
ce	PROdem	ce
effaciee	VERppe	effacer
Sa	DETpos	son
couleur	NOMcom	couleur
et	CONcoo	et
sa	DETpos	son
grant	ADJqua	grant
biauté	NOMcom	biauté
?	PONfrt	?

Nennil	ADVneg	nennil
,	PONfbl	,
trop	ADVgen	trop
aroit	VERcjg	avoir
cruauté	NOMcom	cruauté
.	PONfrt	.

S'	CONsub	se
enchargiee	VERppe	enchargier
l'	PROper	il
as	VERcjg	avoir
,	PONfbl	,
Mort	VERppe	mourir
villaine	ADJqua	villain
,	PONfbl	,
Dieux	NOMpro	Dieu
en	PROadv	en
peüst	VERcjg	pöoir
sentir	VERinf	sentir
l'	DETdef	le
aleine	NOMcom	haleine
,	PONfbl	,
Ou	CONcoo	o
li	PROper	il
veoir	VERinf	vëoir
venir	VERinf	venir
n'	CONcoo	ne
aler	VERinf	aler
.	PONfrt	.

Com	ADVint	come
bon	ADJqua	bon
fu	VERcjg	estre
nez	VERppe	naistre
qui	PROrel	que
l'	PROper	il
ot	VERcjg	avoir
parler	VERinf	parler
,	PONfbl	,
Et	CONcoo	et
qui	PROrel	que
oit	VERcjg	ouïr
les	DETdef	le
laiz	NOMcom	laid
qu'	PROrel	que
elle	PROper	elle
note	VERcjg	noter
!	PONfrt	!

Par	PRE	par
foy	NOMcom	foi
,	PONfbl	,
je	PROper	je
cuit	VERcjg	cuidier
que	CONsub	que
je	PROper	je
rasote	VERcjg	rassoter
,	PONfbl	,
Qu'	CONcoo	que
a	PRE	a
autruy	PROind	autre
puet	VERcjg	pöoir
avoir	VERinf	avoir
couvent	NOMcom	convent
:	PONfbl	:
Qu'	CONsub	que
avenu	VERppe	avenir
est	VERcjg	estre
,	PONfbl	,
s'	ADVgen	si
avient	VERcjg	avenir
souvent	ADVgen	souvent
,	PONfbl	,
Qu'	CONcoo	que
Amours	NOMcom	amour
pert	VERcjg	perdre
ausques	ADVgen	auques
son	DETpos	son
pouoir	VERinf	pouvoir
Quant	CONsub	quand
li	DETdef	le
amans	VERppa	amant
ne	ADVneg	ne
puet	VERcjg	pöoir
veoir	VERinf	vëoir
Ce	PROdem	ce
qu'	PROrel	que
il	PROper	il
desire	VERcjg	descirier
donc	ADVgen	donc
long	ADJqua	long
temps	NOMcom	temps
.	PONfrt	.

De	PRE	de
tant	ADVgen	tant
suis	VERcjg	être
je	PROper	je
vers	PRE	vers
Amours	NOMcom	amour
frans	ADJqua	franc
Qu'	CONsub	que
onques	ADVgen	onque
m'	DETpos	mon
amie	NOMcom	ami
ne	ADVneg	ne
trahy	VERcjg	träir
,	PONfbl	,
Et	CONcoo	et
se	CONsub	se
elle	PROper	elle
m'	PROper	je
a	VERcjg	avoir
enhaÿ	VERppe	enhaïr
Ne	ADVneg	ne
la	PROper	il
vueil	VERcjg	vouloir
pas	ADVneg	pas
pour	PRE	pour
ce	PROdem	ce
haÿr	NOMcom	hair
:	PONfbl	:
Que	CONsub	que
Leauté	NOMcom	lëauté
ne	ADVneg	ne
scet	VERcjg	savoir
trahyr	VERinf	trahir
.	PONfrt	.

Trahyr	VERinf	trahir
?	PONfrt	?

Ja	ADVgen	ja
ne	ADVneg	ne
la	PROper	il
trahiray	VERcjg	trahir
,	PONfbl	,
Ne	CONcoo	ne
ja	ADVgen	ja
pour	PRE	pour
ce	PROdem	ce
ne	ADVneg	ne
la	PROper	il
herray	VERcjg	häir
S'	CONsub	se
elle	PROper	elle
me	PROper	je
het	VERcjg	häir
.	PONfrt	.

Tu	PROper	tu
diz	VERcjg	dire
oyseuse	ADJqua	oisose
:	PONfbl	:
En	PROadv	en
est	VERcjg	estre
elle	PROper	elle
sage	ADJqua	sage
et	CONcoo	et
voiseuse	ADJqua	voisos
?	PONfrt	?

Si	ADVgen	si
s'	PROper	soi
est	VERcjg	estre
muciee	VERppe	musser
a	PRE	a
escient	NOMcom	escient
,	PONfbl	,
Pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
en	PROind	on
la	PROper	il
va	VERcjg	aler
enuiant	VERppa	enoiier
De	PRE	de
ce	PROdem	ce
que	CONsub	que
je	PROper	je
suis	VERcjg	être
ses	DETpos	son
amis	NOMcom	ami
.	PONfrt	.

Si	CONsub	si
j'	PROper	je
estoie	VERcjg	estre
ou	PRE.DETdef	en.le
reperier	VERinf	repairer
mis	VERppe	metre
En	PRE	en
Bretaigne	NOMpro	Bretaingne
,	PONfbl	,
pour	PRE	pour
que'l	PROrel.PROper	que.le
seüst	VERcjg	savoir
,	PONfbl	,
Et	CONcoo	et
el	PRE.DETdef	en
vie	NOMcom	vie
et	CONcoo	et
santé	NOMcom	santé
eüst	VERcjg	avoir
,	PONfbl	,
A	PRE	a
moy	PROper	moi
vendroit	VERcjg	venir
tost	ADVgen	tost
com	CONsub	come
au	PRE.DETdef	a
sien	PROpos	sien
.	PONfrt	.

Or	ADVgen	or
li	PROper	il
dont	VERcjg	donner
Dieux	NOMpro	Dieu
hounour	NOMcom	honneur
et	CONcoo	et
bien	NOMcom	bien
Ou	PROrel	où
qu'	PROrel	que
elle	PROper	elle
soit	VERcjg	estre
!	PONfrt	!

N'	ADVneg	ne
en	PROadv	en
sçay	VERcjg	savoir
que	PROrel	que
dire	VERinf	dire
.	PONfbl	.
”	PONpdr	”
Priveement	ADVgen	privément
esgarde	VERcjg	esgarder
et	CONcoo	et
mire	VERcjg	merir
L'	DETdef	le
ymage	NOMcom	image
de	PRE	de
Fresne	NOMpro	Fraisne
en	PRE	en
la	DETdef	le
manche	NOMcom	manche
Galeren	NOMpro	Galaren
,	PONfbl	,
qui	PROrel	que
de	PRE	de
rien	PROind	rien
n'	ADVneg	ne
estanche	VERcjg	estanchier
La	DETdef	le
douleur	NOMcom	douleur
qu'	PROrel	que
il	PROper	il
porte	VERcjg	porter
,	PONfbl	,
ainz	ADVgen	ainz
l'	PROper	il
essaulce	VERcjg	essaucier
;	PONfbl	;
La	DETdef	le
manche	NOMcom	manche
vers	PRE	vers
sa	DETpos	son
bouche	NOMcom	bouche
haulce	ADJqua	haug
,	PONfbl	,
Si	ADVgen	si
la	PROper	il
baise	VERcjg	baisier
et	CONcoo	et
touche	VERcjg	toucher
a	PRE	a
son	DETpos	son
vis	NOMcom	vis
;	PONfbl	;
Tant	ADVgen	tant
li	PROper	il
plest	VERcjg	plaire
qu'	CONsub	que
il	PROimp	il
lui	PROper	il
est	VERcjg	estre
advis	NOMcom	avis
Que	CONsub	que
il	PROper	il
s'	PROper	soi
en	PROadv	en
sente	VERcjg	sentir
un	DETndf	un
pou	PROind	peu
plus	ADVgen	plus
sain	ADJqua	sain
,	PONfbl	,
Puis	ADVgen	puis
la	PROper	il
met	VERcjg	metre
arriere	ADVgen	ariere
en	PRE	en
son	DETpos	son
sain	NOMcom	sein
.	PONfrt	.

Et	CONcoo	et
quant	CONsub	cant
il	PROper	il
repence	VERcjg	repencier
a	PRE	a
son	DETpos	son
maistre	NOMcom	maître
Si	ADVgen	si
li	PROper	il
commencent	VERcjg	commencer
es	PRE.DETdef	en.le
yeulx	NOMcom	oeil
nestre	VERinf	naistre
Les	DETdef	le
lermez	NOMcom	lerme
qu'	PROrel	que
en	PRE	en
parfont	ADJqua	parfont
cuer	NOMcom	cuer
puise	VERcjg	pöoir
;	PONfbl	;
Ne	ADVneg	ne
puet	VERcjg	pöoir
estre	VERinf	estre
que	CONsub	que
ne	ADVneg	ne
li	PROper	il
cuise	VERcjg	cuire
,	PONfbl	,
Et	CONcoo	et
que	CONsub	que
grant	ADJqua	grant
duel	NOMcom	duel
ne	ADVneg	ne
l'en	PROind	loin
soit	VERcjg	estre
pris	VERppe	prendre
,	PONfbl	,
Car	CONcoo	car
il	PROper	il
l'	PROper	il
ot	VERcjg	avoir
doulcement	ADVgen	doucement
apris	VERppe	aprendre
.	PONfrt	.

En	PRE	en
ce	PROdem	ce
s'	PROper	soi
accorde	VERcjg	accorder
cuer	NOMcom	cuer
et	CONcoo	et
corps	NOMcom	corps
,	PONfbl	,
Car	CONcoo	car
duel	NOMcom	duel
de	PRE	de
cuer	NOMcom	cuer
pert	VERcjg	perdre
par	PRE	par
dehors	ADVgen	defors
.	PONfrt	.

S'	CONsub	se
en	PRE	en
son	DETpos	son
cuer	NOMcom	cuer
a	VERcjg	avoir
li	DETdef	le
Brez	NOMpro	Brec
douleur	NOMcom	douleur
,	PONfbl	,
Par	PRE	par
dehors	ADVgen	defors
pert	VERcjg	perdre
a	PRE	a
sa	DETpos	son
couleur	NOMcom	couleur
,	PONfbl	,
Si	ADVgen	si
que	CONsub	que
le	DETdef	le
corps	NOMcom	corps
ja	ADVgen	ja
l'en	PROper	il
empire	VERcjg	empirer
.	PONfrt	.

Si	ADVgen	si
commencent	VERcjg	commencer
plusieurs	PROind	plusieurs
a	PRE	a
dire	VERinf	dire
:	PONfbl	:
“	PONpga	“
Com	ADVint	come
changie	VERcjg	changier
et	CONcoo	et
mue	VERcjg	mu
Galerens	NOMpro	Galarent
Qui	PROrel	que
souloit	VERcjg	souloir
estre	VERinf	estre
biaux	ADJqua	bel
et	CONcoo	et
blans	ADJqua	blanc
!	PONfrt	!

Com	ADVint	come
a	VERcjg	avoir
perdue	VERppe	perdre
sa	DETpos	son
biauté	NOMcom	biauté
!	PONfrt	!

Il	PROper	il
a	VERcjg	avoir
aucune	DETind	aucun
enfermeté	NOMcom	enfermeté
,	PONfbl	,
Ou	CONcoo	o
c'	PROdem	ce
est	VERcjg	estre
Amours	NOMcom	amour
qui	PROrel	que
le	PROper	il
travaille	VERcjg	travaillier
;	PONfbl	;
Puis	ADVgen	puis
qu'	CONsub	que
il	PROper	il
jeüne	VERcjg	jëuner
tant	ADVgen	tant
et	CONcoo	et
veille	VERcjg	veillier
,	PONfbl	,
Et	CONcoo	et
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
gist	VERcjg	gésir
,	PONfbl	,
ainz	ADVgen	ainz
va	VERcjg	aler
et	CONcoo	et
vient	VERcjg	venir
,	PONfbl	,
D'	PRE	de
aucune	DETind	aucun
amour	NOMcom	amour
voir	ADJqua	voir
li	PROper	il
souvient	VERcjg	souvenir
:	PONfbl	:
Esmeree	VERppe	esmerer
est	VERcjg	estre
espoir	ADVgen	espoir
s'	DETpos	son
amie	NOMcom	ami
,	PONfbl	,
La	DETdef	le
fille	NOMcom	fille
au	PRE.DETdef	a
duc	NOMcom	duc
;	PONfbl	;
il	PROper	il
n'	ADVneg	ne
entre	VERcjg	entrer
mie	ADVneg	mie
Ainsi	ADVgen	ainsi
en	PRE	en
chambre	NOMcom	chambre
pour	PRE	pour
oiseuse	ADJqua	oisose
.	PONfrt	.

Se	CONsub	se
elle	PROper	elle
en	PROadv	en
estoit	VERcjg	estre
angoisseuse	ADJqua	angoissos
Et	CONcoo	et
il	PROper	il
angoisseux	ADJqua	angoisseux
,	PONfbl	,
si	ADVgen	si
la	PROper	il
preigne	VERcjg	prendre
!	PONfrt	!

En	PROadv	en
est	VERcjg	estre
il	PROper	il
conte	NOMcom	conte
de	PRE	de
Bretaigne	NOMpro	Bretaingne
?	PONfrt	?

N'	ADVneg	ne
a	VERcjg	avoir
il	PROper	il
en	PRE	en
li	DETdef	le
hault	ADJqua	haut
home	NOMcom	ome
et	CONcoo	et
riche	ADJqua	riche
?	PONfrt	?

”	PONpdr	”
Fait	VERcjg	faire
li	DETdef	le
uns	PROind	un
:	PONfbl	:
“	PONpga	“
Le	DETdef	le
duc	NOMcom	duc
d'	PRE	de
Osteriche	NOMpro	Osteriche
,	PONfbl	,
Guimans	NOMpro	Guimant
,	PONfbl	,
en	PROadv	en
espant	VERcjg	espandre
meintes	DETind	maint
lermes	NOMcom	larme
,	PONfbl	,
Qui	PROrel	que
le	DETdef	le
duc	NOMcom	duc
sert	VERcjg	servir
pour	PRE	pour
avoir	VERinf	avoir
armes	NOMcom	arme
.	PONfrt	.

Haulx	ADJqua	haut
homs	NOMcom	homme
est	VERcjg	estre
et	CONcoo	et
de	PRE	de
grant	ADJqua	grant
affaire	NOMcom	affaire
.	PONfrt	.

Elle	PROper	elle
n'	ADVneg	ne
a	VERcjg	avoir
de	PRE	de
s'	DETpos	son
amour	NOMcom	amour
que	PROrel	que
faire	VERinf	faire
.	PONfrt	.

“	PONpga	“
Comment	ADVgen	comment
qu'	CONsub	que
i	PROper	il
l'	PROper	il
aint	VERcjg	amer
oultre	PRE	outre
mesure	NOMcom	mesure
,	PONfbl	,
Fait	VERcjg	faire
li	DETdef	le
autres	PROind	autre
,	PONfbl	,
s'	ADVgen	si
a	VERcjg	avoir
plus	ADVgen	plus
sa	DETpos	son
cure	NOMcom	cure
Ou	PRE.DETdef	en.le
Breton	NOMpro	Breton
amer	VERinf	amer
qu'	CONsub	que
en	PRE	en
Guynant	NOMpro	Guinant
.	PONfrt	.

“	PONpga	“
Qu'	CONcoo	que
elle	PROper	elle
le	PROper	il
voit	VERcjg	vëoir
plus	ADVgen	plus
avenant	VERppa	avenir
,	PONfbl	,
Ce	PROdem	ce
dit	VERcjg	dire
le	DETdef	le
tiers	NOMcom	tier
,	PONfbl	,
et	CONcoo	et
plus	ADVgen	plus
adroit	ADJqua	adroit
.	PONfrt	.

“	PONpga	“
Par	PRE	par
foy	NOMcom	foi
,	PONfbl	,
fait	VERcjg	faire
le	DETdef	le
quart	PROord	cart
,	PONfbl	,
elle	PROper	elle
a	VERcjg	avoir
droit	NOMcom	droit
.	PONfbl	.
”	PONpdr	”
Ainsi	ADVgen	ainsi
devisent	VERcjg	deviser
et	CONcoo	et
parollent	VERcjg	parler
,	PONfbl	,
Tant	ADVgen	tant
que	CONsub	que
les	DETdef	le
novelles	NOMcom	nouvelle
en	PROadv	en
vollent	VERcjg	voler
Jusqu'	ADVgen	jusque
a	PRE	a
Guynant	NOMpro	Guinant
,	PONfbl	,
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
entent	VERcjg	entendre
Que	CONsub	que
foul	ADJqua	fou
est	VERcjg	estre
cuer	NOMcom	cuer
d'	PRE	de
omme	NOMcom	homme
qui	PROrel	que
tent	VERcjg	tendre
Vers	PRE	vers
fame	NOMcom	feme
,	PONfbl	,
et	CONcoo	et
qui	PROrel	que
amer	VERinf	amer
trop	ADVgen	trop
l'	PROper	il
ose	VERcjg	oser
,	PONfbl	,
S'	CONsub	se
il	PROper	il
ne	ADVneg	ne
l'	PROper	il
a	VERcjg	avoir
si	ADVgen	si
estroit	ADJqua	estroit
enclose	VERppe	enclore
Que	CONsub	que
du	PRE.DETdef	de.le
tout	PROind	tout
en	PROadv	en
soit	VERcjg	estre
en	PRE	en
fiance	NOMcom	fïance
.	PONfrt	.

A	PRE	a
Guynant	NOMpro	Guinant
avoit	VERcjg	avoir
aliance	NOMcom	alliance
D'	PRE	de
amours	NOMcom	amour
la	DETdef	le
fille	NOMcom	fille
au	PRE.DETdef	a
duc	NOMcom	duc
de	PRE	de
Mez	NOMpro	Méz
,	PONfbl	,
Que	PROrel	que
rompre	VERinf	rompre
li	PROper	il
a	VERcjg	avoir
fait	VERppe	faire
le	DETdef	le
Brez	NOMpro	Brec
,	PONfbl	,
Sur	PRE	sur
ce	PROdem	ce
que	CONsub	que
il	PROper	il
ne	ADVneg	ne
s'	PROper	soi
en	PROadv	en
prent	VERcjg	prendre
garde	NOMcom	garde
.	PONfrt	.

Quant	CONsub	quand
Esmeree	VERppe	esmerer
un	DETndf	un
jour	NOMcom	jour
l'	PROper	il
esgarde	VERcjg	esgarder
,	PONfbl	,
Pour	PRE	pour
li	PROper	il
jusques	PRE	jusque
ou	PRE.DETdef	en.le
cuer	NOMcom	cuer
se	PROper	soi
blesce	VERcjg	blecier
,	PONfbl	,
S'	ADVgen	si
en	PROadv	en
seuffre	VERcjg	sofrir
lonc	ADJqua	lonc
temps	NOMcom	temps
la	DETdef	le
destresse	NOMcom	détresse
,	PONfbl	,
Qu'	CONcoo	que
a	PRE	a
li	PROper	il
ne	ADVneg	ne
s'	PROper	soi
ose	VERcjg	oser
descouvrir	VERinf	découvrir
.	PONfrt	.

“	PONpga	“
En	PRE	en
la	DETdef	le
fin	NOMcom	fin
m'	PROper	je
estuet	VERcjg	estovoir
il	PROper	il
ouvrir	VERinf	ouvrir
,	PONfbl	,
Fait	VERcjg	faire
Esmeree	VERppe	esmerer
en	PRE	en
son	DETpos	son
pourpens	NOMcom	pourpens
,	PONfbl	,
A	PRE	a
Galeren	NOMpro	Galaren
ce	PROdem	ce
que	PROrel	que
je	PROper	je
pens	VERcjg	penser
,	PONfbl	,
Car	CONcoo	car
la	DETdef	le
santé	NOMcom	santé
est	VERcjg	estre
bonne	ADJqua	bon
a	PRE	a
querre	VERinf	querre
.	PONfrt	.

Comment	ADVint	comment
?	PONfrt	?

Veulx	VERcjg	vouloir
tu	PROper	tu
doncques	ADVgen	donc
requerre	VERinf	requerre
Le	DETdef	le
Breton	NOMpro	Breton
d'	PRE	de
amours	NOMcom	amour
tout	ADVgen	tout
avant	ADVgen	avant
?	PONfrt	?

Tousjours	ADVgen	toujours
mes	ADVgen	mais
te	PROper	tu
seroit	VERcjg	estre
davant	ADVgen	devant
Mis	VERppe	metre
ytel	DETind	itel
ledure	NOMcom	lédure
et	CONcoo	et
tel	DETind	tel
honte	NOMcom	honte
.	PONfrt	.

Cui	PROint	que
chaut	VERcjg	chaloir
,	PONfbl	,
puisqu'a	VERcjg	puisquer
nulli	PROind	nul
ne	ADVneg	ne
monte	VERcjg	monter
Fors	ADVgen	fors
a	PRE	a
moy	PROper	moi
si	CONsub	si
je	PROper	je
faz	VERcjg	faire
folie	NOMcom	folie
?	PONfrt	?

Et	CONcoo	et
quant	CONsub	cant
je	PROper	je
n'	ADVneg	ne
ay	VERcjg	avoir
de	PRE	de
moy	PROper	moi
baillie	VERppe	baillir
,	PONfbl	,
Qu'	CONsub	que
Amours	NOMcom	amour
me	PROper	je
