MAISTRE	NOMcom	maistre
ouÿst	VERcjg	ouïr
,	PONfbl	,
autant	ADVgen	autant
vauldroit	VERcjg	valoir
qu'	CONsub	que
on	PROind	on
s'	PROper	soi
en	PROadv	en
fouÿst	VERcjg	fouir
:	PONfbl	:
il	PROper	il
est	VERcjg	estre
si	ADVgen	si
tresrebarbatif	ADJqua	tresbarbatif
!	PONfrt	!

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Et	CONcoo	et
cest	DETdem	cest
advocat	NOMcom	avocat
potatif	ADJqua	potatif
a	PRE	a
trois	DETcar	trois
leçons	NOMcom	leçon
et	CONcoo	et
trois	DETcar	trois
psëaulmes	NOMcom	pseaume
,	PONfbl	,
et	CONcoo	et
tient	VERcjg	tenir
il	PROper	il
les	DETdef	le
gens	NOMcom	gens
pour	PRE	pour
Guillaumes	NOMpro	Guillaume
?	PONfrt	?

Il	PROper	il
est	VERcjg	estre
,	PONfbl	,
par	PRE	par
Dieu	NOMpro	Dieu
,	PONfbl	,
aussi	ADVgen	aussi
pendable	ADJqua	pendable
comme	CONsub	comme
seroit	VERcjg	estre
ung	DETndf	un
blanc	ADJqua	blanc
prenable	ADJqua	prenable
.	PONfrt	.

Il	PROper	il
a	VERcjg	avoir
mon	DETpos	mon
drap	NOMcom	drap
ou	CONcoo	o
jerni	VERcjg	jernir
bieu	ADJqua	bieu
!	PONfrt	!

et	CONcoo	et
m'	PROper	je
a	VERcjg	avoir
il	PROper	il
joué	VERppe	jouer
de	PRE	de
ce	DETdem	ce
jeu	NOMcom	jeu
...	PONfrt	.
Haula	INJ	haul
!	PONfrt	!

ou	PROint	où
estes	VERcjg	estre
vous	PROper	vous
fouÿe	NOMcom	fouie
?	PONfrt	?

GUILLEMETTE	NOMcom	guilleme
Par	PRE	par
mon	DETpos	mon
serment	NOMcom	serment
,	PONfbl	,
il	PROper	il
m'	PROper	je
a	VERcjg	avoir
ouÿe	VERppe	ouïr
?	PONfrt	?

Il	PROimp	il
semble	VERcjg	sembler
qu'	CONsub	que
il	PROper	il
doye	VERcjg	devoir
desver	VERinf	desver
.	PONfrt	.

PATHELIN	NOMcom	patilin
Je	PROper	je
feray	VERcjg	faire
semblant	NOMcom	semblant
de	PRE	de
resver	VERinf	resver
.	PONfrt	.

Alez	VERcjg	aler
la	PROper	il
.	PONfrt	.

GUILLEMETTEComment	ADVgen	guillement
vous	PROper	vous
crïez	VERcjg	crier
!	PONfrt	!

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Bon	ADJqua	bon
gré	NOMcom	gré
en	PROadv	en
ait	VERcjg	avoir
Dieu	NOMpro	Dieu
,	PONfbl	,
vous	PROper	vous
rïez	VERcjg	rire
!	PONfrt	!

Sa	ADVgen	sa
,	PONfbl	,
mon	DETpos	mon
argent	NOMcom	argent
!	PONfrt	!

GUILLEMETTESaincte	NOMpro	Guillemet
Marie	NOMpro	Marie
,	PONfbl	,
de	PRE	de
quoy	PROint	quoi
cuidez	VERcjg	cuidier
vous	PROper	vous
que	CONsub	que
je	PROper	je
rie	VERcjg	rire
?	PONfrt	?

Il	PROimp	il
n'	ADVneg	ne
y	PROadv	y
a	VERcjg	avoir
si	ADVgen	si
dolent	ADJqua	dolent
en	PRE	en
la	DETdef	le
feste	NOMcom	fête
.	PONfrt	.

Il	PROper	il
s'	PROper	soi
en	PROadv	en
va	VERcjg	aler
.	PONfrt	.

Oncques	ADVgen	onques
tel	DETind	tel
tempeste	NOMcom	tempête
ne	ADVneg	ne
ouÿstes	VERcjg	ouïr
ne	CONcoo	ne
tel	DETind	tel
frenaisie	NOMcom	franaisie
.	PONfrt	.

Il	PROper	il
est	VERcjg	estre
encor	ADVgen	encore
en	PRE	en
resverie	NOMcom	resverie
:	PONfbl	:
il	PROper	il
resve	VERcjg	resver
,	PONfbl	,
il	PROper	il
chantë	VERcjg	chanter
,	PONfbl	,
il	PROper	il
fatroulle	VERcjg	fatrouler
tant	ADVgen	tant
de	PRE	de
langaiges	NOMcom	langage
,	PONfbl	,
et	CONcoo	et
barbouille	VERcjg	barbouillir
.	PONfrt	.

Il	PROper	il
ne	ADVneg	ne
vivra	VERcjg	vivre
pas	ADVneg	pas
demye	ADJqua	demi
heure	NOMcom	heure
.	PONfrt	.

Par	PRE	par
ceste	DETdem	cest
ame	NOMcom	ame
,	PONfbl	,
je	PROper	je
ris	VERcjg	rire
et	CONcoo	et
pleure	VERcjg	pleurer
ensemble	ADVgen	ensemble
.	PONfrt	.

LE	DETdef	le
DRAPPIERJe	NOMpro	Drapeiu
ne	ADVneg	ne
sçay	VERcjg	savoir
quel	DETrel	quel
rire	VERinf	rire
ne	CONcoo	ne
quel	DETint	quel
plourer	VERinf	pleurer
:	PONfbl	:
a	PRE	a
bref	NOMcom	bref
vous	PROper	vous
dire	VERinf	dire
,	PONfbl	,
il	PROimp	il
fault	VERcjg	falir
que	CONsub	que
je	PROper	je
soye	VERcjg	seoir
payé	VERppe	payer
!	PONfrt	!

GUILLEMETTE	NOMcom	guilleme
De	PRE	de
quoy	PROint	quoi
?	PONfrt	?

Estes	VERcjg	estre
vous	PROper	vous
desvoyé	VERppe	desvoiier
?	PONfrt	?

Recommancez	VERcjg	recommencer
vous	PROper	vous
vostre	DETpos	vostre
verve	NOMcom	verve
?	PONfrt	?

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Je	PROper	je
n'	ADVneg	ne
ay	VERcjg	avoir
point	ADVneg	point
aprins	VERppe	aprendre
qu'	CONsub	que
on	PROind	on
me	PROper	je
serve	VERcjg	servir
de	PRE	de
telz	DETind	tel
motz	NOMcom	mot
en	PRE	en
mon	DETpos	mon
drap	NOMcom	drap
vendant	VERppa	vendre
.	PONfrt	.

Me	PROper	je
voulez	VERcjg	vouloir
vous	PROper	vous
faire	VERinf	faire
entendant	VERppa	entendre
de	PRE	de
vecies	NOMcom	vocie
que	PROrel	que
ce	PROdem	ce
sont	VERcjg	estre
lanternes	NOMcom	lanterne
?	PONfrt	?

PATHELIN	NOMcom	patilin
Sus	ADVgen	sus
,	PONfbl	,
tost	ADVgen	tost
!	PONfrt	!

la	DETdef	le
royne	NOMcom	reine
des	PRE.DETdef	de.le
guiternes	NOMcom	guiterne
,	PONfbl	,
a	PRE	a
coup	NOMcom	coup
,	PONfbl	,
qu'	CONsub	que
elle	PROper	elle
me	PROper	je
soit	VERcjg	estre
aprouchee	VERppe	approcher
!	PONfrt	!

Je	PROper	je
sçay	VERcjg	savoir
bien	ADVgen	bien
qu'	CONsub	que
elle	PROper	elle
est	VERcjg	estre
acouchee	VERppe	accouchier
de	PRE	de
vingt	DETcar	vingt
et	CONcoo	et
quatre	DETcar	quatre
guiterneaux	NOMcom	guiternel
,	PONfbl	,
enfans	NOMcom	enfant
a	PRE	a
l'	DETdef	le
abbé	NOMcom	abbé
d'	PRE	de
Iverneaux	NOMpro	Iverneau
;	PONfbl	;
il	PROimp	il
me	PROper	je
fault	VERcjg	falir
estre	VERinf	estre
son	DETpos	son
compere	NOMcom	comparer
.	PONfrt	.

GUILLEMETTE	VERcjg	guillement
Helas	ADVgen	elà
!	PONfrt	!

pensez	VERcjg	penser
a	PRE	a
Dieu	NOMpro	Dieu
le	DETdef	le
pere	NOMcom	père
,	PONfbl	,
mon	DETpos	mon
amy	NOMcom	ami
,	PONfbl	,
non	ADVneg	non
pas	ADVneg	pas
en	PROadv	en
guiternez	VERcjg	guiterner
!	PONfrt	!

LE	DETdef	le
DRAPPIER	NOMpro	Drapier
Hé	INJ	hai
!	PONfrt	!

quel	DETint	quel
bailleur	NOMcom	bailleur
de	PRE	de
balvernes	NOMcom	bauverne
!	PONfrt	!

Sont	VERcjg	estre
ce	PROdem	ce
cy	ADVgen	ci
?	PONfrt	?

Or	ADVgen	or
tost	ADVgen	tost
que	CONsub	que
je	PROper	je
soye	VERcjg	seoir
payé	VERppe	payer
en	PRE	en
or	NOMcom	or
ou	CONcoo	o
en	PRE	en
monnoye	NOMcom	monnaie
de	PRE	de
mon	DETpos	mon
drap	NOMcom	drap
que	PROrel	que
vous	PROper	vous
avez	VERcjg	avoir
prins	VERppe	prendre
!	PONfrt	!

GUILLEMETTE	NOMpro	Guillemet
Hé	INJ	hai
dea	INJ	dea
!	PONfrt	!

se	CONsub	se
vous	PROper	vous
avez	VERcjg	avoir
mesprins	VERppe	mesprendre
une	DETcar	un
fois	NOMcom	fois
,	PONfbl	,
ne	ADVneg	ne
suffist	VERcjg	suffire
il	PROper	il
mye	ADVneg	mie
?	PONfrt	?

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Savez	VERcjg	savoir
vous	PROper	vous
qu'	CONsub	que
il	PROper	il
est	VERcjg	estre
,	PONfbl	,
belle	ADJqua	beau
amye	NOMcom	ami
?	PONfrt	?

M'	PROper	je
aist	VERcjg	avoir
Dieu	NOMpro	Dieu
,	PONfbl	,
je	PROper	je
ne	ADVneg	ne
sçay	VERcjg	savoir
quel	DETrel	quel
mesprendre	VERinf	méprendre
!	PONfrt	!

Mais	CONcoo	mais
quoy	PROint	quoi
!	PONfrt	!

il	PROimp	il
couvient	VERcjg	convenir
rendre	VERinf	rendre
ou	CONcoo	o
pendre	VERinf	pendre
Quel	DETint	quel
tort	NOMcom	tort
vous	PROper	vous
fais	VERcjg	faire
je	PROper	je
se	CONsub	se
je	PROper	je
vien	VERcjg	venir
cëans	VERppa	ciser
pour	PRE	pour
demander	VERinf	demander
le	DETdef	le
myen	PROpos	mien
,	PONfbl	,
que	ADVint	que
,	PONfbl	,
bon	ADJqua	bon
gré	NOMcom	gré
saint	ADJqua	saint
Pierre	NOMpro	Pierre
de	PRE	de
Romme	NOMpro	Rome
...	PONfrt	.
GUILLEMETTE	NOMpro	Guillemet
Helas	ADVgen	elà
!	PONfrt	!

tant	ADVgen	tant
tormentez	VERcjg	tourmenter
cest	DETdem	cest
homme	NOMcom	homme
!	PONfrt	!

Je	PROper	je
voy	VERcjg	vëoir
bien	ADVgen	bien
a	PRE	a
vostre	DETpos	vostre
visaige	NOMcom	visage
,	PONfbl	,
certes	ADVgen	certes
,	PONfbl	,
que	CONsub	que
vous	PROper	vous
n'	ADVneg	ne
estes	VERcjg	estre
pas	ADVneg	pas
saige	ADJqua	sage
.	PONfrt	.

Par	PRE	par
ceste	DETdem	cest
pecheresse	NOMcom	pécheresse
lasse	ADJqua	las
,	PONfbl	,
se	CONsub	se
j'	PROper	je
eusse	VERcjg	avoir
aide	NOMcom	aide
,	PONfbl	,
je	PROper	je
vous	PROper	vous
lïasse	VERcjg	lier
:	PONfbl	:
vous	PROper	vous
estes	VERcjg	estre
trestout	ADVgen	trèstout
forcené	VERppe	forcener
!	PONfrt	!

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Helas	ADVgen	elà
!	PONfrt	!

j'	PROper	je
enraige	VERcjg	enragier
que	CONsub	que
je	PROper	je
n'	ADVneg	ne
ay	VERcjg	avoir
mon	DETpos	mon
argent	NOMcom	argent
.	PONfrt	.

GUILLEMETTEHa	INJ	guillement
!	PONfrt	!

quelle	DETint	quel
nicetté	NOMcom	niceté
!	PONfrt	!

Seignez	VERcjg	signer
vous,benedicite	NOMcom	vongédicité
,	PONfbl	,
faictes	VERcjg	faire
le	DETdef	le
signe	NOMcom	signe
de	PRE	de
la	DETdef	le
croix	NOMcom	croix
!	PONfrt	!

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Or	ADVgen	or
regnie	VERcjg	regnier
je	PROper	je
bieu	NOMcom	bieu
se	CONsub	se
j'	PROper	je
acroix	VERcjg	acroistre
de	PRE	de
l'	DETdef	le
annee	NOMcom	anee
drap	NOMcom	drap
!	PONfrt	!

Quel	DETint	quel
malade	ADJqua	malade
!	PONfrt	!

PATHELIN	NOMcom	patilin
Mere	NOMcom	mere
de	PRE	de
Dieu	NOMpro	Dieu
,	PONfbl	,
la	DETdef	le
coronade	NOMcom	couronna
,	PONfbl	,
parmafye	VERcjg	permafïer
,	PONfbl	,
y	PROadv	y
m'	PROper	je
en	PROadv	en
vuol	VERcjg	vouloir
anar	VERinf	aner
,	PONfbl	,
orregniebiou	ADJqua	orgueigneux
,	PONfbl	,
oultre	PRE	outre
la	DETdef	le
mar	NOMcom	mar
!	PONfrt	!

Ventre	NOMcom	ventre
de	PRE	de
Diou	NOMpro	Dieu
,	PONfbl	,
z'en	ADVint	soi
dis	VERcjg	dire
gigone	NOMcom	gigone
!	PONfrt	!

çastuy	PROdem	cest
ça	ADVgen	ça
rible	NOMcom	rible
et	CONcoo	et
res	NOMcom	rés
ne	ADVneg	ne
done	VERcjg	doner
.	PONfrt	.

Ne	CONcoo	ne
carrilaine	NOMcom	carrilaine
,	PONfbl	,
fuy	VERcjg	fuir
ta	DETpos	ton
none	NOMcom	none
!	PONfrt	!

Que	CONsub	que
de	PRE	de
l'	DETdef	le
argent	NOMcom	argent
ilneme	NOMcom	illeme
sone	VERcjg	soner
!	PONfrt	!

Avez	VERcjg	avoir
entendu	VERppe	entendre
,	PONfbl	,
beau	ADJqua	beau
cousin	NOMcom	cousin
?	PONfrt	?

GUILLEMETTE	NOMpro	Guillemet
Il	PROimp	il
eust	VERcjg	avoir
ung	DETndf	un
oncle	NOMcom	oncle
lymosin	NOMcom	limosin
qui	PROrel	que
fut	VERcjg	être
frere	NOMcom	frère
de	PRE	de
sa	DETpos	son
belle	ADJqua	beau
ante	NOMcom	ente
:	PONfbl	:
c'	PROdem	ce
est	VERcjg	estre
ce	PROdem	ce
qui	PROrel	que
le	PROper	il
fait	VERcjg	faire
,	PONfbl	,
je	PROper	je
me	PROper	je
vante	VERcjg	vanter
,	PONfbl	,
gergonner	VERinf	gergonner
en	PRE	en
limosinois	NOMcom	limosinois
.	PONfrt	.

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Dea	INJ	dea
!	PONfrt	!

il	PROper	il
s'	PROper	soi
en	PROadv	en
vint	VERcjg	venir
en	PRE	en
tapinois	NOMcom	tapinois
,	PONfbl	,
atout	PRE	atout
mon	DETpos	mon
drap	NOMcom	drap
soubz	PRE	sous
son	DETpos	son
esselle	NOMcom	aisselle
!	PONfrt	!

PATHELIN	NOMcom	patilin
Venez	VERcjg	venir
ens	ADVgen	ens
,	PONfbl	,
doulce	ADJqua	doux
damiselle	NOMcom	damiselle
,	PONfbl	,
et	CONcoo	et
que	PROint	que
veult	VERcjg	vouloir
ceste	DETdem	cest
crapaudaille	NOMcom	crapaule
?	PONfrt	?

Alez	VERcjg	aler
en	PRE	en
arriere	ADVgen	ariere
,	PONfbl	,
merdaille	NOMcom	merdaille
!	PONfrt	!

Sa	ADVgen	sa
,	PONfbl	,
tost	ADVgen	tost
!	PONfrt	!

je	PROper	je
vueil	VERcjg	vouloir
devenir	VERinf	devenir
prestre	NOMcom	prêtre
.	PONfrt	.

Or	ADVgen	or
sa	INJ	sai
!	PONfrt	!

que	CONsub	que
le	DETdef	le
dyable	NOMcom	diable
y	PROadv	y
puist	VERcjg	pouvoir
estre	VERinf	estre
,	PONfbl	,
en	PRE	en
chelle	DETdem	cil
vielle	ADJqua	vieux
presterie	NOMcom	prêterie
!	PONfrt	!

Et	CONcoo	et
fault	VERcjg	falir
il	PROimp	il
que	CONsub	que
le	DETdef	le
prestre	NOMcom	prêtre
rie	VERcjg	rire
quant	CONsub	cant
il	PROper	il
dëust	VERcjg	devoir
chanter	VERinf	chanter
sa	DETpos	son
messe	NOMcom	messe
?	PONfrt	?

GUILLEMETTE	VERcjg	guillement
Helas	ADVgen	elà
!	PONfrt	!

helas	ADVgen	elas
!	PONfrt	!

l'	DETdef	le
heure	NOMcom	heure
s'	PROper	soi
apresse	VERcjg	apresser
qu'	CONsub	que
il	PROper	il
fault	VERcjg	falir
son	DETpos	son
dernier	ADJqua	dernier
sacrement	NOMcom	sacrement
!	PONfrt	!

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Mais	CONcoo	mais
comment	ADVint	comment
parle	VERcjg	parler
il	PROper	il
proprement	ADVgen	proprement
picart	NOMcom	picart
?	PONfrt	?

Dont	PROint	dont
vient	VERcjg	venir
tel	DETind	tel
cocardie	NOMcom	cocardie
?	PONfrt	?

GUILLEMETTE	NOMpro	Guillemet
Sa	DETpos	son
mere	NOMcom	mere
fust	VERcjg	estre
de	PRE	de
Picardie	NOMpro	Picardie
;	PONfbl	;
pour	PRE	pour
ce	PROdem	ce
le	PROper	il
parle	VERcjg	parler
il	PROper	il
maintenant	ADVgen	maintenant
.	PONfrt	.

PATHELIN	NOMcom	patilin
Dont	PROint	dont
viens	VERcjg	venir
tu	PROper	tu
,	PONfbl	,
caresme	NOMcom	carême
prenant	VERppa	prendre
?	PONfrt	?

Vuacarme	NOMpro	Vakerme
,	PONfbl	,
liefe	VERppe	liier
gode	NOMcom	gode
man	ADJqua	main
;	PONfbl	;
etlbelic	NOMcom	etbleci
bed	ETR	bed
igluhe	VERcjg	igluer
golan	ADJqua	golent
;	PONfbl	;
Henrien	NOMpro	Henrien
,	PONfbl	,
Henrien	NOMpro	Henrien
,	PONfbl	,
conselapen	NOMcom	conselapen
;	PONfbl	;
ych	DETdem	ice
salgneb	NOMcom	salgne
nede	ADJqua	net
que	CONsub	que
maignen	NOMcom	maignien
;	PONfbl	;
grile	NOMcom	grille
grile	NOMcom	grille
,	PONfbl	,
scohehonden	NOMcom	scohëondan
;	PONfbl	;
zilop	NOMcom	silop
zilop	NOMcom	silop
en	PRE	en
mon	NOMcom	mon
que	CONsub	que
bouden	NOMcom	boudan
;	PONfbl	;
disticlien	NOMcom	disticlien
unen	DETndf	un
desen	NOMcom	désen
versen	VERcjg	verser
;	PONfbl	;
mat	ADJqua	mat
groet	ADJqua	grot
festal	NOMcom	festal
ou	CONcoo	o
truit	VERcjg	truire
denhersen	NOMcom	dénersen
;	PONfbl	;
en	PRE	en
vuacte	ADJqua	vuat
vuile	NOMcom	vuile
,	PONfbl	,
comme	CONsub	comme
trie	VERppe	trire
!	PONfrt	!

Cha	INJ	cha
,	PONfbl	,
a	PRE	a
dringuer	VERinf	dringuer
,	PONfbl	,
je	PROper	je
vous	PROper	vous
en	PROadv	en
prie	VERcjg	priier
;	PONfbl	;
quoy	PROrel	quoi
act	VERcjg	avoir
semigot	ADJqua	semigot
yaue	NOMcom	eau
,	PONfbl	,
et	CONcoo	et
qu'	CONsub	que
on	PROind	on
m'	PROper	je
y	PROadv	y
mette	VERcjg	mettre
ung	DETndf	un
peu	PROind	peu
d'	PRE	de
ëaue	NOMcom	eau
,	PONfbl	,
vuste	ADJqua	vout
vuille	NOMcom	vuille
,	PONfbl	,
pour	PRE	pour
le	DETdef	le
frimas	NOMcom	frime
!	PONfrt	!

Faictes	VERcjg	faire
venir	VERinf	venir
sire	NOMcom	seignor
Thomas	NOMpro	Tomas
tantost	ADVgen	tantôt
,	PONfbl	,
qui	PROrel	que
me	PROper	je
confessera	VERcjg	confesser
.	PONfrt	.

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Qu'	PROint	que
est	VERcjg	estre
cecy	PROdem	cest
?	PONfrt	?

Il	PROper	il
ne	ADVneg	ne
cessera	VERcjg	cesser
huy	ADVgen	hui
de	PRE	de
parler	VERinf	parler
divers	ADJqua	divers
langaiges	NOMcom	langage
?	PONfrt	?

Au	PRE.DETdef	a
moins	ADVgen	moins
qu'	CONsub	que
il	PROper	il
me	PROper	je
baillast	VERcjg	bailler
ung	DETndf	un
gage	NOMcom	gage
ou	CONcoo	o
mon	DETpos	mon
argent	NOMcom	argent
,	PONfbl	,
je	PROper	je
m'	PROper	je
en	PROadv	en
alasse	VERcjg	aler
!	PONfrt	!

GUILLEMETTE	NOMpro	Guillemet
Par	PRE	par
les	DETdef	le
angoisses	NOMcom	angoisse
Dieu	NOMpro	Dieu
,	PONfbl	,
moy	PROper	moi
lasse	ADJqua	las
!	PONfrt	!

Vous	PROper	vous
estes	VERcjg	estre
ung	DETndf	un
bien	ADVgen	bien
divers	ADJqua	divers
homme	NOMcom	homme
!	PONfrt	!

Que	PROint	que
voulezvous	NOMcom	volo
?	PONfrt	?

Je	PROper	je
ne	ADVneg	ne
sçay	VERcjg	savoir
comme	ADVsub	comme
vous	PROper	vous
estes	VERcjg	estre
si	ADVgen	si
fort	ADVgen	fort
obstiné	VERppe	obstiner
.	PONfrt	.

PATHELIN	NOMcom	patilin
Or	ADVgen	or
cha	ADVgen	cha
,	PONfbl	,
Renouart	NOMpro	Renouart
au	PRE.DETdef	a
tiné	VERppe	tiner
!	PONfrt	!

Bé	NOMcom	bé
!	PONfrt	!

dea	INJ	dea
,	PONfbl	,
que	ADVint	que
ma	DETpos	mon
couille	NOMcom	coille
est	VERcjg	estre
pelouse	ADJqua	peleux
!	PONfrt	!

Elle	PROper	elle
semble	VERcjg	sembler
une	DETndf	un
cate	NOMcom	chate
pelouse	ADJqua	peleux
ou	CONcoo	o
a	PRE	a
une	PROind	un
mousque	NOMcom	mousque
a	PRE	a
mïel	NOMcom	miel
.	PONfrt	.

Bé	NOMcom	bé
!	PONfrt	!

parlez	VERcjg	parler
a	PRE	a
moy	PROper	moi
,	PONfbl	,
Gabrïel	NOMpro	Gabriel
.	PONfrt	.

Lesplayes	NOMpro	Lesplaie
Dieu	NOMpro	Dieu
,	PONfbl	,
qu'	PROint	que
esse	VERcjg	esser
qui	PROrel	que
s'	PROper	soi
ataque	VERcjg	ataquer
a	PRE	a
men	DETpos	mon
coul	NOMcom	cueil
?	PONfrt	?

Essë	VERcjg	esser
une	DETndf	un
vaque	NOMcom	vaque
,	PONfbl	,
une	DETndf	un
mousque	NOMcom	mousque
ou	CONcoo	o
ung	DETndf	un
escarbot	NOMcom	escarbot
?	PONfrt	?

Bé	NOMcom	bé
!	PONfrt	!

dea	INJ	dea
,	PONfbl	,
j'	PROper	je
é	VERcjg	ez
le	DETdef	le
mau	NOMcom	mal
saint	ADJqua	saint
Garbot	NOMpro	Garbot
!	PONfrt	!

Suisjedes	VERcjg	suivre
foyreux	ADJqua	fourreux
de	PRE	de
Baieux	NOMpro	Bayeux
?	PONfrt	?

Jehan	NOMpro	Jean
du	PRE.DETdef	de.le
Quemin	NOMpro	Kémin
sera	VERcjg	estre
joyeulz	ADJqua	joyeux
mais	ADVgen	mais
qu'	CONsub	que
i	PROadv	i
sache	VERcjg	savoir
que	CONsub	que
je	PROper	je
lesée	VERcjg	laisser
.	PONfrt	.

Bee	ADJqua	be
!	PONfrt	!

par	PRE	par
saint	ADJqua	saint
Miquiel	NOMpro	Miquiel
,	PONfbl	,
je	PROper	je
beré	VERcjg	béer
voulentiers	ADVgen	volontiers
a	PRE	a
luy	PROper	lui
une	DETndf	un
fes	NOMcom	fais
!	PONfrt	!

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Comment	ADVint	comment
peult	VERcjg	pouvoir
il	PROper	il
porter	VERinf	porter
le	DETdef	le
fes	NOMcom	fais
de	PRE	de
tant	ADVgen	tant
parler	VERinf	parler
?	PONfrt	?

Ha	INJ	ha
!	PONfrt	!

il	PROper	il
s'	PROper	soi
afolle	VERcjg	afoler
!	PONfrt	!

GUILLEMETTE	VERcjg	guillement
Celluy	PROdem	celui
qui	PROrel	que
l'	PROper	il
aprint	VERcjg	aprendre
a	PRE	a
l'	DETdef	le
escole	NOMcom	escole
estoit	VERcjg	estre
normant	ADJqua	normand
;	PONfbl	;
ainsi	ADVgen	ainsi
advient	VERcjg	advenir
qu'	CONsub	que
en	PRE	en
la	DETdef	le
fin	NOMcom	fin
il	PROimp	il
luy	PROper	lui
en	PROadv	en
souvient	VERcjg	souvenir
.	PONfrt	.

Il	PROper	il
s'	PROper	soi
en	PROadv	en
va	VERcjg	aler
!	PONfrt	!

LE	DETdef	le
DRAPPIERHa	NOMpro	DraPila
!	PONfrt	!

saincte	ADJqua	saint
Marie	NOMpro	Marie
,	PONfbl	,
vecy	PRE	veci
la	DETdef	le
plus	ADVgen	plus
grant	ADJqua	grant
resverie	NOMcom	resverie
ou	PROrel	où
je	PROper	je
fusse	VERcjg	estre
onques	ADVgen	onque
mes	ADVgen	mais
bouté	VERppe	bouter
;	PONfbl	;
jamais	ADVgen	jamais
ne	ADVneg	ne
me	PROper	je
fusse	VERcjg	estre
doubté	VERppe	douter
qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
eust	VERcjg	avoir
huy	ADVgen	hui
esté	VERppe	être
a	PRE	a
la	DETdef	le
foire	NOMcom	foire
.	PONfrt	.

GUILLEMETTE	VERcjg	guillement
Vous	PROper	vous
le	PROper	il
cuidiez	VERcjg	cuidier
?	PONfrt	?

LE	DETdef	le
DRAPPIERSaint	NOMpro	DraPe
Jaques	NOMpro	Jacques
,	PONfbl	,
voire	ADVgen	voir
!	PONfrt	!

Mais	CONcoo	mais
j'	PROper	je
aperçoys	VERcjg	apercevoir
bien	ADVgen	bien
le	DETdef	le
contraire	NOMcom	contraire
!	PONfrt	!

PATHELIN	NOMcom	patilin
Sont	VERcjg	estre
il	PROper	il
ungasne	NOMcom	ongasne
que	PROrel	que
j'	PROper	je
orré	VERcjg	öir
braire	VERinf	braire
?	PONfrt	?

Alast	VERcjg	aler
!	PONfrt	!

alast	VERcjg	aler
!	PONfrt	!

cousin	NOMcom	cousin
a	PRE	a
moy	PROper	moi
,	PONfbl	,
ilz	PROper	il
le	PROper	il
seront	VERcjg	estre
,	PONfbl	,
en	PRE	en
grant	ADJqua	grant
esmoy	NOMcom	esmoi
,	PONfbl	,
le	DETdef	le
jour	NOMcom	jour
quant	CONsub	cant
je	PROper	je
ne	ADVneg	ne
te	PROper	tu
verré	VERcjg	vëoir
.	PONfrt	.

Il	PROimp	il
couvient	VERcjg	convenir
que	CONsub	que
je	PROper	je
te	PROper	tu
herré	VERcjg	häir
,	PONfbl	,
car	CONcoo	car
tu	PROper	tu
m'	PROper	je
as	VERcjg	avoir
fait	VERppe	faire
grant	ADJqua	grant
trichery	NOMcom	tricheri
;	PONfbl	;
ton	DETpos	ton
fait	NOMcom	fait
,	PONfbl	,
il	PROper	il
sont	VERcjg	estre
tout	ADVgen	tout
trompery	VERppe	tromperir
.	PONfrt	.

Ha	INJ	ha
oul	NOMcom	œil
danda	PRE	denda
oul	NOMcom	œil
en	PROadv	en
ravezeie	VERcjg	ravesser
,	PONfbl	,
corfha	VERcjg	corfer
en	PRE	en
euf	NOMcom	heuf
.	PONfrt	.

GUILLEMETTEDieu	NOMpro	Guilleutieu
vous	PROper	vous
aÿst	VERcjg	aiser
!	PONfrt	!

PATHELIN	NOMcom	patilin
Huis	ETR	uis
oz	NOMcom	ost
bez	ADJqua	bet
ou	CONcoo	o
dronc	PROrel	dronc
nos	DETpos	notre
badou	NOMcom	badou
digaut	VERcjg	digalir
an	PRE	en
tan	ADVgen	tant
en	PRE	en
hol	NOMcom	ou
madou	ADJqua	madol
empedif	NOMcom	empedif
dich	DETcar	dix
guicebnuan	NOMcom	guichabnon
quez	PROrel.PROper	que.se
queuient	VERcjg	cuider
ob	PRE	o
dre	NOMcom	dre
douch	ADJqua	doux
aman	VERppa	aimer
men	ADJpos	mien
ez	NOMcom	aid
cahet	VERcjg	choir
hoz	DETind	os
bouzelou	NOMcom	bouzelou
eny	PRE	eny
obet	NOMcom	obé
grande	ADJqua	grand
canou	ETR	Canoul
maz	ADJqua	mat
rehet	VERcjg	rehäir
crux	NOMcom	croix
dan	NOMcom	dan
hol	NOMcom	ou
con	CONsub	come
so	DETpos	son
ol	NOMcom	oeil
oz	NOMcom	ost
lerueil	NOMcom	lerveuil
grant	ADJqua	grant
