CI	ADVgen	ci
par	PRE	par
le	DETdef	le
serement	NOMcom	serment
de	PRE	de
bonnes	ADJqua	bon
gens	NOMcom	gens
.	PONfrt	.

Et	CONcoo	et
cil	DETdem	cil
tuteres	NOMcom	tuteur
doit	VERcjg	devoir
estre	VERinf	estre
fes	VERppe	faire
du	PRE.DETdef	de.le
plus	ADVgen	plus
prochain	ADJqua	prochain
parent	NOMcom	parent
a	PRE	a
l'	DETdef	le
enfant	NOMcom	enfant
ou	CONcoo	o
de	PRE	de
l'	DETdef	le
autre	PROind	autre
après	ADVgen	après
,	PONfbl	,
se	CONsub	se
cil	PROdem	cel
n'	ADVneg	ne
i	PROadv	i
veut	VERcjg	vouloir
ou	PROrel	où
n'	ADVneg	ne
i	PROadv	i
puet	VERcjg	pöoir
entendre	VERinf	entendre
;	PONfbl	;
et	CONcoo	et
se	CONsub	se
li	DETdef	le
sires	NOMcom	seignor
ne	ADVneg	ne
trueve	VERcjg	trover
nul	PROind	nul
du	PRE.DETdef	de.le
lignage	NOMcom	lignage
a	PRE	a
l'	DETdef	le
enfant	NOMcom	enfant
soufisant	VERppa	suffire
,	PONfbl	,
qui	PROrel	que
vueille	VERcjg	vouloir
estre	VERinf	estre
tuteres	ADJqua	tutier
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
ne	ADVneg	ne
demeure	VERcjg	demeurer
pas	ADVneg	pas
que	CONsub	que
partie	NOMcom	partie
ne	ADVneg	ne
se	PROper	soi
puist	VERcjg	pouvoir
fere	VERinf	faire
,	PONfbl	,
car	CONcoo	car
li	DETdef	le
sires	NOMcom	seignor
meismes	ADJind	même
i	PROadv	i
doit	VERcjg	devoir
estre	VERinf	estre
ou	CONcoo	o
envoier	VERinf	envoiier
soufisaument	ADVgen	sofisament
pour	PRE	pour
les	DETdef	le
sousaagiés	VERppe	sousager
et	CONcoo	et
fere	VERinf	faire
fere	VERinf	faire
les	DETdef	le
parties	NOMcom	partie
.	PONfrt	.

Et	CONcoo	et
si	ADVgen	si
louons	VERcjg	louer
bien	ADVgen	bien
a	PRE	a
ceus	PROdem	cil
qui	PROrel	que
teus	DETind	tel
parties	NOMcom	partie
reçoivent	VERcjg	recevoir
contre	PRE	contre
les	DETdef	le
sousaagiés	VERppe	sousager
qu'	CONsub	que
il	PROper	il
prengnent	VERcjg	prendre
letres	NOMcom	lettre
du	PRE.DETdef	de.le
seigneur	NOMcom	seigneur
par	PRE	par
qui	PROrel	que
ce	PROdem	ce
fu	VERcjg	estre
fet	VERppe	faire
,	PONfbl	,
du	PRE.DETdef	de.le
tesmoignage	NOMcom	témoignage
de	PRE	de
la	DETdef	le
partie	NOMcom	partie
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
,	PONfbl	,
se	CONsub	se
li	DETdef	le
sousaagiés	VERppe	sousager
veut	VERcjg	vouloir
rapeler	VERinf	rapeler
les	DETdef	le
parties	NOMcom	partie
quant	CONsub	cant
il	PROper	il
vient	VERcjg	venir
en	PRE	en
aage	NOMcom	ëage
,	PONfbl	,
que	CONsub	que
cil	PROdem	cel
qui	PROrel	que
reçut	VERcjg	recevoir
la	DETdef	le
partie	NOMcom	partie
se	PROper	soi
puist	VERcjg	pouvoir
aidier	VERinf	aidier
de	PRE	de
ce	PROdem	ce
qui	PROrel	que
fu	VERcjg	estre
fet	VERppe	faire
par	PRE	par
les	DETdef	le
letres	NOMcom	lettre
du	PRE.DETdef	de.le
seigneur	NOMcom	seigneur
ou	CONcoo	o
par	PRE	par
vis	NOMcom	vis
tesmoins	NOMcom	témoin
;	PONfbl	;
et	CONcoo	et
qui	PROrel	que
en	PRE	en
ceste	DETdem	cest
maniere	NOMcom	manière
le	PROper	il
fet	VERcjg	faire
,	PONfbl	,
les	DETdef	le
parties	NOMcom	partie
tienent	VERcjg	tenir
a	PRE	a
tous	DETind	tous
jours	NOMcom	jour
sans	PRE	sans
rapel	NOMcom	rapel
,	PONfbl	,
et	CONcoo	et
en	PRE	en
autre	DETind	autre
maniere	NOMcom	manière
non	ADVneg	non
.	PONfrt	.

Toutes	DETind	tous
les	DETdef	le
fois	NOMcom	fois
qu'	PROrel	que
il	PROimp	il
convient	VERcjg	convenir
fere	VERinf	faire
parties	NOMcom	partie
d'	PRE	de
eritages	NOMcom	héritage
,	PONfbl	,
soit	CONcoo	soit
entre	PRE	entre
freres	NOMcom	frère
et	CONcoo	et
sereurs	NOMcom	soeur
,	PONfbl	,
soit	CONcoo	soit
entre	PRE	entre
autres	DETind	autre
gens	NOMcom	gens
,	PONfbl	,
il	PROimp	il
convient	VERcjg	convenir
qu'	CONsub	que
ele	PROper	il
se	PROper	soi
face	VERcjg	faire
par	PRE	par
l'	DETdef	le
une	PROind	un
de	PRE	de
.IIII	PROcar	quatre
.	PONfrt	.

voies	NOMcom	voie
,	PONfbl	,
si	ADVgen	si
comme	CONsub	comme
par	PRE	par
seigneur	NOMcom	seigneur
,	PONfbl	,
ou	CONcoo	o
par	PRE	par
mise	NOMcom	mise
,	PONfbl	,
ou	CONcoo	o
par	PRE	par
los	NOMcom	los
jeter	VERinf	jeter
,	PONfbl	,
ou	CONcoo	o
par	PRE	par
l'	DETdef	le
acort	NOMcom	accord
de	PRE	de
ceus	PROdem	cil
qui	PROrel	que
ont	VERcjg	avoir
les	DETdef	le
parties	NOMcom	partie
a	PRE	a
fere	VERinf	faire
:	PONfbl	:
par	PRE	par
seigneur	NOMcom	seigneur
,	PONfbl	,
si	ADVgen	si
comme	CONsub	comme
quant	CONsub	cant
il	PROper	il
ne	ADVneg	ne
se	PROper	soi
pueent	VERcjg	pöoir
acorder	VERinf	accorder
et	CONcoo	et
li	DETdef	le
sires	NOMcom	seignor
i	PROadv	i
va	VERcjg	aler
pour	PRE	pour
fere	VERinf	faire
fere	VERinf	faire
les	DETdef	le
parties	NOMcom	partie
;	PONfbl	;
par	PRE	par
mise	VERppe	metre
,	PONfbl	,
si	ADVgen	si
comme	CONsub	comme
quant	CONsub	cant
il	PROper	il
s'	PROper	soi
acordent	VERcjg	acorder
que	CONsub	que
les	DETdef	le
parties	NOMcom	partie
soient	VERcjg	estre
fetes	VERppe	faire
par	PRE	par
le	DETdef	le
dit	VERppe	dire
et	CONcoo	et
par	PRE	par
l'	DETdef	le
ordenance	NOMcom	ordonnance
d'	PRE	de
aucunes	DETind	aucun
certaines	ADJind	certain
personnes	NOMcom	personne
qui	PROrel	que
sont	VERcjg	estre
nommees	VERppe	nommer
;	PONfbl	;
par	PRE	par
los	NOMcom	los
jeter	VERinf	jeter
,	PONfbl	,
si	ADVgen	si
comme	CONsub	comme
quant	CONsub	cant
il	PROper	il
ne	ADVneg	ne
sont	VERcjg	estre
bien	ADVgen	bien
a	PRE	a
acort	NOMcom	accord
quel	DETrel	quel
partie	NOMcom	partie
chascuns	PROind	chascun
i	PROadv	i
doit	VERcjg	devoir
avoir	VERinf	avoir
,	PONfbl	,
mes	CONcoo	mais
li	DETdef	le
uns	PROind	un
veut	VERcjg	vouloir
prendre	VERinf	prendre
de	PRE	de
cele	DETdem	cil
part	NOMcom	part
que	PROrel	que
li	DETdef	le
autres	PROind	autre
ne	ADVneg	ne
li	PROper	il
veut	VERcjg	vouloir
pas	ADVneg	pas
soufrir	VERinf	souffrir
;	PONfbl	;
adonques	ADVgen	adonc
doivent	VERcjg	devoir
estre	VERinf	estre
li	DETdef	le
lot	NOMcom	lot
jeté	VERppe	jeter
,	PONfbl	,
si	ADVgen	si
que	CONsub	que
chascuns	PROind	chascun
prengne	VERcjg	prendre
de	PRE	de
cele	DETdem	cil
part	NOMcom	part
ou	PROrel	où
ses	DETpos	son
los	NOMcom	los
eschiet	VERcjg	eschëoir
;	PONfbl	;
par	PRE	par
leur	DETpos	leur
acort	NOMcom	accord
,	PONfbl	,
si	ADVgen	si
comme	CONsub	comme
quant	CONsub	cant
il	PROper	il
s'	PROper	soi
acordent	VERcjg	acorder
ensemble	ADVgen	ensemble
quel	DETrel	quel
partie	NOMcom	partie
chascuns	PROind	chascun
i	PROadv	i
doit	VERcjg	devoir
avoir	VERinf	avoir
et	CONcoo	et
de	PRE	de
quel	DETrel	quel
part	NOMcom	part
il	PROper	il
prenra	VERcjg	prendre
.	PONfrt	.

Et	CONcoo	et
nous	PROper	nous
avons	VERcjg	avoir
parlé	VERppe	parler
de	PRE	de
ces	DETdem	ce
.IIII	PROcar	quatre
.	PONfrt	.

voies	NOMcom	voie
de	PRE	de
partir	VERinf	partir
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
,	PONfbl	,
se	CONsub	se
teus	DETind	tel
contens	NOMcom	content
muet	VERcjg	movoir
de	PRE	de
partie	NOMcom	partie
qui	PROrel	que
ait	VERcjg	avoir
esté	VERppe	être
fete	VERppe	faire
,	PONfbl	,
se	CONsub	se
l'	DETdef	le
une	PROind	un
des	PRE.DETdef	de.le
parties	NOMcom	partie
se	PROper	soi
veut	VERcjg	vouloir
aidier	VERinf	aidier
qu'	CONsub	que
ele	PROper	il
ait	VERcjg	avoir
esté	VERppe	être
fete	VERppe	faire
par	PRE	par
l'	DETdef	le
une	PROind	un
de	PRE	de
ces	DETdem	ce
.IIII	PROcar	quatre
.	PONfrt	.

voies	NOMcom	voie
,	PONfbl	,
ele	PROper	il
est	VERcjg	estre
a	PRE	a
tenir	VERinf	tenir
sans	PRE	sans
rapeler	VERinf	rapeler
.	PONfrt	.

Ci	ADVgen	ci
fine	VERcjg	finer
li	DETdef	le
chapitres	NOMcom	chapitre
des	PRE.DETdef	de.le
sousaagiés	VERppe	sousager
.	PONfrt	.

Nous	PROper	nous
avons	VERcjg	avoir
traitié	VERppe	traiter
ci	ADVgen	ci
devant	ADVgen	devant
des	PRE.DETdef	de.le
baus	NOMcom	bal
et	CONcoo	et
des	PRE.DETdef	de.le
gardes	NOMcom	garde
as	PRE.DETdef	à.le
enfans	NOMcom	enfant
et	CONcoo	et
des	PRE.DETdef	de.le
sousaagiés	VERppe	sousager
;	PONfbl	;
or	ADVgen	or
veons	VERcjg	vëoir
des	PRE.DETdef	de.le
tuteurs	NOMcom	touteur
qui	PROrel	que
sont	VERcjg	estre
baillié	VERppe	baillier
as	PRE.DETdef	à.le
enfans	NOMcom	enfant
sousaagiés	VERppe	sousager
par	PRE	par
justice	NOMcom	justice
pour	PRE	pour
aus	PROper	il
defendre	VERinf	défendre
et	CONcoo	et
garantir	VERinf	garantir
,	PONfbl	,
et	CONcoo	et
pour	PRE	pour
leur	DETpos	leur
droit	NOMcom	droit
maintenir	VERinf	maintenir
et	CONcoo	et
garder	VERinf	garder
.	PONfrt	.

Quant	CONsub	quand
aucuns	DETind	aucun
enfes	NOMcom	enfant
ou	CONcoo	o
pluseur	PROind	plusieurs
demeurent	VERcjg	demeurer
orfelin	ADJqua	orfenin
et	CONcoo	et
sousaagié	VERppe	sossager
et	CONcoo	et
il	PROimp	il
n'	ADVneg	ne
est	VERcjg	estre
nus	DETind	nul
prochiens	ADJqua	prochain
parens	NOMcom	parent
a	PRE	a
qui	PROrel	que
li	DETdef	le
baus	NOMcom	bal
ou	CONcoo	o
la	DETdef	le
garde	NOMcom	garde
apartiegne	VERcjg	appartenir
d'	PRE	de
aus	PROper	il
,	PONfbl	,
ou	PROrel	où
il	PROper	il
ont	VERcjg	avoir
bien	ADVgen	bien
teus	DETind	tel
parens	NOMcom	parent
a	PRE	a
qui	PROrel	que
ele	PROper	il
apartient	VERcjg	appartenir
,	PONfbl	,
mes	CONcoo	mais
il	PROper	il
ne	ADVneg	ne
la	PROper	il
vuelent	VERcjg	voloir
pas	ADVneg	pas
prendre	VERinf	prendre
:	PONfbl	:
toutes	DETind	tous
teus	DETind	tel
menieres	NOMcom	maniere
d'	PRE	de
enfans	NOMcom	enfant
,	PONfbl	,
soient	VERcjg	estre
franc	ADJqua	franc
ou	PRE.DETdef	en.le
gent	NOMcom	gent
de	PRE	de
poosté	NOMcom	poësté
,	PONfbl	,
chieent	VERcjg	chëoir
par	PRE	par
droit	NOMcom	droit
commun	ADJqua	commun
selonc	PRE	selon
la	DETdef	le
coustume	NOMcom	coutume
de	PRE	de
la	DETdef	le
conteé	NOMcom	conté
en	PRE	en
la	DETdef	le
garde	NOMcom	garde
du	PRE.DETdef	de.le
seigneur	NOMcom	seigneur
.	PONfrt	.

Et	CONcoo	et
a	PRE	a
teus	DETind	tel
manieres	NOMcom	manière
d'	PRE	de
enfans	NOMcom	enfant
,	PONfbl	,
s'	CONsub	se
il	PROper	il
n'	ADVneg	ne
ont	VERcjg	avoir
riens	PROind	rien
,	PONfbl	,
li	DETdef	le
sires	NOMcom	seignor
les	PROper	il
doit	VERcjg	devoir
fere	VERinf	faire
pourchacier	VERinf	pourchasser
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
puissent	VERcjg	pöoir
estre	VERinf	estre
nourri	VERppe	nourrir
;	PONfbl	;
et	CONcoo	et
avant	ADVgen	avant
doit	VERcjg	devoir
il	PROper	il
metre	VERinf	metre
taille	NOMcom	taille
seur	PRE	sur
ses	DETpos	son
sougis	NOMcom	sougis
,	PONfbl	,
que	PROrel	que
li	DETdef	le
enfant	NOMcom	enfant
muirent	VERcjg	mourir
par	PRE	par
defaute	NOMcom	défaute
de	PRE	de
nourreture	NOMcom	nourreture
.	PONfrt	.

Et	CONcoo	et
se	CONsub	se
li	DETdef	le
enfant	NOMcom	enfant
ont	VERcjg	avoir
aucune	DETind	aucun
chose	NOMcom	chose
de	PRE	de
leur	DETpos	leur
droit	NOMcom	droit
,	PONfbl	,
li	DETdef	le
sires	NOMcom	seignor
leur	PROper	leur
doit	VERcjg	devoir
baillier	VERinf	baillier
une	DETndf	un
maniere	NOMcom	manière
de	PRE	de
garde	NOMcom	garde
qu'	PROrel	que
on	PROind	on
apele	VERcjg	apeler
tuteurs	NOMcom	touteur
,	PONfbl	,
et	CONcoo	et
cil	DETdem	cil
tuteur	NOMcom	touteur
doivent	VERcjg	devoir
les	DETdef	le
enfans	NOMcom	enfant
et	CONcoo	et
le	DETdef	le
leur	PROpos	leur
garder	VERinf	garder
et	CONcoo	et
maintenir	VERinf	maintenir
au	PRE.DETdef	a
pourfit	NOMcom	profit
des	PRE.DETdef	de.le
enfans	NOMcom	enfant
et	CONcoo	et
rendre	VERinf	rendre
conte	NOMcom	conte
au	PRE.DETdef	a
seigneur	NOMcom	seigneur
bien	ADVgen	bien
et	CONcoo	et
loiaument	ADVgen	loyalement
chascun	DETind	chascun
an	NOMcom	an
une	DETndf	un
fois	NOMcom	fois
au	PRE.DETdef	a
meins	ADVgen	moins
.	PONfrt	.

Se	CONsub	se
cil	PROdem	cel
qui	PROrel	que
est	VERcjg	estre
tuteres	NOMcom	tuteur
pour	PRE	pour
enfans	NOMcom	enfant
sousaagiés	VERppe	sousager
a	PRE	a
grant	ADJqua	grant
chose	NOMcom	chose
entre	PRE	entre
mains	NOMcom	main
pour	PRE	pour
les	DETdef	le
enfans	NOMcom	enfant
,	PONfbl	,
li	DETdef	le
sires	NOMcom	seignor
doit	VERcjg	devoir
prendre	VERinf	prendre
bonne	ADJqua	bon
seurté	NOMcom	sëurté
que	CONsub	que
li	DETdef	le
bien	NOMcom	bien
soient	VERcjg	estre
gardé	VERppe	garder
sauvement	ADVgen	sauvement
.	PONfrt	.

Et	CONcoo	et
s'	CONsub	se
il	PROper	il
ne	ADVneg	ne
fet	VERcjg	faire
la	DETdef	le
seurté	NOMcom	sëurté
et	CONcoo	et
li	DETdef	le
sires	NOMcom	seignor
se	PROper	soi
doute	VERcjg	douter
que	CONsub	que
li	DETdef	le
oir	NOMcom	hoir
ne	ADVneg	ne
fussent	VERcjg	estre
damagié	VERppe	dommager
par	PRE	par
mauvese	ADJqua	mauvais
garde	NOMcom	garde
,	PONfbl	,
il	PROper	il
doit	VERcjg	devoir
prendre	VERinf	prendre
en	PRE	en
sa	DETpos	son
main	NOMcom	main
l'	DETdef	le
avoir	VERinf	avoir
des	PRE.DETdef	de.le
enfans	NOMcom	enfant
et	CONcoo	et
fere	VERinf	faire
leur	DETpos	leur
sauf	NOMcom	sauf
si	ADVgen	si
qu'	CONsub	que
il	PROper	il
l'	PROper	il
aient	VERcjg	avoir
quant	CONsub	cant
il	PROper	il
venront	VERcjg	venir
en	PRE	en
aage	NOMcom	ëage
.	PONfrt	.

Avenir	VERinf	avenir
pourroit	VERcjg	pouvoir
qu'	CONsub	que
enfant	NOMcom	enfant
sousaagié	VERppe	sossager
demeurent	VERcjg	demeurer
orfelin	ADJqua	orfenin
dessous	PRE	dessus
un	DETndf	un
seigneur	NOMcom	seigneur
qui	PROrel	que
seroit	VERcjg	estre
povres	ADJqua	pauvre
et	CONcoo	et
au	PRE.DETdef	a
dessous	NOMcom	dessous
,	PONfbl	,
et	CONcoo	et
li	DETdef	le
enfant	NOMcom	enfant
avroient	VERcjg	avoir
grant	ADJqua	grant
chose	NOMcom	chose
de	PRE	de
leur	DETpos	leur
droit	NOMcom	droit
,	PONfbl	,
lesqueles	DETrel	lequel
choses	NOMcom	chose
li	DETdef	le
sires	NOMcom	seignor
prenroit	VERcjg	prendre
volentiers	ADVgen	volentiers
pour	PRE	pour
sa	DETpos	son
necessité	NOMcom	nécessité
.	PONfrt	.

Mes	CONcoo	mais
s'	CONsub	se
il	PROimp	il
avenoit	VERcjg	advenir
ainsi	ADVgen	ainsi
,	PONfbl	,
li	DETdef	le
parent	NOMcom	parent
as	PRE.DETdef	à.le
enfans	NOMcom	enfant
doivent	VERcjg	devoir
requerre	VERinf	requerre
le	DETdef	le
conte	NOMcom	conte
qu'	PROrel	que
il	PROper	il
contraigne	VERcjg	contraindre
le	DETdef	le
seigneur	NOMcom	seigneur
a	PRE	a
fere	VERinf	faire
seurté	NOMcom	sëurté
des	PRE.DETdef	de.le
biens	NOMcom	bien
as	PRE.DETdef	à.le
enfans	NOMcom	enfant
,	PONfbl	,
et	CONcoo	et
se	CONsub	se
li	DETdef	le
cuens	NOMcom	conte
n'	ADVneg	ne
en	PROadv	en
estoit	VERcjg	estre
pas	ADVneg	pas
requis	VERppe	requérir
des	PRE.DETdef	de.le
parens	NOMcom	parent
et	CONcoo	et
il	PROper	il
savoit	VERcjg	savoir
que	CONsub	que
li	DETdef	le
uns	PROind	un
de	PRE	de
ses	DETpos	son
sougiès	NOMcom	sougie
eust	VERcjg	avoir
les	DETdef	le
biens	NOMcom	bien
de	PRE	de
teus	DETind	tel
enfans	NOMcom	enfant
sousaagiés	VERppe	sousager
,	PONfbl	,
si	ADVgen	si
devroit	VERcjg	devoir
il	PROper	il
contraindre	VERinf	contreindre
le	DETdef	le
seigneur	NOMcom	seigneur
a	PRE	a
fere	VERinf	faire
seurté	NOMcom	sëurté
,	PONfbl	,
car	CONcoo	car
il	PROper	il
loit	VERcjg	lier
au	PRE.DETdef	a
souverain	ADJqua	souverain
a	PRE	a
garder	VERinf	garder
que	CONsub	que
l'en	PROind	loin
ne	ADVneg	ne
face	VERcjg	faire
tort	NOMcom	tort
as	PRE.DETdef	à.le
orfelins	NOMcom	orfenin
.	PONfrt	.

Li	DETdef	le
tuteres	NOMcom	tuteur
as	PRE.DETdef	à.le
enfans	NOMcom	enfant
sousaagiés	VERppe	sousager
doit	VERcjg	devoir
procurer	VERinf	procurer
les	DETdef	le
besoignes	NOMcom	besogne
as	PRE.DETdef	à.le
enfans	NOMcom	enfant
,	PONfbl	,
ne	CONcoo	ne
l'en	PROind	loin
ne	ADVneg	ne
puet	VERcjg	pöoir
alliguier	VERinf	alliguier
contre	PRE	contre
li	PROper	il
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
soit	VERcjg	estre
oïs	VERppe	ouïr
en	PRE	en
demandant	VERppa	demander
pour	PRE	pour
les	DETdef	le
enfans	NOMcom	enfant
et	CONcoo	et
en	PRE	en
defendant	VERppa	défendre
des	PRE.DETdef	de.le
muebles	NOMcom	mueble
,	PONfbl	,
car	CONcoo	car
s'	CONsub	se
il	PROper	il
n'	ADVneg	ne
estoit	VERcjg	estre
oïs	VERppe	ouïr
en	PRE	en
demandant	VERppa	demander
pour	PRE	pour
les	DETdef	le
enfans	NOMcom	enfant
mout	ADVgen	mout
pourroient	VERcjg	pouvoir
estre	VERinf	estre
li	DETdef	le
enfant	NOMcom	enfant
damagié	VERppe	dommager
ains	ADVgen	ains
qu'	CONsub	que
il	PROper	il
venissent	VERcjg	venir
en	PRE	en
aage	NOMcom	ëage
pour	PRE	pour
demande	NOMcom	demande
fere	VERinf	faire
.	PONfrt	.

Car	CONcoo	car
il	PROper	il
convenroit	VERcjg	covenir
que	CONsub	que
les	DETdef	le
detes	NOMcom	dette
que	PROrel	que
li	DETdef	le
predecesseur	NOMcom	prédeceur
as	PRE.DETdef	à.le
enfans	NOMcom	enfant
avroient	VERcjg	avoir
fetes	VERppe	faire
demourassent	VERcjg	demeurer
en	PRE	en
la	DETdef	le
main	NOMcom	main
as	PRE.DETdef	à.le
deteurs	NOMcom	detor
dusques	PRE	jusque
a	PRE	a
l'	DETdef	le
aage	NOMcom	ëage
des	PRE.DETdef	de.le
enfans	NOMcom	enfant
,	PONfbl	,
ou	PROrel	où
que	CONsub	que
li	DETdef	le
plet	NOMcom	plait
que	PROrel	que
li	DETdef	le
predecesseur	NOMcom	prédeceur
avroient	VERcjg	avoir
meu	VERppe	mouvoir
d'	PRE	de
eritage	NOMcom	héritage
ou	CONcoo	o
de	PRE	de
mueble	NOMcom	mueble
demourassent	VERcjg	demeurer
en	PRE	en
tel	DETind	tel
estat	NOMcom	état
comme	CONsub	comme
li	DETdef	le
predecesseur	NOMcom	prédeceur
le	PROper	il
leroient	VERcjg	laiier
,	PONfbl	,
et	CONcoo	et
en	PRE	en
tel	DETind	tel
maniere	NOMcom	manière
seroient	VERcjg	estre
li	DETdef	le
oir	NOMcom	hoir
damagié	VERppe	dommager
.	PONfrt	.

Et	CONcoo	et
il	PROper	il
vaut	VERcjg	valoir
mieus	ADVgen	mieux
que	CONsub	que
les	DETdef	le
droitures	NOMcom	droiture
as	PRE.DETdef	à.le
oirs	NOMcom	hoir
sousaagiés	VERppe	sousager
soient	VERcjg	estre
concueillies	VERppe	concueillir
et	CONcoo	et
gardees	VERppe	garder
sauvement	ADVgen	sauvement
par	PRE	par
la	DETdef	le
main	NOMcom	main
des	PRE.DETdef	de.le
seigneurs	NOMcom	seigneur
ou	CONcoo	o
des	PRE.DETdef	de.le
tuteurs	NOMcom	touteur
dusques	PRE	jusque
a	PRE	a
l'	DETdef	le
aage	NOMcom	ëage
des	PRE.DETdef	de.le
enfans	NOMcom	enfant
que	CONsub	que
ce	PROdem	ce
qu'	PROrel	que
eles	PROper	il
demourassent	VERcjg	demeurer
en	PRE	en
la	DETdef	le
main	NOMcom	main
des	PRE.DETdef	de.le
deteurs	NOMcom	detor
.	PONfrt	.

Ce	PROdem	ce
qui	PROrel	que
est	VERcjg	estre
pledié	VERppe	plédier
pour	PRE	pour
les	DETdef	le
enfans	NOMcom	enfant
par	PRE	par
le	DETdef	le
tuteur	NOMcom	touteur
establi	VERppe	establir
de	PRE	de
par	PRE	par
le	DETdef	le
seigneur	NOMcom	seigneur
doit	VERcjg	devoir
estre	VERinf	estre
tenu	VERppe	tenir
,	PONfbl	,
soit	CONcoo	soit
pour	PRE	pour
les	DETdef	le
enfans	NOMcom	enfant
ou	CONcoo	o
contre	PRE	contre
les	DETdef	le
enfans	NOMcom	enfant
,	PONfbl	,
car	CONcoo	car
s'	CONsub	se
il	PROper	il
ne	ADVneg	ne
pouoient	VERcjg	pouvoir
perdre	VERinf	perdre
en	PRE	en
plet	NOMcom	plait
et	CONcoo	et
il	PROper	il
pouoient	VERcjg	pouvoir
gaaignier	VERinf	gäaignier
,	PONfbl	,
cil	PROdem	cel
qui	PROrel	que
se	PROper	soi
defendroient	VERcjg	défendre
contre	PRE	contre
les	DETdef	le
tuteurs	NOMcom	touteur
n'	ADVneg	ne
avroient	VERcjg	avoir
pas	ADVneg	pas
jeu	NOMcom	jeu
parti	VERppe	partir
,	PONfbl	,
mes	CONcoo	mais
ce	PROdem	ce
qui	PROrel	que
est	VERcjg	estre
dit	VERppe	dire
que	CONsub	que
li	DETdef	le
tuteur	NOMcom	touteur
pueent	VERcjg	pöoir
perdre	VERinf	perdre
en	PRE	en
plet	NOMcom	plait
,	PONfbl	,
fet	VERcjg	faire
a	PRE	a
entendre	VERinf	entendre
que	CONsub	que
li	DETdef	le
tuteur	NOMcom	touteur
sont	VERcjg	estre
demandeur	NOMcom	demandeur
et	CONcoo	et
li	DETdef	le
defendeur	NOMcom	défendeur
gaaignent	VERcjg	gäaignier
le	DETdef	le
plet	NOMcom	plait
en	PRE	en
aus	PROper	il
defendant	VERppa	défendre
.	PONfrt	.

Voirs	ADJqua	voir
est	VERcjg	estre
,	PONfbl	,
se	CONsub	se
l'en	PROind	loin
fet	VERcjg	faire
demande	NOMcom	demande
d'	PRE	de
eritage	NOMcom	héritage
as	PRE.DETdef	à.le
tuteurs	NOMcom	touteur
contre	PRE	contre
les	DETdef	le
enfans	NOMcom	enfant
,	PONfbl	,
li	DETdef	le
tuteur	NOMcom	touteur
n'	ADVneg	ne
en	PROadv	en
sont	VERcjg	estre
pas	ADVneg	pas
tenu	VERppe	tenir
a	PRE	a
respondre	VERinf	respondre
;	PONfbl	;
ainçois	ADVgen	ainçois
ont	VERcjg	avoir
li	DETdef	le
sousaagié	VERppe	sossager
tel	DETind	tel
avantage	NOMcom	avantage
qu'	CONsub	que
il	PROper	il
en	PROadv	en
portent	VERcjg	porter
la	DETdef	le
saisine	NOMcom	saisine
de	PRE	de
tout	DETind	tout
l'	DETdef	le
eritage	NOMcom	héritage
que	PROrel	que
leur	DETpos	leur
predecesseur	NOMcom	prédeceur
tenoient	VERcjg	tenir
ou	PRE.DETdef	en.le
tans	NOMcom	tens
de	PRE	de
leur	DETpos	leur
mort	NOMcom	mort
comme	CONsub	comme
de	PRE	de
leur	DETpos	leur
propre	ADJqua	propre
eritage	NOMcom	héritage
;	PONfbl	;
et	CONcoo	et
fust	VERcjg	estre
encore	ADVgen	encore
ainsi	ADVgen	ainsi
que	CONsub	que
ples	NOMcom	ple
en	PROadv	en
fust	VERcjg	estre
entamés	VERppe	entamer
ou	PRE.DETdef	en.le
tans	NOMcom	tens
des	PRE.DETdef	de.le
predecesseurs	NOMcom	prédeceur
et	CONcoo	et
mourussent	VERcjg	mourir
le	DETdef	le
plet	NOMcom	plait
pendant	VERppa	pendre
,	PONfbl	,
si	ADVgen	si
demourroit	VERcjg	demeurer
li	DETdef	le
ples	NOMcom	ple
en	PRE	en
autel	DETind	autel
estat	NOMcom	état
dusques	PRE	jusque
a	PRE	a
l'	DETdef	le
aage	NOMcom	ëage
des	PRE.DETdef	de.le
enfans	NOMcom	enfant
.	PONfrt	.

Mes	CONcoo	mais
en	PRE	en
cas	NOMcom	cas
de	PRE	de
mueble	NOMcom	mueble
et	CONcoo	et
de	PRE	de
chatel	NOMcom	chatel
,	PONfbl	,
li	DETdef	le
tuteur	NOMcom	touteur
sont	VERcjg	estre
tenu	VERppe	tenir
a	PRE	a
respondre	VERinf	respondre
pour	PRE	pour
les	DETdef	le
enfans	NOMcom	enfant
,	PONfbl	,
car	CONcoo	car
male	ADJqua	mal
chose	NOMcom	chose
seroit	VERcjg	estre
se	CONsub	se
li	DETdef	le
creancier	NOMcom	créancier
qui	PROrel	que
avroient	VERcjg	avoir
creu	VERppe	croire
le	DETdef	le
leur	PROpos	leur
as	PRE.DETdef	à.le
predecesseurs	NOMcom	prédeceur
atendissent	VERcjg	attendre
a	PRE	a
avoir	VERinf	avoir
leur	DETpos	leur
detes	NOMcom	dette
