Signor	NOMcom	seigneur
serjant	NOMcom	sergent
o	PRE	o
les	DETdef	le
escuiers	NOMcom	escuier
en	PRE	en
la	DETdef	le
nef	NOMcom	nef
traient	VERcjg	traire
les	DETdef	le
somiers	NOMcom	somier
.	PONfrt	.

Atant	ADVgen	atant
commencent	VERcjg	commencer
a	PRE	a
nagier	VERinf	nagier
et	CONcoo	et
marceant	NOMcom	marcëant
et	CONcoo	et
notonier	NOMcom	notonier
.	PONfrt	.

Li	DETdef	le
maistres	NOMcom	maître
esgarde	VERcjg	esgarder
l'	DETdef	le
enfant	NOMcom	enfant
;	PONfbl	;
gentix	ADJqua	gentil
hom	NOMcom	homme
sanle	VERcjg	senler
a	PRE	a
son	DETpos	son
sanlant	NOMcom	senlant
.	PONfrt	.

Il	PROper	il
li	PROper	il
demande	VERcjg	demander
:	PONfbl	:
“	PONpga	“
U	PROint	où
errés	VERcjg	être
vous	PROper	vous
?	PONfrt	?

“	PONpga	“
Marceans	NOMcom	marcéan
sui	VERcjg	estre
,	PONfbl	,
ce	PROdem	ce
veés	VERcjg	voir
vous	PROper	vous
.	PONfrt	.

En	PRE	en
Babiloine	NOMpro	Babylone
voel	VERcjg	voloir
aler	VERinf	aler
et	CONcoo	et
por	PRE	por
vendre	VERinf	vendre
et	CONcoo	et
por	PRE	por
acater	VERinf	acheter
.	PONfrt	.

S'	CONsub	se
en	PRE	en
cest	DETdem	cest
castel	NOMcom	château
ostel	NOMcom	ostel
avés	VERcjg	avoir
,	PONfbl	,
anuit	ADVgen	anuit
mais	ADVgen	mais
nous	PROper	nous
i	PROadv	i
ostelés	VERcjg	osteler
.	PONfrt	.

“	PONpga	“
Par	PRE	par
foi	NOMcom	foi
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
si	ADVgen	si
ai	VERcjg	avoir
.	PONfrt	.

Volentiers	ADVgen	volentiers
vos	PROper	vos
herbergerai	VERcjg	herbergier
.	PONfrt	.

Mais	CONcoo	mais
,	PONfbl	,
biax	ADJqua	bel
amis	NOMcom	ami
,	PONfbl	,
por	PRE	por
cel	PROdem	cil
disoie	VERcjg	dire
que	CONsub	que
morne	ADJqua	morne
et	CONcoo	et
pensiu	ADJqua	pensif
vos	PROper	vos
veoie	VERcjg	vëoir
.	PONfrt	.

Tot	ADVgen	tot
ensement	ADVgen	ensement
vic	VERcjg	vëoir
jou	PROper	je
owan	ADVgen	ovant
,	PONfbl	,
n'	ADVneg	ne
a	VERcjg	avoir
mie	ADVneg	mie
encore	ADVgen	encore
demi	ADJqua	demi
an	NOMcom	an
,	PONfbl	,
çaiens	ADVgen	çaien
une	DETndf	un
pucele	NOMcom	pucele
entrer	VERinf	entrer
et	CONcoo	et
trestout	PROind	trèstout
ensement	ADVgen	ensement
penser	VERinf	penser
.	PONfrt	.

Ne	ADVneg	ne
sai	VERcjg	savoir
se	CONsub	se
li	PROper	il
apartenés	VERcjg	appartenir
,	PONfbl	,
par	PRE	par
ma	DETpos	mon
foi	NOMcom	foi
,	PONfbl	,
vos	PROper	vos
le	PROper	il
resanlés	VERcjg	resaller
.	PONfbl	.
”	PONpdr	”
Quant	CONsub	quand
il	PROper	il
l'	PROper	il
oï	VERcjg	öir
,	PONfbl	,
son	DETpos	son
chief	NOMcom	chief
dreça	VERcjg	dresser
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
et	CONcoo	et
u	PROint	où
ala	VERcjg	aller
?	PONfrt	?

“	PONpga	“
En	PRE	en
Babiloine	NOMpro	Babylone
fu	VERcjg	estre
menee	VERppe	mener
et	CONcoo	et
l'	DETdef	le
amiraus	NOMcom	amiral
l'	PROper	il
a	VERcjg	avoir
acatee	VERppe	acheter
.	PONfbl	.
”	PONpdr	”
Trestot	ADVgen	trestot
ensi	ADVgen	ainsi
li	PROper	il
a	VERcjg	avoir
conté	VERppe	conter
,	PONfbl	,
tant	ADVgen	tant
que	CONsub	que
il	PROper	il
furent	VERcjg	estre
arivé	VERppe	ariver
,	PONfbl	,
o	PRE	o
lui	PROper	il
l'	PROper	il
a	VERcjg	avoir
le	DETdef	le
nuit	NOMcom	nuit
herbergié	VERppe	herbergier
,	PONfbl	,
tant	ADVgen	tant
c'	CONsub	que
au	PRE.DETdef	a
matin	NOMcom	matin
a	VERcjg	avoir
pris	VERppe	prendre
congié	NOMcom	congié
.	PONfrt	.

A	PRE	a
son	DETpos	son
oste	NOMcom	oste
.C	DETcar	cent
.	PONfrt	.

sols	ADJqua	seul
dona	VERcjg	doner
et	CONcoo	et
en	PRE	en
aprés	ADVgen	après
molt	ADVgen	moult
li	PROper	il
pria	VERcjg	prier
,	PONfbl	,
s'	CONsub	se
a	PRE	a
Babiloine	NOMpro	Babylone
ami	NOMcom	ami
eüst	VERcjg	avoir
qui	PROrel	que
de	PRE	de
riens	PROind	rien
aidier	VERinf	aidier
li	PROper	il
peüst	VERcjg	pöoir
,	PONfbl	,
que	CONsub	que
par	PRE	par
enseigne	NOMcom	enseigne
li	PROper	il
mandast	VERcjg	mander
qu'	CONsub	que
il	PROper	il
au	PRE.DETdef	a
besoing	NOMcom	besoing
le	PROper	il
consillast	VERcjg	consiller
.	PONfrt	.

“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
ains	ADVgen	ains
que	CONsub	que
viegnois	VERcjg	vigner
en	PRE	en
Babiloine	NOMpro	Babylone
,	PONfbl	,
troverois	VERcjg	trouver
un	DETndf	un
flun	NOMcom	flun
molt	ADVgen	moult
lé	ADJqua	lé
et	CONcoo	et
molt	ADVgen	moult
parfont	ADJqua	parfont
.	PONfrt	.

Quant	CONsub	quand
en	PROadv	en
arés	VERcjg	avoir
passé	VERppe	passer
le	DETdef	le
pont	NOMcom	pont
,	PONfbl	,
dont	PROrel	dont
troverés	VERcjg	trouver
le	DETdef	le
pontenier	NOMcom	pontonier
.	PONfrt	.

Mes	DETpos	mon
compains	NOMcom	compagnon
est	VERcjg	estre
,	PONfbl	,
de	PRE	de
mon	DETpos	mon
mestier	NOMcom	mestier
.	PONfrt	.

En	PRE	en
Babiloine	NOMpro	Babylone
est	VERcjg	estre
rices	ADJqua	riche
hom	NOMcom	homme
,	PONfbl	,
grant	ADJqua	grant
tour	NOMcom	tour
i	PROadv	i
a	VERcjg	avoir
et	CONcoo	et
fort	ADJqua	fort
maison	NOMcom	maison
.	PONfrt	.

De	PRE	de
nos	PROper	nos
.II	PROcar	deux
.	PONfrt	.

pors	NOMcom	porc
somes	VERcjg	estre
compaing	NOMcom	compagnon
,	PONfbl	,
par	PRE	par
mi	ADJqua	mi
partomes	NOMcom	partome
le	DETdef	le
gaaing	NOMcom	gäaing
.	PONfrt	.

Icest	DETdem	cist
anel	NOMcom	anel
li	PROper	il
porterés	VERcjg	porter
et	CONcoo	et
de	PRE	de
moie	DETpos	mon
part	NOMcom	part
li	PROper	il
dirés	VERcjg	dire
qu'	CONsub	que
il	PROper	il
vos	PROper	vos
conseut	VERcjg	consuivre
mix	ADVgen	mi
qu'	CONsub	que
il	PROper	il
porra	VERcjg	pöoir
.	PONfrt	.

Jou	PROper	je
cuit	VERcjg	cuidier
qu'	CONsub	que
il	PROper	il
vos	PROper	vos
herbergera	VERcjg	herbergier
.	PONfbl	.
”	PONpdr	”
Atant	ADVgen	atant
se	PROper	soi
sont	VERcjg	estre
de	PRE	de
lui	PROper	il
parti	VERppe	partir
.	PONfrt	.

Au	PRE.DETdef	a
pont	NOMcom	pont
viennent	VERcjg	venir
a	PRE	a
mïedi	NOMcom	miedi
.	PONfrt	.

Desous	PRE	desous
un	DETndf	un
arbre	NOMcom	arbre
l'	PROper	il
ont	VERcjg	avoir
trové	VERppe	trover
qu'	CONsub	que
il	PROper	il
ot	VERcjg	avoir
au	PRE.DETdef	a
cief	NOMcom	cief
du	PRE.DETdef	de.le
pont	NOMcom	pont
planté	VERppe	planter
.	PONfrt	.

La	ADVgen	là
le	PROper	il
troevent	VERcjg	trouver
u	PRE.DETdef	en.le
siet	VERcjg	sëoir
sous	PRE	sous
l'	DETdef	le
arbre	NOMcom	arbre
,	PONfbl	,
sor	PRE	sor
un	DETndf	un
perron	NOMcom	perron
qui	PROrel	que
fu	VERcjg	estre
de	PRE	de
marbre	NOMcom	marbre
.	PONfrt	.

Son	DETpos	son
cors	NOMcom	corps
ot	VERcjg	avoir
ricement	ADVgen	ricement
vestu	VERppe	vestir
,	PONfbl	,
preudome	NOMcom	pro
pert	VERcjg	perdre
quant	CONsub	cant
l'	PROper	il
ont	VERcjg	avoir
veü	VERppe	vëoir
.	PONfrt	.

Ja	ADVgen	ja
a	PRE	a
cel	DETdem	cil
pont	NOMcom	pont
hom	NOMcom	homme
ne	ADVneg	ne
passast	VERcjg	passer
,	PONfbl	,
.IIII	PROcar	quatre
.	PONfrt	.

deniers	NOMcom	denier
ne	ADVneg	ne
li	PROper	il
donast	VERcjg	doner
,	PONfbl	,
et	CONcoo	et
puis	ADVgen	puis
.IIII	PROcar	quatre
.	PONfrt	.

cil	PROdem	cel
a	PRE	a
ceval	NOMcom	cheval
.	PONfrt	.

Flores	NOMpro	Flores
salue	VERcjg	salüer
le	DETdef	le
vassal	NOMcom	vassal
;	PONfbl	;
de	PRE	de
tous	DETind	tous
les	DETdef	le
diex	NOMcom	dieu
l'	PROper	il
a	VERcjg	avoir
salué	VERppe	salüer
et	CONcoo	et
puis	ADVgen	puis
li	PROper	il
a	VERcjg	avoir
l'	DETdef	le
anel	NOMcom	anel
doné	VERppe	doner
,	PONfbl	,
ensegne	VERcjg	enseigner
de	PRE	de
son	DETpos	son
compaignon	NOMcom	compagnon
qu'	CONsub	que
il	PROper	il
le	PROper	il
herbert	VERcjg	herbertir
en	PRE	en
sa	DETpos	son
maison	NOMcom	maison
et	CONcoo	et
a	PRE	a
son	DETpos	son
besoing	NOMcom	besoing
le	PROper	il
conseut	VERcjg	consuivre
,	PONfbl	,
si	ADVgen	si
com	CONsub	come
il	PROper	il
s'	DETpos	son
amour	NOMcom	amour
avoir	VERinf	avoir
veut	VERcjg	vouloir
.	PONfrt	.

Cil	PROdem	cel
a	VERcjg	avoir
bien	ADVgen	bien
l'	DETdef	le
anel	NOMcom	anel
conneü	VERppe	connaître
,	PONfbl	,
receü	VERppe	recevoir
l'	PROper	il
a	VERcjg	avoir
,	PONfbl	,
molt	ADVgen	moult
liés	ADJqua	lié
en	PROadv	en
fu	VERcjg	estre
.	PONfrt	.

Le	DETdef	le
sien	ADJpos	sien
anel	NOMcom	anel
li	PROper	il
a	VERcjg	avoir
baillié	VERppe	baillier
,	PONfbl	,
a	PRE	a
sa	DETpos	son
feme	NOMcom	femme
l'	PROper	il
a	VERcjg	avoir
envoié	VERppe	envoiier
que	CONsub	que
le	DETdef	le
herbert	NOMcom	héberd
por	PRE	por
soie	NOMcom	soie
amor	NOMcom	amor
.	PONfrt	.

Puis	ADVgen	puis
li	PROper	il
a	VERcjg	avoir
mostree	VERppe	mostrer
sa	DETpos	son
tour	NOMcom	tour
.	PONfrt	.

Es	ADVgen	es
les	PROper	il
vos	PROper	vos
el	PRE.DETdef	en
castel	NOMcom	château
venus	VERppe	venir
.	PONfrt	.

Por	PRE	por
l'	DETdef	le
anel	NOMcom	anel
fu	VERcjg	estre
bien	ADVgen	bien
reçeüs	VERppe	recevoir
,	PONfbl	,
herbergiés	VERppe	héberger
fu	VERcjg	estre
molt	ADVgen	moult
lïement	ADVgen	liément
,	PONfbl	,
estables	ADJqua	estable
i	PROadv	i
ot	VERcjg	avoir
a	PRE	a
talent	NOMcom	talent
.	PONfrt	.

Or	ADVgen	or
est	VERcjg	estre
Flores	NOMpro	Flores
en	PRE	en
la	DETdef	le
cité	NOMcom	cité
u	PROrel	où
estre	VERinf	estre
avoit	VERcjg	avoir
tant	ADVgen	tant
desiré	VERppe	désirer
,	PONfbl	,
herbergiés	VERppe	héberger
ciés	PRE	cis
le	DETdef	le
pontenier	NOMcom	pontonier
.	PONfrt	.

De	PRE	de
consel	NOMcom	conseil
a	VERcjg	avoir
molt	ADVgen	moult
grant	ADJqua	grant
mestier	NOMcom	mestier
,	PONfbl	,
car	CONcoo	car
ja	ADVgen	ja
soit	VERcjg	estre
çou	PROdem	ce
que	CONsub	que
venus	VERppe	venir
soit	VERcjg	estre
a	PRE	a
la	DETdef	le
cité	NOMcom	cité
qu'	PROrel	que
il	PROper	il
desiroit	VERcjg	désirer
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
set	VERcjg	savoir
ne	CONcoo	ne
consel	NOMcom	conseil
nen	ADVneg	ne
a	VERcjg	avoir
comment	ADVsub	comment
il	PROper	il
faire	VERinf	faire
le	PROper	il
porra	VERcjg	pöoir
.	PONfrt	.

Savoir	VERinf	savoir
se	PROper	soi
met	VERcjg	metre
en	PRE	en
son	DETpos	son
corage	NOMcom	corage
,	PONfbl	,
qui	PROrel	que
li	PROper	il
ramembre	VERcjg	ramembrer
son	DETpos	son
lignage	NOMcom	lignage
et	CONcoo	et
com	CONsub	come
il	PROper	il
oirre	VERcjg	ouïr
folement	ADVgen	follement
.	PONfrt	.

Fait	VERcjg	faire
il	PROper	il
:	PONfbl	:
“	PONpga	“
Tu	PROper	tu
ne	ADVneg	ne
connois	VERcjg	connaître
la	DETdef	le
gent	NOMcom	gent
,	PONfbl	,
Flores	NOMpro	Flores
,	PONfbl	,
ton	DETpos	ton
consel	NOMcom	conseil
u	PROint	où
diras	VERcjg	dire
,	PONfbl	,
comment	ADVint	comment
oirres	NOMcom	hoir
et	CONcoo	et
que	PROint	que
quis	PROrel.PROper	qui.le
as	VERcjg	avoir
?	PONfrt	?

Se	CONsub	se
t'	PROper	tu
en	PROadv	en
descuevres	VERcjg	descovrir
,	PONfbl	,
fol	ADJqua	fol
seras	VERcjg	estre
.	PONfrt	.

U	CONcoo	ou
soit	VERcjg	estre
a	PRE	a
certes	ADVgen	certes
u	CONcoo	ou
a	PRE	a
gas	NOMcom	gap
par	PRE	par
aucun	PROind	aucun
l'	DETdef	le
amiraus	NOMcom	amiral
l'	PROper	il
orroit	VERcjg	öir
qui	PROrel	que
ta	DETpos	ton
folie	NOMcom	folie
conistroit	VERcjg	connaître
.	PONfrt	.

Se	CONsub	se
il	PROper	il
l'	PROper	il
ooit	VERcjg	öir
,	PONfbl	,
toi	PROper	tu
feroit	VERcjg	faire
prendre	VERinf	prendre
et	CONcoo	et
en	PRE	en
aprés	ADVgen	après
noier	VERinf	noiier
u	CONcoo	ou
pendre	VERinf	pendre
.	PONfrt	.

Fai	VERcjg	faire
que	CONsub	que
sages	ADJqua	sage
,	PONfbl	,
arriere	ADVgen	ariere
va	VERcjg	aler
!	PONfrt	!

Tes	DETpos	ton
peres	NOMcom	père
feme	NOMcom	femme
te	PROper	tu
donra	VERcjg	doner
del	PRE.DETdef	de
miex	ADVgen	mieux
de	PRE	de
trestout	DETind	trèstout
son	DETpos	son
barnage	NOMcom	barnage
,	PONfbl	,
pucele	NOMcom	pucele
de	PRE	de
grant	ADJqua	grant
parentage	NOMcom	parentage
.	PONfbl	.
”	PONpdr	”
Amors	NOMcom	amor
respont	VERcjg	respondre
:	PONfbl	:
“	PONpga	“
J'	PROper	je
oi	VERcjg	avoir
grant	ADJqua	grant
folie	NOMcom	folie
!	PONfrt	!

Raler	VERinf	raler
?	PONfrt	?

Et	CONcoo	et
ci	ADVgen	ci
lairas	VERcjg	laisser
t'	DETpos	ton
amie	NOMcom	ami
?	PONfrt	?

Dont	ADVgen	donc
ne	ADVneg	ne
venis	VERcjg	venir
tu	PROper	tu
por	PRE	por
li	PROper	il
querre	VERinf	querre
?	PONfrt	?

Sans	PRE	sans
li	PROper	il
veus	VERcjg	vouloir
aler	VERinf	aler
en	PRE	en
ta	DETpos	ton
terre	NOMcom	terre
!	PONfrt	!

Dont	ADVgen	donc
ne	ADVneg	ne
te	PROper	tu
membre	VERcjg	membrer
de	PRE	de
l'	DETdef	le
autrier	NOMcom	autrier
,	PONfbl	,
que	CONcoo	que
del	PRE.DETdef	de
graffe	NOMcom	graffe
de	PRE	de
ton	DETpos	ton
graffier	VERinf	graffier
por	PRE	por
li	PROper	il
ocirre	VERinf	ocire
te	PROper	tu
vausis	VERcjg	valoir
,	PONfbl	,
et	CONcoo	et
or	ADVgen	or
penses	VERcjg	penser
de	PRE	de
ton	DETpos	ton
païs	NOMcom	päis
!	PONfrt	!

Et	CONcoo	et
se	CONsub	se
tu	PROper	tu
sans	PRE	sans
li	PROper	il
i	PROadv	i
estoies	VERcjg	estre
,	PONfbl	,
voelles	NOMcom	voule
u	CONcoo	ou
non	ADVneg	non
,	PONfbl	,
ça	ADVgen	ça
revenroies	VERcjg	revenir
.	PONfrt	.

Porroies	VERcjg	pöoir
tu	PROper	tu
dont	ADVgen	donc
sans	PRE	sans
li	PROper	il
vivre	VERinf	vivre
?	PONfrt	?

Se	CONsub	se
tel	PROind	tel
cuides	VERcjg	cuidier
,	PONfbl	,
dont	ADVgen	donc
es	VERcjg	être
tu	PROper	tu
yvre	ADJqua	ivre
.	PONfrt	.

Tos	DETind	tous
l'	DETdef	le
ors	NOMcom	or
del	PRE.DETdef	de
mont	NOMcom	monde
ne	CONcoo	ne
tos	DETind	tous
l'	DETdef	le
avoir	VERinf	avoir
ne	ADVneg	ne
te	PROper	tu
feroit	VERcjg	faire
sans	PRE	sans
li	PROper	il
manoir	VERinf	manoir
.	PONfrt	.

Remain	VERcjg	remanoir
ci	ADVgen	ci
,	PONfbl	,
que	CONsub	que
sages	ADJqua	sage
feras	VERcjg	faire
,	PONfbl	,
puet	VERcjg	pöoir
estre	VERinf	estre
encor	ADVgen	encore
le	PROper	il
raveras	VERcjg	ravoir
.	PONfrt	.

N'	ADVneg	ne
est	VERcjg	estre
mie	ADVneg	mie
legiere	ADJqua	léger
a	PRE	a
garder	VERinf	garder
la	DETdef	le
beste	NOMcom	beste
qui	PROrel	que
se	PROper	soi
veut	VERcjg	vouloir
embler	VERinf	embler
!	PONfrt	!

S'	CONsub	se
ele	PROper	il
t'	PROper	tu
i	PROadv	i
set	VERcjg	savoir
,	PONfbl	,
engien	NOMcom	engin
querra	VERcjg	querre
;	PONfbl	;
s'	CONsub	se
ele	PROper	il
puet	VERcjg	pöoir
,	PONfbl	,
a	PRE	a
toi	PROper	tu
parlera	VERcjg	parler
.	PONfrt	.

Maint	DETind	maint
engien	NOMcom	engin
a	VERcjg	avoir
Amors	NOMcom	amor
trové	VERppe	trover
et	CONcoo	et
avoié	VERppe	avoiier
maint	PROind	maint
esgaré	VERppe	esgarer
.	PONfrt	.

Li	DETdef	le
vilains	NOMcom	vilain
dist	VERcjg	dire
que	CONsub	que
Diex	NOMpro	Dieu
labeure	VERcjg	labourer
,	PONfbl	,
quant	CONsub	cant
il	PROimp	il
li	PROper	il
plaist	VERcjg	plaire
,	PONfbl	,
en	PRE	en
molt	ADVgen	moult
peu	ADVgen	peu
d'	PRE	de
eure	NOMcom	heure
.	PONfbl	.
”	PONpdr	”
Itel	DETind	tel
bataille	NOMcom	bataille
en	PRE	en
lui	PROper	il
avoit	VERcjg	avoir
;	PONfbl	;
Amors	NOMcom	amor
forment	ADVgen	fortement
le	PROper	il
destraignoit	VERcjg	destreindre
.	PONfrt	.

Atant	ADVgen	atant
es	ADVgen	es
vos	PROper	vos
l'	DETdef	le
oste	NOMcom	oste
venu	VERppe	venir
.	PONfrt	.

Quant	CONsub	quand
a	VERcjg	avoir
veü	VERppe	vëoir
Floire	NOMpro	Floire
si	ADVgen	si
mu	ADJqua	mu
,	PONfbl	,
francement	ADVgen	franchement
l'	PROper	il
a	VERcjg	avoir
mis	VERppe	metre
a	PRE	a
raison	NOMcom	raison
:	PONfbl	:
“	PONpga	“
Damoisiax	NOMcom	damoiseau
sire	NOMcom	seignor
,	PONfbl	,
gentix	ADJqua	gentil
hom	NOMcom	homme
,	PONfbl	,
estes	VERcjg	estre
vos	PROper	vos
de	PRE	de
rien	PROind	rien
coureciés	VERppe	courroucer
?	PONfrt	?

En'estes	VERcjg	ener
vos	PROper	vos
bien	ADVgen	bien
herbegiés	VERppe	herbergier
?	PONfrt	?

Se	CONsub	se
rien	PROind	rien
veés	VERcjg	voir
qui	PROrel	que
vos	PROper	vos
desplaise	VERcjg	desplaire
,	PONfbl	,
amendé	VERppe	amender
iert	VERcjg	estre
,	PONfbl	,
se	CONsub	se
j'	PROper	je
en	PROadv	en
ai	VERcjg	avoir
aise	NOMcom	aise
.	PONfrt	.

“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
vos	PROper	vos
dites	VERcjg	dire
bien	ADVgen	bien
,	PONfbl	,
vostre	DETpos	vostre
merci	NOMcom	merci
.	PONfrt	.

Mais	CONcoo	mais
nule	DETind	nul
rien	NOMcom	rien
d'	PRE	de
endroit	NOMcom	endroit
l'	DETdef	le
ostel	NOMcom	ostel
ne	ADVneg	ne
me	PROper	je
desplaist	VERcjg	déplaire
,	PONfbl	,
mais	CONcoo	mais
a	PRE	a
mon	DETpos	mon
Diu	NOMpro	Dieu
pri	VERcjg	priier
qu'	CONsub	que
il	PROper	il
me	PROper	je
laist	VERcjg	laisser
,	PONfbl	,
biaus	ADJqua	bel
dous	ADJqua	doux
sire	NOMcom	seignor
,	PONfbl	,
guerredoner	VERinf	guerredoner
vostre	DETpos	vostre
ostage	NOMcom	otage
,	PONfbl	,
vo	DETpos	votre
bel	ADJqua	bel
parler	VERinf	parler
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
dist	VERcjg	dire
il	PROper	il
,	PONfbl	,
jou	PROper	je
sui	VERcjg	estre
pensis	ADJqua	pensif
de	PRE	de
mon	DETpos	mon
marcié	NOMcom	marcïé
que	PROrel	que
j'	PROper	je
ai	VERcjg	avoir
enquis	VERppe	enquerre
.	PONfrt	.

Molt	ADVgen	moult
par	ADVgen	par
m'	PROper	je
en	PROadv	en
criem	VERcjg	criembre
que	CONsub	que
jou	PROper	je
nel	ADVneg.PROper	ne
truisse	VERcjg	trover
et	CONcoo	et
,	PONfbl	,
se	CONsub	se
le	PROper	il
truis	VERcjg	trover
,	PONfbl	,
k'	CONsub	que
avoir	VERinf	avoir
nel	ADVneg.PROper	ne
puisse	VERcjg	pöoir
.	PONfbl	.
”	PONpdr	”
Li	DETdef	le
ostes	NOMcom	oste
fu	VERcjg	estre
molt	ADVgen	moult
gentix	ADJqua	gentil
hom	NOMcom	homme
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
nos	PROper	nos
mangeron	VERcjg	mangier
;	PONfbl	;
aprés	ADVgen	après
,	PONfbl	,
se	CONsub	se
jou	PROper	je
puis	VERcjg	pöoir
et	CONcoo	et
jou	PROper	je
sai	VERcjg	savoir
,	PONfbl	,
volentiers	ADVgen	volentiers
vos	PROper	vos
consillerai	VERcjg	consillier
.	PONfbl	.
”	PONpdr	”
Lors	ADVgen	lors
le	PROper	il
laissent	VERcjg	laisser
,	PONfbl	,
si	ADVgen	si
vont	VERcjg	aler
mangier	VERinf	mangier
.	PONfrt	.

L'	DETdef	le
ostes	NOMcom	oste
apele	VERcjg	apeler
sa	DETpos	son
moullier	NOMcom	moulier
:	PONfbl	:
“	PONpga	“
Dame	NOMcom	dame
,	PONfbl	,
honerés	VERcjg	honorer
cest	DETdem	cest
damoisel	NOMcom	damoiseau
.	PONfrt	.

Veïstes	VERcjg	vëoir
vos	PROper	vos
onques	ADVgen	onque
tant	ADVgen	tant
bel	ADJqua	bel
?	PONfrt	?

”	PONpdr	”
L'	DETdef	le
ostes	NOMcom	oste
Daires	NOMpro	Daire
et	CONcoo	et
Licoris	NOMpro	Licoris
entr'	PRE	entre
aus	PROper	il
.II	PROcar	deux
.	PONfrt	.

ont	VERcjg	avoir
lués	ADVgen	luès
Flore	NOMpro	Flore
assis	VERppe	assëoir
.	PONfrt	.

Molt	ADVgen	moult
se	PROper	soi
font	VERcjg	faire
servir	VERinf	servir
ricement	ADVgen	ricement
en	PRE	en
boins	ADJqua	bon
vaissiaus	NOMcom	vaisseau
d'	PRE	de
or	NOMcom	or
et	CONcoo	et
d'	PRE	de
argent	NOMcom	argent
cler	ADJqua	clair
vin	NOMcom	vin
et	CONcoo	et
piument	NOMcom	piument
et	CONcoo	et
claré	NOMcom	claré
et	CONcoo	et
boin	ADJqua	bon
bogeraste	NOMcom	bogeraste
et	CONcoo	et
anné	VERppe	aner
.	PONfrt	.

De	PRE	de
boin	ADJqua	bon
mangier	VERinf	mangier
ont	VERcjg	avoir
a	PRE	a
fuison	NOMcom	foison
et	CONcoo	et
vollilles	NOMcom	volile
et	CONcoo	et
venison	NOMcom	venoison
.	PONfrt	.

Lardés	VERcjg	larder
de	PRE	de
cerf	NOMcom	cerf
et	CONcoo	et
de	PRE	de
sengler	NOMcom	sengler
ont	VERcjg	avoir
a	PRE	a
mangier	VERinf	mangier
sans	PRE	sans
refuser	VERinf	refuser
,	PONfbl	,
grues	NOMcom	grüe
et	CONcoo	et
gantes	NOMcom	gente
et	CONcoo	et
hairons	NOMcom	hairon
,	PONfbl	,
pertris	NOMcom	pertris
,	PONfbl	,
bistardes	NOMcom	bistarde
et	CONcoo	et
plongons	NOMcom	plongon
;	PONfbl	;
tout	PROind	tout
en	PROadv	en
orent	VERcjg	avoir
a	PRE	a
remanant	VERppa	remanoir
.	PONfrt	.

Quant	CONsub	quand
del	PRE.DETdef	de
mangier	VERinf	mangier
sont	VERcjg	estre
soffissant	VERppa	suffire
,	PONfbl	,
adont	ADVgen	adonc
fait	VERcjg	faire
aporter	VERinf	aporter
le	DETdef	le
fruit	NOMcom	fruit
li	DETdef	le
ostes	NOMcom	oste
Daires	NOMcom	daire
par	PRE	par
deduit	NOMcom	deduit
,	PONfbl	,
puns	NOMcom	pom
de	PRE	de
grenat	NOMcom	grenat
,	PONfbl	,
figes	NOMcom	fige
et	CONcoo	et
poires	NOMcom	poire
“	PONpga	“
et	CONcoo	et
avoec	ADVgen	avuec
fu	VERcjg	estre
molt	ADVgen	moult
boins	ADJqua	bon
li	DETdef	le
boires	VERinf	boire
!	PONfrt	!

,	PONfbl	,
peskes	NOMcom	péque
,	PONfbl	,
castaignes	NOMcom	châtagne
a	PRE	a
plenté	NOMcom	plenté
,	PONfbl	,
car	CONcoo	car
molt	ADVgen	moult
en	PROadv	en
ont	VERcjg	avoir
en	PRE	en
cel	DETdem	cil
regné	NOMcom	règne
.	PONfrt	.

Douc	ADJqua	doux
fruit	NOMcom	fruit
mangüent	VERcjg	mangier
,	PONfbl	,
douc	ADJqua	doux
vin	NOMcom	vin
boivent	VERcjg	boivre
,	PONfbl	,
tot	ADVgen	tot
lié	ADJqua	lié
se	PROper	soi
font	VERcjg	faire
,	PONfbl	,
si	ADVgen	si
se	PROper	soi
renvoisent	VERcjg	renvoisier
.	PONfrt	.

Flores	NOMpro	Flores
a	VERcjg	avoir
le	DETdef	le
coupe	NOMcom	coupe
esgardee	VERppe	esgarder
qui	PROrel	que
por	PRE	por
Blanceflor	NOMpro	Blanceflor
fu	VERcjg	estre
donee	VERppe	doner
,	PONfbl	,
qui	PROrel	que
devant	PRE	devant
lui	PROper	il
fu	VERcjg	estre
tote	ADVgen	tot
plaine	ADJqua	plein
de	PRE	de
plus	ADVgen	plus
cler	ADJqua	clair
