Philippes	NOMpro	Philippe
en	PROadv	en
vait	VERcjg	aller
najant	VERppa	nager
Cui	PROrel	que
ele	PROper	il
alout	VERcjg	aller
nuisant	VERppa	nuire
.	PONfrt	.

E	CONcoo	et
iço	PROdem	ce
demustrum	VERcjg	démontrer
Es	PRE.DETdef	en
furmes	NOMcom	forme
que	CONsub	que
peignum	NOMcom	peignom
.	PONfrt	.

Serra	VERcjg	être
en	PRE	en
ceste	DETdem	cest
vie	NOMcom	vie
Diable	NOMcom	diable
signefie	VERcjg	signefier
,	PONfbl	,
E	CONcoo	et
la	DETdef	le
mer	NOMcom	mer
icest	DETdem	cist
munt	NOMcom	mont
,	PONfbl	,
La	DETdef	le
nef	NOMcom	nef
gent	ADJqua	gent
ki	PROrel	qui
i	PROadv	i
sunt	VERcjg	être
,	PONfbl	,
E	CONcoo	et
saint	ADJqua	saint
espirement	NOMcom	espirement
Entendum	VERcjg	entendre
par	PRE	par
le	DETdef	le
vent	NOMcom	vent
.	PONfrt	.

Quant	CONsub	quand
serra	VERcjg	sëoir
nef	NOMcom	nef
suprent	VERcjg	sousprendre
Dunc	ADVgen	donc
li	PROper	il
sustrait	VERcjg	soustraire
le	DETdef	le
vent	NOMcom	vent
:	PONfbl	:
Issi	ADVgen	issi
diable	NOMcom	diable
a	PRE	a
gent	NOMcom	gent
Tolt	VERcjg	tolir
saint	ADJqua	saint
espirement	NOMcom	espirement
;	PONfbl	;
Quant	CONsub	quand
il	PROper	il
oent	VERcjg	öir
sermun	NOMcom	sermon
E	CONcoo	et
predicatiun	NOMcom	prédication
,	PONfbl	,
Nel	ADVneg.PROper	ne
volent	VERcjg	voler
esculter	VERinf	écouter
,	PONfbl	,
Volent	VERcjg	voler
le	PROper	il
desturber	VERinf	détourber
,	PONfbl	,
Diables	NOMcom	diable
ço	PROdem	ce
lur	PROper	leur
fait	VERcjg	faire
,	PONfbl	,
Saint	ADJqua	saint
Espir	NOMcom	esperit
lur	PROper	leur
sustrait	VERcjg	soustraire
.	PONfrt	.

Pur	PRE	pour
ço	PROdem	ce
dist	VERcjg	dire
Damnedé	NOMpro	Damedée
As	PRE.DETdef	a
Judeus	NOMpro	Juif
en	PRE	en
verté	NOMcom	verité
:	PONfbl	:
“	PONpga	“
Icil	PROdem	cil
ki	PROrel	qui
sunt	VERcjg	être
de	PRE	de
Dé	NOMpro	dieu
Oent	VERcjg	ouïr
le	DETdef	le
sermun	NOMcom	sermon
Dé	NOMpro	dieu
.	PONfbl	.
”	PONpdr	”
N'	ADVneg	ne
est	VERcjg	estre
guaires	ADVgen	guère
om	NOMcom	homme
mortal	ADJqua	mortel
Ki	PROrel	qui
ne	ADVneg	ne
penst	VERcjg	penser
bien	NOMcom	bien
e	CONcoo	et
mal	NOMcom	mal
;	PONfbl	;
Quant	CONsub	quand
est	VERcjg	estre
en	PRE	en
mal	ADVgen	mal
pensé	VERppe	penser
Sorra	VERcjg	soroire
l'	PROper	il
a	VERcjg	avoir
dunc	ADVgen	donc
seré	VERppe	serer
;	PONfbl	;
Quant	CONsub	quand
om	PROind	on
a	PRE	a
bien	ADVgen	bien
repaire	NOMcom	repaire
Serra	VERcjg	être
nel	ADVneg.PROper	ne
pot	VERcjg	pöoir
mesfaire	VERinf	méfaire
.	PONfrt	.

Quant	CONsub	quand
ne	ADVneg	ne
pot	VERcjg	pöoir
saint	ADJqua	saint
tempter	VERinf	tenter
Ne	CONcoo	ne
a	PRE	a
mal	NOMcom	mal
tresturner	VERinf	trestourner
,	PONfbl	,
Dunc	ADVgen	donc
se	PROper	soi
plungë	VERcjg	plongier
en	PRE	en
mer	NOMcom	mer
Pur	PRE	pour
peissuns	NOMcom	poisson
devurer	VERinf	dévorer
,	PONfbl	,
C'	PROdem	ce
est	VERcjg	estre
qu'	CONsub	que
il	PROper	il
se	PROper	soi
met	VERcjg	metre
el	PRE.DETdef	en
munt	NOMcom	mont
,	PONfbl	,
Umes	NOMcom	omme
prent	VERcjg	prendre
e	CONcoo	et
cunfunt	VERcjg	confondre
Que	CONsub	que
il	PROper	il
trovë	VERcjg	trouver
en	PRE	en
mal	NOMcom	mal
,	PONfbl	,
En	PRE	en
pechié	NOMcom	péché
criminal	ADJqua	criminal
,	PONfbl	,
Cum	CONsub	comme
serra	VERcjg	sëoir
le	DETdef	le
peissun	NOMcom	poisson
.	PONfrt	.

Ci	ADVgen	ci
fine	VERcjg	finer
la	DETdef	le
raisun	NOMcom	raison
.	PONfrt	.

Oëz	VERcjg	ouïr
del	PRE.DETdef	de
heriçun	NOMcom	hériçon
Que	PROrel	que
par	PRE	par
lui	PROper	il
entendum	VERcjg	entendre
:	PONfbl	:
Phisiologus	NOMpro	Phisiologue
dit	VERcjg	dire
De	PRE	de
lui	PROper	il
en	PRE	en
sun	DETpos	son
escrit	NOMcom	écrit
Faiz	VERppe	faire
est	VERcjg	estre
cume	CONsub	comme
purcel	NOMcom	pourceau
,	PONfbl	,
Espinuse	ADJqua	espineux
at	VERcjg	avoir
la	DETdef	le
pel	NOMcom	pel
.	PONfrt	.

El	PRE.DETdef	en
tens	NOMcom	temps
de	PRE	de
vendengier	VERinf	vendanger
Lores	ADVgen	lors
munte	VERcjg	monter
el	PRE.DETdef	en
palmier	NOMcom	palmier
,	PONfbl	,
La	ADVgen	là
u	PROrel	où
la	DETdef	le
grape	NOMcom	grape
veit	VERcjg	voir
Ki	PROrel	qui
plus	ADVgen	plus
meüre	ADJqua	mëur
seit	VERcjg	être
,	PONfbl	,
Sin	ADVgen.PROadv	si.en
abat	VERcjg	abattre
le	DETdef	le
raisin	NOMcom	raisin
,	PONfbl	,
Mult	ADVgen	moult
li	PROper	il
est	VERcjg	estre
mal	ADVgen	mal
veisin	NOMcom	voisin
.	PONfrt	.

Puis	ADVgen	puis
del	PRE.DETdef	de
palmier	NOMcom	palmier
descent	VERcjg	descendre
,	PONfbl	,
Sur	PRE	sur
les	DETdef	le
raisins	NOMcom	raisin
s'	PROper	soi
estent	VERcjg	étendre
,	PONfbl	,
Puis	ADVgen	puis
desus	ADVgen	desus
se	PROper	soi
volupe	VERcjg	voulouper
Ruunz	NOMpro	Ront
cume	CONsub	comme
pelute	NOMcom	pelute
.	PONfrt	.

Quant	CONsub	quand
est	VERcjg	estre
tres	ADVgen	très
bien	ADVgen	bien
chargiez	VERppe	chargier
,	PONfbl	,
Des	PRE.DETdef	de
raisins	NOMcom	raisin
enbrochiez	VERppe	embrocher
,	PONfbl	,
Issi	ADVgen	issi
porte	VERcjg	porter
pulture	NOMcom	puture
A	PRE	a
ses	DETpos	son
fiz	NOMcom	fils
par	PRE	par
nature	NOMcom	nature
.	PONfrt	.

C'	PROdem	ce
est	VERcjg	estre
grant	ADJqua	grant
signefiance	NOMcom	signefiance
,	PONfbl	,
Aiez	VERcjg	aider
en	PRE	en
remembrance	NOMcom	remembrance
.	PONfrt	.

Par	PRE	par
la	DETdef	le
vigne	NOMcom	vigne
entendum	VERcjg	entendre
Ume	NOMcom	ome
par	PRE	par
grant	ADJqua	grant
raisun	NOMcom	raison
,	PONfbl	,
E	CONcoo	et
par	PRE	par
la	DETdef	le
grape	NOMcom	grape
entent	VERcjg	entendre
Anme	NOMcom	âme
veraiement	ADVgen	vraiment
,	PONfbl	,
E	CONcoo	et
par	PRE	par
le	DETdef	le
heriçun	NOMcom	hériçon
Le	DETdef	le
diable	NOMcom	diable
entendum	VERcjg	entendre
;	PONfbl	;
Par	PRE	par
le	DETdef	le
raisin	NOMcom	raisin
entent	VERcjg	entendre
Bunté	NOMcom	bonté
d'	PRE	de
anme	NOMcom	âme
ensement	ADVgen	ensement
.	PONfrt	.

Saciez	VERcjg	savoir
que	CONsub	que
vif	ADJqua	vif
malfé	NOMcom	maufé
A	PRE	a
ume	NOMcom	homme
tolt	VERcjg	tolir
bunté	NOMcom	bonté
E	CONcoo	et
joie	NOMcom	joie
en	PRE	en
l'	DETdef	le
altre	ADJind	autre
vie	NOMcom	vie
;	PONfbl	;
Ço	PROdem	ce
est	VERcjg	estre
l'	DETdef	le
allegorie	NOMcom	allégorie
.	PONfrt	.

E	CONcoo	et
ço	PROdem	ce
dit	VERcjg	dire
Bestiaire	NOMpro	Bestiaire
,	PONfbl	,
Un	DETndf	un
livre	NOMcom	livre
de	PRE	de
gramaire	NOMcom	grammaire
.	PONfrt	.

Vulpis	NOMpro	Vulpis
de	PRE	de
beste	NOMcom	beste
est	VERcjg	estre
nuns	NOMcom	nom
Que	PROrel	que
gupil	NOMcom	guil
apeluns	VERcjg	appeler
.	PONfrt	.

Gupiz	NOMpro	Guis
est	VERcjg	estre
mult	ADVgen	moult
luiriez	VERppe	luisir
E	CONcoo	et
forment	ADVgen	fortement
vezïez	VERppe	vezïé
;	PONfbl	;
Quant	CONsub	quand
preie	NOMcom	proie
volt	VERcjg	vouloir
cunquere	VERinf	conquérir
Met	VERcjg	mettre
sei	PROper	soi
en	PRE	en
ruge	ADJqua	rouge
tere	NOMcom	terre
,	PONfbl	,
Tuz	PROind	tous
s'	PROper	soi
i	PROadv	i
enpulderat	VERcjg	empoudre
,	PONfbl	,
Cume	CONsub	comme
mort	VERppe	mourir
se	PROper	soi
girat	VERcjg	gérir
;	PONfbl	;
La	ADVgen	là
gist	VERcjg	gésir
gule	NOMcom	gueule
baee	VERppe	beer
,	PONfbl	,
Sa	DETpos	son
langue	NOMcom	langue
hors	ADVgen	hors
getee	VERppe	jeter
.	PONfrt	.

Li	DETdef	le
oisels	NOMcom	oiseau
ki	PROrel	qui
la	PROper	il
veit	VERcjg	voir
Quide	VERcjg	cuider
que	CONsub	que
morte	VERppe	morir
seit	VERcjg	être
,	PONfbl	,
Al	PRE.DETdef	à.le
gupil	NOMcom	guil
vient	VERcjg	venir
volant	VERppa	voler
La	ADVgen	là
u	PROrel	où
fait	VERcjg	faire
mort	VERppe	mourir
semblant	NOMcom	semblant
;	PONfbl	;
Lores	ADVgen	lors
le	PROper	il
volt	VERcjg	vouloir
mangier	VERinf	mangier
Si	ADVgen	si
le	PROper	il
prent	VERcjg	prendre
a	PRE	a
bechier	VERinf	bechier
,	PONfbl	,
En	PRE	en
la	DETdef	le
buche	NOMcom	bouche
li	PROper	il
met	VERcjg	metre
E	CONcoo	et
sun	DETpos	son
chief	NOMcom	chief
e	CONcoo	et
sun	DETpos	son
bec	NOMcom	bec
:	PONfbl	:
Li	DETdef	le
gupiz	NOMcom	guis
eneslure	VERcjg	éneslurer
L'	DETdef	le
oisel	NOMcom	oisel
prent	VERcjg	prendre
e	CONcoo	et
devure	VERcjg	dévorer
.	PONfrt	.

Aiez	VERcjg	aider
en	PRE	en
remembrance	NOMcom	remembrance
,	PONfbl	,
C'	PROdem	ce
est	VERcjg	estre
grant	ADJqua	grant
signefiance	NOMcom	signefiance
.	PONfrt	.

Li	DETdef	le
gupiz	NOMcom	guis
signefie	VERcjg	signefier
Diable	NOMcom	diable
en	PRE	en
ceste	DETdem	cest
vie	NOMcom	vie
:	PONfbl	:
A	PRE	a
gent	NOMcom	gent
en	PRE	en
char	NOMcom	char
vivant	VERppa	vivre
Demustre	VERcjg	démontrer
mort	VERppe	mourir
semblant	VERppa	sembler
,	PONfbl	,
Tant	ADVgen	tant
qu'	CONsub	que
en	PRE	en
mal	NOMcom	mal
sunt	VERcjg	être
entré	VERppe	entrer
,	PONfbl	,
En	PRE	en
sa	DETpos	son
buche	NOMcom	bouche
enseré	VERppe	enserrer
;	PONfbl	;
Dunc	ADVgen	donc
les	PROper	il
prent	VERcjg	prendre
eneslure	ADVgen	ennelure
Sis	ADVgen.PROper	si.le
ocit	VERcjg	ocire
e	CONcoo	et
devure	VERcjg	dévorer
,	PONfbl	,
Si	ADVgen	si
cum	CONsub	comme
li	DETdef	le
gupiz	NOMcom	guis
fait	VERcjg	faire
L'	DETdef	le
oisel	NOMcom	oisel
,	PONfbl	,
quant	CONsub	cant
l'	PROper	il
at	VERcjg	avoir
atrait	VERppe	atraire
.	PONfrt	.

Davit	NOMpro	David
dit	VERcjg	dire
en	PRE	en
verté	NOMcom	verité
:	PONfbl	:
“	PONpga	“
Ki	PROrel	qui
ne	ADVneg	ne
morent	VERcjg	morir
pur	PRE	pour
Dé	NOMpro	dieu
(	PONpga	(
?	PONfrt	?

)	PONpdr	)
En	PRE	en
main	NOMcom	main
de	PRE	de
glaive	NOMcom	glaive
irunt	VERcjg	aller
,	PONfbl	,
De	PRE	de
gupil	NOMcom	guil
part	NOMcom	part
serunt	VERcjg	être
.	PONfbl	.
”	PONpdr	”
E	CONcoo	et
Herode	NOMpro	Hérode
en	PRE	en
verté	NOMcom	verité
A	PRE	a
gupil	NOMcom	guil
fut	VERcjg	être
esmé	VERppe	esmer
;	PONfbl	;
E	CONcoo	et
Nostre	DETpos	notre
Sire	NOMcom	seignor
dit	VERcjg	dire
Par	PRE	par
veir	NOMcom	voir
en	PRE	en
sun	DETpos	son
escrit	NOMcom	écrit
:	PONfbl	:
“	PONpga	“
Dites	VERcjg	dire
a	PRE	a
la	DETdef	le
gupille	NOMcom	guiple
Qu'	CONsub	que
el	PROper	il
fait	VERcjg	faire
grant	ADJqua	grant
mirabille	NOMcom	mirabille
;	PONfbl	;
A	PRE	a
la	DETdef	le
tere	NOMcom	terre
fait	VERcjg	faire
lait	NOMcom	lait
Des	PRE.DETdef	de
fosses	NOMcom	fosse
qu'	PROrel	que
ele	PROper	il
i	PROadv	i
fait	VERcjg	faire
.	PONfbl	.
”	PONpdr	”
Par	PRE	par
terë	NOMcom	terre
entendum	VERcjg	entendre
Ume	NOMcom	ome
par	PRE	par
grant	ADJqua	grant
raisun	NOMcom	raison
,	PONfbl	,
E	CONcoo	et
par	PRE	par
fosse	NOMcom	fosse
pechié	VERppe	pechié
Dunt	PROrel	dont
om	PROind	on
est	VERcjg	estre
engignié	VERppe	engigner
,	PONfbl	,
Que	PROrel	que
diables	NOMcom	diable
i	PROadv	i
fait	VERcjg	faire
,	PONfbl	,
Par	PRE	par
quei	PROrel	quoi
ume	NOMcom	homme
a	PRE	a
sei	PROper	soi
trait	VERcjg	traire
.	PONfrt	.

N'	ADVneg	ne
en	PROadv	en
voil	VERcjg	vouloir
or	ADVgen	or
plus	ADVgen	plus
traitier	VERinf	traiter
,	PONfbl	,
Altre	PROind	autre
voil	VERcjg	vouloir
cumencier	VERinf	commencer
.	PONfrt	.

Onager	NOMcom	onage
par	PRE	par
raisun	NOMcom	raison
Asne	NOMcom	asne
salvage	ADJqua	sauvage
at	VERcjg	avoir
num	NOMcom	nom
.	PONfrt	.

D'	PRE	de
icest	PROdem	cist
en	PRE	en
sun	DETpos	son
escrit	NOMcom	écrit
Phisiologus	NOMpro	Phisiologue
dit	VERcjg	dire
:	PONfbl	:
Quant	CONsub	quand
marz	NOMcom	mars
at	VERcjg	avoir
en	PRE	en
sun	DETpos	son
curs	NOMcom	cours
Parfait	VERppe	parfaire
.xx	PROcar	vint
.	PONfrt	.

e	CONcoo	et
.v	PROcar	cinq
.	PONfrt	.

jurz	NOMcom	jour
,	PONfbl	,
Lores	ADVgen	lors
cel	DETdem	cil
jur	NOMcom	jour
del	PRE.DETdef	de
meis	NOMcom	mois
Rechane	VERcjg	rechaner
duze	DETcar	douze
feiz	NOMcom	fois
,	PONfbl	,
E	CONcoo	et
la	DETdef	le
nuit	NOMcom	nuit
ensement	ADVgen	ensement
Par	PRE	par
cest	DETdem	cest
ordenement	NOMcom	ordonnement
Que	CONsub	que
icele	DETdem	cil
saisun	NOMcom	saison
Est	VERcjg	estre
equinoctium	NOMcom	encuintion
,	PONfbl	,
Ço	PROdem	ce
est	VERcjg	estre
que	CONsub	que
nuit	NOMcom	nuit
e	CONcoo	et
jur	NOMcom	jour
Est	VERcjg	estre
d'	PRE	de
uële	ADJqua	vole
lungur	NOMcom	longueur
.	PONfrt	.

Par	PRE	par
duze	DETcar	douze
feiz	NOMcom	fois
qu'	PROrel	que
il	PROper	il
fait	VERcjg	faire
Sun	DETpos	son
rechan	NOMcom	rechant
e	CONcoo	et
sun	DETpos	son
brait	NOMcom	brait
Mustre	VERcjg	montrer
que	CONsub	que
nuit	NOMcom	nuit
e	CONcoo	et
jur	NOMcom	jour
Duze	DETcar	douze
ures	NOMcom	heure
unt	VERcjg	avoir
en	PRE	en
tur	NOMcom	tour
;	PONfbl	;
Li	DETdef	le
asnes	NOMcom	asne
est	VERcjg	estre
mariz	VERppe	marir
,	PONfbl	,
Lores	ADVgen	lors
quant	CONsub	cant
fait	VERcjg	faire
ses	DETpos	son
criz	NOMcom	cri
,	PONfbl	,
Que	CONsub	que
la	DETdef	le
nuit	NOMcom	nuit
e	CONcoo	et
le	DETdef	le
jur	NOMcom	jour
Unt	VERcjg	avoir
uële	ADJqua	vole
lungur	NOMcom	longueur
:	PONfbl	:
Mielz	ADVgen	mieux
aime	VERcjg	amer
la	DETdef	le
lungur	NOMcom	longueur
De	PRE	de
la	DETdef	le
nuit	NOMcom	nuit
que	CONsub	que
del	PRE.DETdef	de
jur	NOMcom	jour
.	PONfrt	.

Or	ADVgen	or
oëz	VERcjg	ouïr
senz	PRE	sans
dutance	NOMcom	doutance
De	PRE	de
ço	PROdem	ce
signefiance	NOMcom	signefiance
.	PONfrt	.

Onager	VERinf	onager
signefie	VERcjg	signefier
Diable	NOMcom	diable
en	PRE	en
ceste	DETdem	cest
vie	NOMcom	vie
E	CONcoo	et
par	PRE	par
marz	NOMcom	mars
entendum	VERcjg	entendre
Tuz	DETind	tous
les	DETdef	le
tens	NOMcom	temps
que	PROrel	que
avum	VERcjg	avoir
,	PONfbl	,
Kar	CONcoo	car
en	PRE	en
cele	DETdem	cil
saisun	NOMcom	saison
Tut	ADVgen	tout
fist	VERcjg	faire
Deus	NOMpro	Dieu
par	PRE	par
raisun	NOMcom	raison
.	PONfrt	.

E	CONcoo	et
ço	PROdem	ce
trovent	VERcjg	trouver
devin	NOMcom	devin
Lisant	VERppa	lire
en	PRE	en
Genesin	NOMpro	Genès
:	PONfbl	:
Deus	NOMpro	Dieu
jur	NOMcom	jour
numat	VERcjg	nommer
luur	NOMcom	lueur
E	CONcoo	et
la	DETdef	le
nuit	NOMcom	nuit
tenebrur	NOMcom	ténèbreur
;	PONfbl	;
Par	PRE	par
le	DETdef	le
jur	NOMcom	jour
entendum	VERcjg	entendre
Bone	ADJqua	bon
gent	NOMcom	gent
par	PRE	par
raisun	NOMcom	raison
,	PONfbl	,
Ki	PROrel	qui
en	PRE	en
luur	NOMcom	lueur
irunt	VERcjg	aller
E	CONcoo	et
od	PRE	o
Dé	NOMpro	dieu
regnerunt	VERcjg	régner
,	PONfbl	,
E	CONcoo	et
par	PRE	par
nuit	NOMcom	nuit
entendum	VERcjg	entendre
Cez	PROdem	cest
qu'	PROrel	que
irunt	VERcjg	aller
od	PRE	o
Neirun	NOMpro	Nairen
,	PONfbl	,
E	CONcoo	et
par	PRE	par
ures	NOMcom	heure
entent	VERcjg	entendre
Le	DETdef	le
numbre	NOMcom	nombre
de	PRE	de
la	DETdef	le
gent	NOMcom	gent
.	PONfrt	.

E	CONcoo	et
quant	CONsub	cant
diables	NOMcom	diable
sent	VERcjg	sentir
Que	CONsub	que
decreissent	VERcjg	décroire
sa	DETpos	son
gent	NOMcom	gent
,	PONfbl	,
Cume	CONsub	comme
les	DETdef	le
ures	NOMcom	heure
funt	VERcjg	faire
Ki	PROrel	qui
enz	ADVgen	ens
en	PRE	en
la	DETdef	le
nuit	NOMcom	nuit
sunt	VERcjg	être
Puis	ADVgen	puis
l'	DETdef	le
equinoctium	NOMcom	encuintion
Vernal	NOMpro	Vernal
,	PONfbl	,
qu'	PROrel	que
en	PRE	en
marz	NOMcom	mars
avum	VERcjg	avoir
,	PONfbl	,
Dunc	ADVgen	donc
cumence	VERcjg	commencer
a	PRE	a
crïer	VERinf	crier
,	PONfbl	,
Forment	ADVgen	fortement
a	PRE	a
guaimenter	VERinf	guemmenter
,	PONfbl	,
Cume	CONsub	comme
li	DETdef	le
asnes	NOMcom	asne
fait	VERcjg	faire
Ki	PROrel	qui
rechanë	VERcjg	rechanter
e	CONcoo	et
brait	VERcjg	braire
.	PONfrt	.

E	CONcoo	et
equinoctium	NOMcom	encuintion
Ço	PROdem	ce
est	VERcjg	estre
demustraisun	NOMcom	démontraison
Qu'	CONsub	que
aprof	PRE	aprof
le	DETdef	le
jugement	NOMcom	jugement
Senz	PRE	sans
nul	DETind	nul
redutement	NOMcom	redoutement
Paraïs	NOMcom	paradis
iert	VERcjg	estre
sanz	PRE	sans
fin	NOMcom	fin
E	CONcoo	et
enfers	NOMcom	enfer
uëlin	ADJqua	veulin
.	PONfrt	.

Aiez	VERcjg	aider
en	PRE	en
remembrance	NOMcom	remembrance
,	PONfbl	,
Ço	PROdem	ce
est	VERcjg	estre
signefiance	NOMcom	signefiance
.	PONfrt	.

Li	DETdef	le
singes	NOMcom	singe
par	PRE	par
figure	NOMcom	figure
,	PONfbl	,
Si	ADVgen	si
cum	CONsub	comme
dit	VERcjg	dire
escripture	NOMcom	écriture
,	PONfbl	,
Ço	PROdem	ce
qu'	PROrel	que
il	PROper	il
veit	VERcjg	voir
cuntrefait	VERppe	contrefaire
,	PONfbl	,
De	PRE	de
gent	NOMcom	gent
eschar	NOMcom	eschar
si	ADVgen	si
fait	VERcjg	faire
;	PONfbl	;
E	CONcoo	et
quant	CONsub	cant
il	PROper	il
est	VERcjg	estre
iriez	VERppe	irier
Senes	NOMpro	Sane
est	VERcjg	estre
merguilliez	VERppe	mergoillier
.	PONfrt	.

E	CONcoo	et
les	DETdef	le
feüns	NOMcom	fëun
qu'	PROrel	que
il	PROper	il
at	VERcjg	avoir
,	PONfbl	,
Cels	PROdem	cil
qu'	PROrel	que
il	PROper	il
plus	ADVgen	plus
chiers	ADJqua	chier
avrat	VERcjg	avoir
Devant	PRE	devant
sei	PROper	soi
porterat	VERcjg	porter
,	PONfbl	,
E	CONcoo	et
cels	PROdem	cil
que	PROrel	que
il	PROper	il
harat	VERcjg	harver
A	PRE	a
sun	DETpos	son
dos	NOMcom	dos
les	PROper	il
larat	VERcjg	larler
;	PONfbl	;
Signefiance	NOMcom	signefiance
i	PROadv	i
at	VERcjg	avoir
.	PONfrt	.

Li	DETdef	le
singes	NOMcom	singe
senz	PRE	sans
dutance	NOMcom	doutance
De	PRE	de
diable	NOMcom	diable
at	VERcjg	avoir
semblance	NOMcom	semblance
.	PONfrt	.

Il	PROper	il
est	VERcjg	estre
e	CONcoo	et
fel	ADJqua	felon
e	CONcoo	et
vains	ADJqua	vain
,	PONfbl	,
De	PRE	de
mals	ADJqua	mal
faiz	NOMcom	fait
eschignanz	VERppa	eschignier
;	PONfbl	;
Il	PROper	il
escharnist	VERcjg	escharnir
la	DETdef	le
gent	NOMcom	gent
Que	CONsub	que
il	PROper	il
en	PRE	en
mal	NOMcom	mal
suprent	VERcjg	sousprendre
,	PONfbl	,
Issi	ADVgen	issi
merguillerat	VERcjg	mergueiller
Celui	PROdem	cel
kil	PROrel.PROper	qui.le
servirat	VERcjg	servir
,	PONfbl	,
Devant	PRE	devant
sei	PROper	soi
les	PROper	il
metrat	VERcjg	mettre
En	PRE	en
enfer	NOMcom	enfer
u	CONcoo	ou
irat	VERcjg	aller
,	PONfbl	,
E	CONcoo	et
a	PRE	a
sun	DETpos	son
dos	NOMcom	dos
larat	VERcjg	larler
Bons	ADJqua	bon
umes	NOMcom	homme
qu'	PROrel	que
il	PROper	il
harat	VERcjg	harver
,	PONfbl	,
C'	PROdem	ce
est	VERcjg	estre
od	PRE	o
Dé	NOMpro	dieu
remaindrunt	VERcjg	remanoir
;	PONfbl	;
Deus	NOMpro	Dieu
tel	DETind	tel
grace	NOMcom	grâce
nus	PROper	nous
dunt	VERcjg	donner
!	PONfrt	!

Cetus	PROdem	cest
est	VERcjg	estre
mult	ADVgen	moult
grant	ADJqua	grant
beste	NOMcom	beste
,	PONfbl	,
Tuz	DETind	tous
tens	NOMcom	temps
en	PRE	en
mer	NOMcom	mer
cunverse	VERcjg	converser
;	PONfbl	;
Le	DETdef	le
sablun	NOMcom	sablon
de	PRE	de
mer	NOMcom	mer
prent	VERcjg	prendre
,	PONfbl	,
Desur	PRE	dessure
sun	DETpos	son
dos	NOMcom	dos
l'	PROper	il
estent	VERcjg	étendre
,	PONfbl	,
Sur	PRE	sur
mer	NOMcom	mer
s'	PROper	soi
esdrecerat	VERcjg	esdresser
,	PONfbl	,
En	PRE	en
pais	NOMcom	paix
si	ADVgen	si
esterat	VERcjg	être
.	PONfrt	.

Li	DETdef	le
notuniers	NOMcom	notonier
la	PROper	il
veit	VERcjg	voir
,	PONfbl	,
Quide	VERcjg	cuider
que	CONsub	que
ille	PROper	elle
seit	VERcjg	être
;	PONfbl	;
Iloc	ADVgen	illuec
vait	VERcjg	aller
ariver	VERinf	arriver
,	PONfbl	,
Sun	DETpos	son
cunrei	NOMcom	conroi
aprester	VERinf	aprester
.	PONfrt	.

Li	DETdef	le
balains	NOMcom	balain
le	PROper	il
fu	VERcjg	estre
sent	ADJqua	saint
E	CONcoo	et
la	DETdef	le
nef	NOMcom	nef
e	CONcoo	et
la	DETdef	le
gent	NOMcom	gent
,	PONfbl	,
Lores	ADVgen	lors
se	PROper	soi
plungerat	VERcjg	plongier
,	PONfbl	,
S'	CONsub	se
il	PROper	il
pot	VERcjg	pöoir
,	PONfbl	,
sis	ADVgen.PROper	si.le
neierat	VERcjg	nier
.	PONfrt	.

Li	DETdef	le
cetus	NOMcom	cetus
diable	NOMcom	diable
est	VERcjg	estre
E	CONcoo	et
la	DETdef	le
mer	NOMcom	mer
cist	DETdem	cest
munz	NOMcom	mont
est	VERcjg	estre
,	PONfbl	,
E	CONcoo	et
les	DETdef	le
graveles	NOMcom	gravele
sunt	VERcjg	être
Les	DETdef	le
richeises	NOMcom	richaise
del	PRE.DETdef	de
munt	NOMcom	mont
;	PONfbl	;
E	CONcoo	et
l'	DETdef	le
anme	NOMcom	âme
est	VERcjg	estre
notunier	ADJqua	notunier
,	PONfbl	,
Cors	NOMcom	corps
nef	NOMcom	nef
qu'	PROrel	que
il	PROper	il
deit	VERcjg	devoir
guarder	VERinf	garder
;	PONfbl	;
E	CONcoo	et
li	DETdef	le
fus	NOMcom	feu
est	VERcjg	estre
amur	NOMcom	amour
,	PONfbl	,
Qu'	PROrel	que
om	PROind	on
aime	VERcjg	amer
cum	CONsub	comme
seignur	NOMcom	seigneur
Sun	DETpos	son
or	NOMcom	or
e	CONcoo	et
sun	DETpos	son
argent	NOMcom	argent
.	PONfrt	.

Quant	CONsub	quand
ço	PROdem	ce
diables	NOMcom	diable
sent	VERcjg	sentir
E	CONcoo	et
mielz	ADVgen	mieux
seürs	ADJqua	sëur
serat	VERcjg	être
,	PONfbl	,
Lores	ADVgen	lors
le	PROper	il
neierat	VERcjg	nier
.	PONfrt	.

E	CONcoo	et
ço	PROdem	ce
dit	VERcjg	dire
escripture	NOMcom	écriture
:	PONfbl	:
Cetus	NOMpro	Cetus
at	VERcjg	avoir
tel	DETind	tel
nature	NOMcom	nature
Que	CONsub	que
quant	CONsub	cant
il	PROper	il
volt	VERcjg	vouloir
mangier	VERinf	mangier
Cumence	VERcjg	commencer
a	PRE	a
baaillier	VERinf	bäaillier
,	PONfbl	,
E	CONcoo	et
el	PRE.DETdef	en
baaillement	NOMcom	baillement
De	PRE	de
sa	DETpos	son
buche	NOMcom	bouche
odur	NOMcom	odeur
rent	VERcjg	rendre
Tant	ADVgen	tant
suëf	ADJqua	souef
e	CONcoo	et
tant	ADVgen	tant
bun	ADJqua	bon
Que	CONsub	que
li	DETdef	le
petit	ADJqua	petit
