Molz	ADJqua	mout
Glaive	NOMcom	glaive
de	PRE	de
gent	NOMcom	gent
si	DETpos	son
homme	NOMcom	homme
funt	VERcjg	faire
Par	PRE	par
tot	DETind	tot
les	DETdef	le
leus	NOMcom	lieu
ou	PROrel	où
unques	ADVgen	onques
vunt	VERcjg	aller
.	PONfrt	.

Cinc	DETcar	cinq
anz	NOMcom	an
dura	VERcjg	durer
continuels	ADJqua	continuel
Ceste	DETdem	cest
guerre	NOMcom	guerre
qui	PROrel	que
ert	VERcjg	être
mortels	ADJqua	mortel
.	PONfrt	.

Ne	ADVneg	ne
la	PROper	il
voldreit	VERcjg	vouloir
plus	ADVgen	plus
endurer	VERinf	endurer
Li	DETdef	le
reis	NOMcom	roi
de	PRE	de
France	NOMpro	France
ne	CONcoo	ne
li	DETdef	le
per	NOMcom	pair
:	PONfbl	:
Tant	ADVgen	tant
unt	VERcjg	avoir
al	PRE.DETdef	à.le
duc	NOMcom	duc
fait	VERppe	faire
et	CONcoo	et
mandé	VERppe	mander
Que	CONsub	que
od	PRE	o
Lohier	VERinf	lohier
s'	PROper	soi
est	VERcjg	estre
acordé	VERppe	acorder
;	PONfbl	;
Il	PROper	il
en	PROadv	en
fut	VERcjg	être
ainz	ADVgen	ainz
molt	ADVgen	moult
bel	ADJqua	bel
preié	VERppe	priier
Que	CONsub	que
por	PRE	por
nul	PROind	nul
d'	PRE	de
els	PROper	eux
l'	PROper	il
eit	VERcjg	avoir
otreié	VERppe	octroyer
.	PONfrt	.

Par	PRE	par
grant	ADJqua	grant
amor	NOMcom	amor
,	PONfbl	,
senz	PRE	sans
contençon	NOMcom	contençon
,	PONfbl	,
Acordé	VERppe	acorder
sunt	VERcjg	être
tuit	DETind	tot
li	DETdef	le
baron	NOMcom	baron
.	PONfrt	.

La	DETdef	le
paiz	NOMcom	pais
fut	VERcjg	être
ferme	ADJqua	ferme
qui	PROrel	que
est	VERcjg	estre
faite	VERppe	faire
,	PONfbl	,
La	ADVgen	là
ou	PROrel	où
li	DETdef	le
dux	NOMcom	duc
au	PRE.DETdef	a
rei	NOMcom	roi
s'	PROper	soi
afaite	VERcjg	afaitier
.	PONfrt	.

Puis	ADVgen	puis
que	CONsub	que
en	PRE	en
paiz	NOMcom	pais
si	DETpos	son
homme	NOMcom	homme
furent	VERcjg	estre
,	PONfbl	,
Daneis	NOMpro	Danois
de	PRE	de
lui	PROper	il
grant	ADJqua	grant
dons	NOMcom	don
reçurent	VERcjg	recevoir
:	PONfbl	:
Toz	DETind	tot
cels	PROdem	cil
qu'	PROrel	que
il	PROper	il
a	VERcjg	avoir
fait	VERppe	faire
baptizier	VERinf	baptiser
A	PRE	a
lor	DETpos	lor
aleuz	NOMcom	alloi
fist	VERcjg	faire
reparier	VERinf	reparier
,	PONfbl	,
Et	CONcoo	et
toz	DETind	tot
les	DETdef	le
autres	PROind	autre
,	PONfbl	,
qui	PROrel	que
amoent	VERcjg	amouver
La	DETdef	le
lei	NOMcom	loi
paiene	ADJqua	païen
et	CONcoo	et
coltivauent	VERcjg	coltivaner
,	PONfbl	,
Par	PRE	par
mié	NOMcom	mie
la	DETdef	le
mer	NOMcom	mer
,	PONfbl	,
fors	ADVgen	fors
de	PRE	de
sa	DETpos	son
terre	NOMcom	terre
,	PONfbl	,
Les	PROper	il
enveia	VERcjg	envoyer
les	DETdef	le
Mors	NOMpro	Maur
conquerre	VERinf	conquerre
.	PONfrt	.

Por	PRE	por
ce	PROdem	ce
furent	VERcjg	estre
la	ADVgen	là
enveiez	VERppe	envoyer
Que	PROrel	que
ne	ADVneg	ne
seient	VERcjg	être
meis	ADVgen	mais
damagiez	VERppe	dommager
Franceis	NOMpro	Français
par	PRE	par
els	PROper	eux
ne	CONcoo	ne
destorbez	VERppe	destorber
,	PONfbl	,
Ne	CONcoo	ne
essilliez	VERppe	essillier
ne	CONcoo	ne
devilez	VERppe	deviler
.	PONfrt	.

Crestienté	NOMcom	chrétienté
a	VERcjg	avoir
molt	ADVgen	moult
amee	VERppe	amer
Puis	ADVgen	puis
que	CONsub	que
sa	DETpos	son
guerre	NOMcom	guerre
out	VERcjg	avoir
afinee	VERppe	affiner
:	PONfbl	:
A	PRE	a
son	DETpos	son
poier	VERinf	poiier
Deu	NOMpro	Dieu
enora	VERcjg	onorer
,	PONfbl	,
Moines	NOMcom	moine
et	CONcoo	et
clers	NOMcom	clerc
tozdis	ADVgen	tosdis
ama	VERcjg	amer
.	PONfrt	.

Les	DETdef	le
perechous	NOMcom	perecheux
,	PONfbl	,
de	PRE	de
lor	DETpos	lor
servise	NOMcom	servise
,	PONfbl	,
Amonestout	VERcjg	admonester
a	PRE	a
mainte	DETind	maint
guise	NOMcom	guise
Et	CONcoo	et
au	PRE.DETdef	a
prodome	NOMcom	pro
rediseit	VERcjg	redire
Que	CONsub	que
mielz	ADVgen	mieux
feïst	VERcjg	faire
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
faseit	VERcjg	faire
.	PONfrt	.

Les	DETdef	le
iglises	NOMcom	eglise
a	VERcjg	avoir
estorees	VERppe	estaurer
Qui	PROrel	que
par	PRE	par
la	DETdef	le
guerre	NOMcom	guerre
erent	VERcjg	être
gastees	VERppe	gaster
:	PONfbl	:
Les	DETdef	le
unes	PROind	un
fist	VERcjg	faire
et	CONcoo	et
commença	VERcjg	commencer
Et	CONcoo	et
les	DETdef	le
autres	PROind	autre
ameillora	VERcjg	ameillier
.	PONfrt	.

Entre	PRE	entre
les	DETdef	le
altres	PROind	autre
une	PROind	un
en	PROadv	en
out	VERcjg	avoir
Que	CONsub	que
de	PRE	de
son	DETpos	son
cuer	NOMcom	cuer
forment	ADVgen	fortement
amout	ADVgen	amout
:	PONfbl	:
Ja	ADVgen	ja
esteit	VERcjg	être
ce	PROdem	ce
cele	PROdem	cel
del	PRE.DETdef	de
mont	NOMcom	monde
,	PONfbl	,
La	DETdef	le
seint	ADJqua	saint
Michiel	NOMpro	Michel
,	PONfbl	,
ou	PROrel	où
li	DETdef	le
clerc	NOMcom	clerc
sunt	VERcjg	être
.	PONfrt	.

Molt	ADVgen	moult
par	ADVgen	par
eirt	VERcjg	airer
liez	ADJqua	lié
qu'	CONsub	que
en	PRE	en
son	DETpos	son
païs	NOMcom	päis
S'	PROper	soi
eirt	VERcjg	airer
herbegié	VERppe	herbegier
cist	DETdem	cest
Deu	NOMpro	Dieu
amis	NOMcom	ami
.	PONfrt	.

Il	PROper	il
vit	VERcjg	vëoir
et	CONcoo	et
sout	VERcjg	savoir
certeinnement	ADVgen	certainement
Que	CONsub	que
n'	ADVneg	ne
ert	VERcjg	être
servie	VERppe	servir
honestement	ADVgen	honnêtement
Cele	DETdem	cel
iglise	NOMcom	église
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
deveit	VERcjg	devoir
Et	CONcoo	et
cum	CONsub	comme
li	DETdef	le
leus	NOMcom	lieu
le	PROper	il
requereit	VERcjg	requérir
,	PONfbl	,
Quer	CONcoo	car
el	PRE.DETdef	en
païs	NOMcom	päis
la	DETdef	le
clers	NOMcom	clerc
esteient	VERcjg	être
,	PONfbl	,
Riches	ADJqua	riche
d'	PRE	de
aveir	VERinf	avoir
,	PONfbl	,
qui	PROrel	que
se	PROper	soi
faseient	VERcjg	faire
Del	PRE.DETdef	de
mont	NOMcom	monde
chanoines	NOMcom	chanoine
apeleir	VERinf	appeler
;	PONfbl	;
Ententif	ADJqua	ententif
eirent	VERcjg	errer
a	PRE	a
veneir	VERinf	venir
Molt	ADVgen	moult
plus	ADVgen	plus
assez	ADVgen	assez
que	CONsub	que
au	PRE.DETdef	a
mestier	NOMcom	mestier
Qui	PROrel	que
afereit	VERcjg	affaire
a	PRE	a
lor	DETpos	lor
mostier	NOMcom	mostier
.	PONfrt	.

A	PRE	a
lor	DETpos	lor
aiese	NOMcom	aiese
se	PROper	soi
deduieient	VERcjg	deduire
Quer	CONcoo	car
molt	ADVgen	moult
granz	ADJqua	grant
rentes	NOMcom	rente
en	PROadv	en
aveient	VERcjg	avoir
.	PONfrt	.

As	PRE.DETdef	a
povres	ADJqua	pauvre
clers	NOMcom	clerc
servir	VERinf	servir
faseient	VERcjg	faire
Por	PRE	por
els	PROper	eux
l'	DETdef	le
igliese	NOMcom	igliese
et	CONcoo	et
il	PROper	il
aveient	VERcjg	avoir
Totes	DETind	tot
les	DETdef	le
rentes	NOMcom	rente
,	PONfbl	,
sis	ADVgen.PROper	si.le
parteient	VERcjg	partir
Eissi	ADVgen	issi
entre	PRE	entre
els	PROper	eux
cum	CONsub	comme
il	PROper	il
voleient	VERcjg	vouloir
.	PONfrt	.

Comme	CONsub	comme
boviers	NOMcom	bovier
les	PROper	il
alooent	VERcjg	aller
Et	CONcoo	et
d'	PRE	de
an	NOMcom	an
en	PRE	en
an	NOMcom	an
les	PROper	il
remuoent	VERcjg	remouvoir
.	PONfrt	.

Vilainement	ADVgen	vilainement
les	PROper	il
i	PROadv	i
meteient	VERcjg	mettre
Et	CONcoo	et
cil	PROdem	cel
vilment	ADVgen	vilement
s'	PROper	soi
en	PROadv	en
conteneient	VERcjg	contenir
.	PONfrt	.

Quant	CONsub	quand
ceste	DETdem	cest
chose	NOMcom	chose
li	DETdef	le
quens	NOMcom	comte
sout	VERcjg	savoir
A	PRE	a
merveille	NOMcom	merveille
par	PRE	par
li	PROper	il
desplout	VERcjg	déplaire
:	PONfbl	:
Il	PROper	il
esguarda	VERcjg	égarder
et	CONcoo	et
dist	VERcjg	dire
por	PRE	por
dreit	NOMcom	droit
Que	CONsub	que
qui	PROrel	que
chanoine	NOMcom	chanoine
estre	VERinf	estre
voleit	VERcjg	vouloir
Sa	DETpos	son
provende	NOMcom	provende
bien	ADVgen	bien
deservist	VERcjg	desservir
,	PONfbl	,
Altre	PROind	autre
por	PRE	por
lui	PROper	il
nul	PROind	nul
n'	ADVneg	ne
i	PROadv	i
meïst	VERcjg	metre
.	PONfrt	.

Por	PRE	por
nient	ADVgen	néant
fist	VERcjg	faire
cest	DETdem	cest
jugement	NOMcom	jugement
,	PONfbl	,
Quer	CONcoo	car
il	PROper	il
ne	ADVneg	ne
l'	PROper	il
ont	VERcjg	avoir
tenu	VERppe	tenir
neient	ADVneg	néant
.	PONfrt	.

Quant	CONsub	quand
le	PROper	il
resout	VERcjg	resavoir
,	PONfbl	,
si	ADVgen	si
a	VERcjg	avoir
mandez	VERppe	mander
Les	DETdef	le
chanoines	NOMcom	chanoine
et	CONcoo	et
assemblez	VERppe	assembler
:	PONfbl	:
Preié	VERppe	prier
lor	PROper	il
a	VERcjg	avoir
molt	ADVgen	moult
dolcement	ADVgen	doucement
Que	CONsub	que
vesquissent	VERcjg	vivre
regulerment	NOMcom	régulerment
,	PONfbl	,
Et	CONcoo	et
od	PRE	o
preiere	NOMcom	priiere
et	CONcoo	et
od	PRE	o
manace	NOMcom	menace
A	PRE	a
chescun	PROind	chacun
dit	VERcjg	dire
que	CONsub	que
il	PROper	il
le	PROper	il
face	VERcjg	faire
;	PONfbl	;
Mais	CONcoo	mais
quant	CONsub	cant
qu'	PROrel	que
a	VERcjg	avoir
dit	VERppe	dire
,	PONfbl	,
tot	PROind	tot
vait	VERcjg	aller
en	PRE	en
vent	NOMcom	vent
,	PONfbl	,
Quer	CONcoo	car
entre	PRE	entre
tot	PROind	tot
n'	ADVneg	ne
en	PROadv	en
funt	VERcjg	faire
neient	PROind	néant
:	PONfbl	:
Por	PRE	por
preiere	NOMcom	priiere
ne	CONcoo	ne
por	PRE	por
manace	NOMcom	menace
,	PONfbl	,
N'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
nuls	PROind	nul
d'	PRE	de
els	PROper	eux
qui	PROrel	que
rien	PROind	rien
en	PROadv	en
face	VERcjg	faire
.	PONfrt	.

A	PRE	a
lor	DETpos	lor
deduit	NOMcom	deduit
ententif	ADJqua	ententif
sunt	VERcjg	être
:	PONfbl	:
Chacier	VERinf	chacier
en	PRE	en
bois	NOMcom	bois
li	DETdef	le
un	PROind	un
en	PROadv	en
vunt	VERcjg	aller
,	PONfbl	,
Li	DETdef	le
autre	PROind	autre
aloent	VERcjg	aller
en	PRE	en
riviere	NOMcom	riviere
,	PONfbl	,
La	ADVgen	là
ou	PROrel	où
la	ADVgen	là
seivent	VERcjg	savoir
bien	ADVgen	bien
pleniere	ADJqua	plenier
;	PONfbl	;
Beivre	VERinf	boire
et	CONcoo	et
mengier	VERinf	manger
et	CONcoo	et
altre	DETind	autre
chose	NOMcom	chose
,	PONfbl	,
De	PRE	de
quei	PROrel	quoi
suere	NOMcom	suerre
nuls	PROind	nul
ne	ADVneg	ne
s'	PROper	soi
alose	VERcjg	aloser
,	PONfbl	,
Refaiseient	VERcjg	réfaire
espeisement	NOMcom	espaisement
,	PONfbl	,
Dont	PROrel	dont
l'en	PROind	loin
parlout	VERcjg	parler
molt	ADVgen	moult
laidement	ADVgen	laidement
.	PONfrt	.

Li	DETdef	le
dux	NOMcom	duc
Richarz	NOMpro	Richard
marriz	VERppe	marrir
en	PROadv	en
fut	VERcjg	être
;	PONfbl	;
A	PRE	a
merveille	NOMcom	merveille
par	PRE	par
l'	DETdef	le
enn'encrut	VERcjg	ennencrer
Que	CONsub	que
le	DETdef	le
servise	NOMcom	servise
Damledé	NOMpro	Damedé
Nen	ADVneg.PROper	ne.me
unt	VERcjg	avoir
por	PRE	por
lui	PROper	il
point	ADVneg	point
amendé	VERppe	amender
;	PONfbl	;
Anceis	ADVgen	ainçois
par	ADVgen	par
l'	PROper	il
unt	VERcjg	avoir
tot	ADVgen	tot
deguerpi	VERppe	déguerpir
:	PONfbl	:
Quel	DETint	quel
merveille	NOMcom	merveille
s'	PROper	soi
en	PROadv	en
est	VERcjg	estre
marri	VERppe	marrir
?	PONfrt	?

Le	DETdef	le
gentil	ADJqua	gentil
duc	NOMcom	duc
de	PRE	de
Normendie	NOMpro	Normandie
,	PONfbl	,
Quant	CONsub	quand
si	ADVgen	si
malvaise	ADJqua	mauvais
vit	VERcjg	vëoir
lor	DETpos	lor
vie	NOMcom	vie
,	PONfbl	,
A	PRE	a
l'	DETdef	le
archevesque	NOMcom	archevêque
en	PROadv	en
a	VERcjg	avoir
parlé	VERppe	parler
:	PONfbl	:
Tot	DETind	tot
son	DETpos	son
conseil	NOMcom	conseil
li	PROper	il
a	VERcjg	avoir
mostré	VERppe	mostrer
,	PONfbl	,
Et	CONcoo	et
a	PRE	a
son	DETpos	son
frere	NOMcom	frère
le	PROper	il
ra	VERcjg	ravoir
dit	VERppe	dire
,	PONfbl	,
Qui	PROrel	que
quens	NOMcom	comte
esteit	VERcjg	être
,	PONfbl	,
ce	PROdem	ce
truis	VERcjg	trover
escrit	VERppe	écrire
;	PONfbl	;
Raoul	NOMpro	Raoul
out	VERcjg	avoir
non	NOMcom	nom
,	PONfbl	,
huens	NOMcom	homme
bien	ADVgen	bien
vallanz	VERppa	valoir
,	PONfbl	,
Sages	ADJqua	sage
asseiz	VERppe	asseoir
et	CONcoo	et
molt	ADVgen	moult
poanz	ADJqua	pöoin
.	PONfrt	.

A	PRE	a
un	DETndf	un
conseil	NOMcom	conseil
andous	ADJcar	ambedeux
les	PROper	il
traist	VERcjg	traire
:	PONfbl	:
“	PONpga	“
Seignors	NOMcom	seigneur
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
malement	ADVgen	malement
vait	VERcjg	aller
Que	CONsub	que
seint	ADJqua	saint
Michiel	NOMpro	Michel
est	VERcjg	estre
messerviz	VERppe	messervir
Et	CONcoo	et
que	CONsub	que
sil	ADVgen.PROper	si.le
servent	VERcjg	servir
a	PRE	a
enviz	NOMcom	enviz
Li	DETdef	le
chanoine	NOMcom	chanoine
,	PONfbl	,
clers	NOMcom	clerc
orguellous	ADJqua	orgueillos
.	PONfrt	.

Por	PRE	por
mé	NOMcom	mé
ne	ADVneg	ne
funt	VERcjg	faire
rien	PROind	rien
,	PONfbl	,
ne	CONcoo	ne
por	PRE	por
vos	PROper	vos
;	PONfbl	;
Enpensé	VERppe	empenser
ai	VERcjg	avoir
ques	PROrel.PROper	que.se
osterai	VERcjg	oster
Et	CONcoo	et
en	PRE	en
leu	NOMcom	lieu
d'	PRE	de
els	PROper	eux
moines	NOMcom	moine
metrai	VERcjg	metre
.	PONfrt	.

Loiez	VERcjg	liier
le	PROper	il
vos	PROper	vos
a	PRE	a
faire	VERinf	faire
eissi	ADVgen	ainsi
?	PONfrt	?

Li	DETdef	le
archevesque	NOMcom	archevêque
respondi	VERcjg	répondre
:	PONfbl	:
“	PONpga	“
Oïl	ADVgen	öil
,	PONfbl	,
par	PRE	par
fei	NOMcom	foi
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
honesté	NOMcom	honnêté
”	PONpdr	”
;	PONfbl	;
Li	DETdef	le
quens	NOMcom	comte
Raouls	NOMpro	Raoul
le	PROper	il
ra	VERcjg	ravoir
loé	VERppe	löer
:	PONfbl	:
Bien	ADVgen	bien
li	PROper	il
dient	VERcjg	dire
qu'	CONsub	que
a	PRE	a
Deu	NOMpro	Dieu
pleira	VERcjg	plaire
Cele	DETdem	cel
chose	NOMcom	chose
se	CONsub	se
issi	ADVgen	issi
va	VERcjg	aler
.	PONfrt	.

Preié	VERppe	prier
lor	PROper	il
a	VERcjg	avoir
n'	ADVneg	ne
en	PROadv	en
dient	VERcjg	dire
mot	NOMcom	mot
De	PRE	de
ci	ADVgen	ci
qu'	CONsub	que
il	PROper	il
eit	VERcjg	avoir
parquis	VERppe	parquérir
trestot	PROind	trestot
,	PONfbl	,
Moines	NOMcom	moine
et	CONcoo	et
cen	PROcar	cent
que	PROrel	que
aveir	VERinf	avoir
deit	VERcjg	devoir
A	PRE	a
faire	VERinf	faire
ce	PROdem	ce
que	PROrel	que
il	PROper	il
voleit	VERcjg	vouloir
.	PONfrt	.

Li	DETdef	le
chanoine	NOMcom	chanoine
sourent	VERcjg	savoir
assez	ADVgen	assez
Que	CONsub	que
li	DETdef	le
dux	NOMcom	duc
eirt	VERcjg	airer
od	PRE	o
els	PROper	eux
meslez	VERppe	mesler
:	PONfbl	:
De	PRE	de
l'	DETdef	le
iglisie	NOMcom	iglisie
ount	VERcjg	avoir
tot	PROind	tot
fors	ADVgen	fors
geté	VERppe	jeter
Quanque	PROrel	cant
il	PROper	il
pourent	VERcjg	pouvoir
,	PONfbl	,
a	VERcjg	avoir
celé	VERppe	celer
;	PONfbl	;
Cen	PROdem	cent
que	PROrel	que
chescuns	PROind	chacun
aveir	VERinf	avoir
en	PROadv	en
pout	VERcjg	pouvoir
A	VERcjg	avoir
trestorné	VERppe	trestorner
au	PRE.DETdef	a
mielz	NOMcom	miel
qu'	PROrel	que
il	PROper	il
sout	VERcjg	savoir
;	PONfbl	;
A	PRE	a
lor	DETpos	lor
acointes	NOMcom	acointe
unt	VERcjg	avoir
livrez	VERppe	livrer
Les	DETdef	le
ornemenz	NOMcom	ornement
qu'	PROrel	que
enn'unt	ADVgen	annant
getez	VERcjg	jeter
,	PONfbl	,
Quer	CONcoo	car
mielz	ADVgen	mieux
s'	PROper	soi
en	PROadv	en
volent	VERcjg	voler
tuit	PROind	tot
aler	VERinf	aler
Que	CONsub	que
prendre	VERinf	prendre
vie	NOMcom	vie
reguler	ADJqua	régulier
.	PONfrt	.

Entretant	ADVgen	entre-temps
ad	VERcjg	avoir
molt	ADVgen	moult
vivement	ADVgen	vivement
Li	DETdef	le
quens	NOMcom	comte
fait	VERcjg	faire
son	DETpos	son
porchacement	NOMcom	porchacement
:	PONfbl	:
De	PRE	de
l'	DETdef	le
archevesque	NOMcom	archevêque
Huun	NOMpro	Hom
out	VERcjg	avoir
Primes	ADVgen	primes
un	DETndf	un
brief	NOMcom	bref
,	PONfbl	,
tel	ADJind	tel
cum	CONsub	comme
il	PROper	il
vout	VERcjg	voloir
;	PONfbl	;
Del	PRE.DETdef	de
rei	NOMcom	roi
Lohier	NOMpro	Lohier
un	DETndf	un
tel	PROind	tel
en	PROadv	en
ra	VERcjg	ravoir
Come	CONsub	come
il	PROper	il
meïsme	ADJind	mëisme
demanda	VERcjg	demander
.	PONfrt	.

Quant	CONsub	quand
ses	DETpos	son
bries	NOMcom	bref
a	VERcjg	avoir
,	PONfbl	,
homes	NOMcom	homme
a	VERcjg	avoir
quis	VERppe	querre
,	PONfbl	,
Des	PRE.DETdef	de
plus	ADVgen	plus
sages	ADJqua	sage
de	PRE	de
son	DETpos	son
païs	NOMcom	päis
:	PONfbl	:
Son	DETpos	son
mesage	NOMcom	message
lor	PROper	il
encharga	VERcjg	enchargier
Et	CONcoo	et
a	PRE	a
Rome	NOMpro	Rome
les	PROper	il
enveia	VERcjg	envoyer
.	PONfrt	.

Espletié	NOMcom	espletié
unt	VERcjg	avoir
tant	ADVgen	tant
et	CONcoo	et
esré	VERppe	esrer
Que	CONsub	que
l'	DETdef	le
apostoile	NOMcom	apostole
ourent	VERcjg	avoir
trové	VERppe	trover
.	PONfrt	.

Li	DETdef	le
apostoile	NOMcom	apostole
de	PRE	de
cel	DETdem	cil
tens	NOMcom	temps
Out	VERcjg	avoir
non	NOMcom	nom
Johan	NOMpro	Jehan
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
je	PROper	je
pens	VERcjg	penser
.	PONfrt	.

Lor	DETpos	lor
bries	NOMcom	bref
li	PROper	il
livrent	VERcjg	livrer
seielez	VERppe	sceller
:	PONfbl	:
Bruisiez	VERppe	bruisier
les	PROper	il
a	VERcjg	avoir
et	CONcoo	et
esguardez	VERcjg	égarder
.	PONfrt	.

Par	PRE	par
sei	PROper	soi
esteit	VERcjg	être
enz	ADVgen	ens
en	PRE	en
un	DETndf	un
brief	NOMcom	bref
La	DETdef	le
vie	NOMcom	vie
as	PRE.DETdef	à.le
clers	NOMcom	clerc
,	PONfbl	,
de	PRE	de
chief	NOMcom	chief
en	PRE	en
chief	NOMcom	chief
.	PONfrt	.

Enz	ADVgen	ens
en	PRE	en
un	DETndf	un
altre	PROind	autre
aprof	ADVgen	apruef
esteit	VERcjg	être
Ce	PROdem	ce
que	PROrel	que
li	DETdef	le
dux	NOMcom	duc
li	PROper	il
requiereit	VERcjg	requérir
.	PONfrt	.

A	PRE	a
icels	DETdem	cil
dous	PROcar	deux
erent	VERcjg	être
semblables	ADJqua	semblable
Li	DETdef	le
altre	PROind	autre
tuit	PROind	tot
et	CONcoo	et
acordables	ADJqua	acordable
.	PONfrt	.

Quancque	PROrel	cant
li	DETdef	le
quens	NOMcom	comte
li	PROper	il
requiereit	VERcjg	requérir
Par	PRE	par
ses	DETpos	son
chartres	NOMcom	charte
que	PROrel	que
il	PROper	il
diseit	VERcjg	dire
Li	DETdef	le
apostoiles	NOMcom	apostole
otria	VERcjg	octroyer
Et	CONcoo	et
de	PRE	de
sa	DETpos	son
part	NOMcom	part
le	PROper	il
conferma	VERcjg	confermer
;	PONfbl	;
Joious	ADJqua	joyeux
en	PROadv	en
ert	VERcjg	être
et	CONcoo	et
liez	ADJqua	lié
forment	ADVgen	fortement
.	PONfrt	.

Li	DETdef	le
cardinal	NOMcom	cardinal
tuit	PROind	tot
ensement	ADVgen	ensement
Al	PRE.DETdef	à.le
duc	NOMcom	duc
runt	VERcjg	ravoir
bries	NOMcom	bref
tels	ADJind	tel
enveiez	VERppe	envoyer
Cum	CONsub	comme
par	PRE	par
les	DETdef	le
suens	PROpos	son
li	PROper	il
out	VERcjg	avoir
preiez	VERppe	préer
.	PONfrt	.

Quant	CONsub	quand
li	DETdef	le
message	NOMcom	message
ont	VERcjg	avoir
pris	VERppe	prendre
congié	NOMcom	congié
,	PONfbl	,
Isnelement	ADVgen	isnellement
sunt	VERcjg	être
repairié	VERppe	repairer
.	PONfrt	.

Chevaus	NOMcom	cheval
ourent	VERcjg	avoir
ad	PRE	à
volenté	NOMcom	volonté
:	PONfbl	:
Par	PRE	par
jornees	NOMcom	jornee
ont	VERcjg	avoir
tant	ADVgen	tant
esré	VERppe	esrer
Qu'	CONsub	que
en	PRE	en
Normendie	NOMpro	Normandie
sunt	VERcjg	être
venu	VERppe	venir
.	PONfrt	.

Li	DETdef	le
dux	NOMcom	duc
les	PROper	il
vit	VERcjg	vëoir
,	PONfbl	,
toz	ADVgen	tot
liez	ADJqua	lié
en	PROadv	en
fu	VERcjg	estre
;	PONfbl	;
De	PRE	de
chief	NOMcom	chief
en	PRE	en
chief	NOMcom	chief
li	PROper	il
unt	VERcjg	avoir
conté	VERppe	conter
Cum	CONsub	comme
faitement	ADVgen	faitement
ourent	VERcjg	avoir
esré	VERppe	esrer
.	PONfrt	.

Il	PROper	il
apela	VERcjg	apeler
un	DETndf	un
chapelain	NOMcom	chapelain
,	PONfbl	,
Le	DETdef	le
brief	NOMcom	bref
li	PROper	il
mist	VERcjg	mettre
enz	ADVgen	ens
en	PRE	en
la	DETdef	le
main	NOMcom	main
Que	PROrel	que
cil	PROdem	cel
aveient	VERcjg	avoir
aporté	VERppe	aporter
;	PONfbl	;
Li	DETdef	le
clers	NOMcom	clerc
l'	PROper	il
a	VERcjg	avoir
tost	ADVgen	tost
desvolepé	VERppe	desvoleper
.	PONfrt	.

Despleié	VERppe	desploiier
l'	PROper	il
a	VERcjg	avoir
et	CONcoo	et
esguardé	VERppe	égarder
,	PONfbl	,
Puis	ADVgen	puis
l'	PROper	il
a	VERcjg	avoir
au	PRE.DETdef	a
conte	NOMcom	conte
recité	VERppe	reciter
:	PONfbl	:
Les	DETdef	le
saluz	NOMcom	salu
dist	VERcjg	dire
premierement	ADVgen	premièrement
,	PONfbl	,
Trestoz	ADVgen	trestot
eissi	ADVgen	ainsi
cum	CONsub	comme
les	PROper	il
entent	VERcjg	entendre
,	PONfbl	,
Puis	ADVgen	puis
a	VERcjg	avoir
tot	ADVgen	tot
leit	ADJqua	lait
le	DETdef	le
brief	NOMcom	bref
avant	ADVgen	avant
,	PONfbl	,
Qu'	CONsub	que
il	PROper	il
n'	ADVneg	ne
i	PROadv	i
falli	VERcjg	faillir
ne	CONcoo	ne
tant	ADVgen	tant
ne	CONcoo	ne
quant	PROind	quant
.	PONfrt	.

Li	DETdef	le
apostoiles	NOMcom	apostole
li	PROper	il
mandout	VERcjg	mander
Par	PRE	par
cez	DETdem	cist
lestres	NOMcom	lattre
que	PROrel	que
enveout	VERcjg	envoyer
Que	CONsub	que
del	PRE.DETdef	de
mont	NOMcom	monde
ost	VERcjg	oster
toz	DETind	tot
les	DETdef	le
chanoines	NOMcom	chanoine
Et	CONcoo	et
en	PRE	en
leu	NOMcom	lieu
d'	PRE	de
els	PROper	eux
il	PROper	il
mete	VERcjg	metre
moines	NOMcom	moine
,	PONfbl	,
Et	CONcoo	et
les	DETdef	le
rentes	NOMcom	rente
aient	VERcjg	avoir
al	PRE.DETdef	à.le
mont	NOMcom	monde
Que	PROrel	que
li	DETdef	le
chanoine	NOMcom	chanoine
tenu	VERppe	tenir
unt	VERcjg	avoir
,	PONfbl	,
Et	CONcoo	et
enz	ADVgen	ens
et	CONcoo	et
fors	ADVgen	fors
li	PROper	il
otreout	VERcjg	octroyer
Et	CONcoo	et
de	PRE	de
sa	DETpos	son
part	NOMcom	part
le	PROper	il
confermout	VERcjg	confermer
.	PONfrt	.

Et	CONcoo	et
si	CONsub	si
aucuns	PROind	aucun
le	PROper	il
contredit	VERcjg	contredit
Il	PROper	il
l'	PROper	il
escumenge	VERcjg	escommenger
et	CONcoo	et
maldit	VERcjg	maudire
.	PONfrt	.

De	PRE	de
l'	DETdef	le
autre	ADJind	autre
part	NOMcom	part
,	PONfbl	,
s'	CONsub	se
en	PRE	en
l'	DETdef	le
