"lemma","count_final","rate_final","count_all","rate_all","vs_all","count_not_final","rate_not_final","vs_not_final","diff_rates"
"comparer",15,0.000754147812971342,30,0.000250624472644339,119701,15,0.000150284036829608,99811,5.01814982403218
"aventure",33,0.00165912518853695,66,0.000551373839817545,119701,33,0.000330624881025138,99811,5.01814982403218
"verité",17,0.000854700854700855,34,0.000284041068996917,119701,17,0.000170321908406889,99811,5.01814982403218
"Martin",16,0.000804424333836099,32,0.000267332770820628,119701,16,0.000160302972618248,99811,5.01814982403218
"boter",14,0.000703871292106586,28,0.00023391617446805,119701,14,0.000140265101040967,99811,5.01814982403218
"chiere",13,0.00065359477124183,26,0.00021720787629176,119701,13,0.000130246165252327,99811,5.01814982403218
"baisier",11,0.000553041729512318,22,0.000183791279939182,119701,11,0.000110208293675046,99811,5.01814982403218
"provoire",11,0.000553041729512318,22,0.000183791279939182,119701,11,0.000110208293675046,99811,5.01814982403218
"saisir",11,0.000553041729512318,22,0.000183791279939182,119701,11,0.000110208293675046,99811,5.01814982403218
"uevre",11,0.000553041729512318,22,0.000183791279939182,119701,11,0.000110208293675046,99811,5.01814982403218
"besoigne",9,0.000452488687782805,18,0.000150374683586603,119701,9,9.01704220977648e-05,99811,5.01814982403218
"el",9,0.000452488687782805,18,0.000150374683586603,119701,9,9.01704220977648e-05,99811,5.01814982403218
"moulin",9,0.000452488687782805,18,0.000150374683586603,119701,9,9.01704220977648e-05,99811,5.01814982403218
"paiier",9,0.000452488687782805,18,0.000150374683586603,119701,9,9.01704220977648e-05,99811,5.01814982403218
"songier",9,0.000452488687782805,18,0.000150374683586603,119701,9,9.01704220977648e-05,99811,5.01814982403218
"command",8,0.000402212166918049,16,0.000133666385410314,119701,8,8.01514863091242e-05,99811,5.01814982403218
"derrier",8,0.000402212166918049,16,0.000133666385410314,119701,8,8.01514863091242e-05,99811,5.01814982403218
"douter",8,0.000402212166918049,16,0.000133666385410314,119701,8,8.01514863091242e-05,99811,5.01814982403218
"endroit",8,0.000402212166918049,16,0.000133666385410314,119701,8,8.01514863091242e-05,99811,5.01814982403218
"pais",8,0.000402212166918049,16,0.000133666385410314,119701,8,8.01514863091242e-05,99811,5.01814982403218
"degré",7,0.000351935646053293,14,0.000116958087234025,119701,7,7.01325505204837e-05,99811,5.01814982403218
"espee",7,0.000351935646053293,14,0.000116958087234025,119701,7,7.01325505204837e-05,99811,5.01814982403218
"pautonier",7,0.000351935646053293,14,0.000116958087234025,119701,7,7.01325505204837e-05,99811,5.01814982403218
"aimer",6,0.000301659125188537,12,0.000100249789057736,119701,6,6.01136147318432e-05,99811,5.01814982403218
"courroucer",6,0.000301659125188537,12,0.000100249789057736,119701,6,6.01136147318432e-05,99811,5.01814982403218
"envers",6,0.000301659125188537,12,0.000100249789057736,119701,6,6.01136147318432e-05,99811,5.01814982403218
"guise",6,0.000301659125188537,12,0.000100249789057736,119701,6,6.01136147318432e-05,99811,5.01814982403218
"hardi",6,0.000301659125188537,12,0.000100249789057736,119701,6,6.01136147318432e-05,99811,5.01814982403218
"tourner",6,0.000301659125188537,12,0.000100249789057736,119701,6,6.01136147318432e-05,99811,5.01814982403218
"plaire",20,0.00100553041729512,40,0.000334165963525785,119701,20,0.000200378715772811,99811,5.01814982403218
"cité",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"durer",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"enfermer",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"irier",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"livrer",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"naître",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"oblïer",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"promettre",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"quite",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"rompre",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"solier",5,0.000251382604323781,10,8.35414908814463e-05,119701,5,5.00946789432027e-05,99811,5.01814982403218
"rendre",33,0.00165912518853695,67,0.00055972798890569,119701,34,0.000340643816813778,99811,4.87055718214888
"baron",21,0.00105580693815988,43,0.000359228410790219,119701,22,0.000220416587350092,99811,4.79005210475799
"passer",21,0.00105580693815988,43,0.000359228410790219,119701,22,0.000220416587350092,99811,4.79005210475799
"torner",41,0.002061337355455,84,0.000701748523404149,119701,43,0.000430814238911543,99811,4.78474750663533
"conte",75,0.00377073906485671,154,0.00128653895957427,119701,79,0.000791495927302602,99811,4.76406628863814
"croire",30,0.00150829562594268,62,0.000517957243464967,119701,32,0.000320605945236497,99811,4.70451546003017
"arester",13,0.00065359477124183,27,0.000225562025379905,119701,14,0.000140265101040967,99811,4.65971055088702
"baillier",13,0.00065359477124183,27,0.000225562025379905,119701,14,0.000140265101040967,99811,4.65971055088702
"ardre",12,0.000603318250377074,25,0.000208853727203616,119701,13,0.000130246165252327,99811,4.63213829910663
"amener",10,0.000502765208647562,21,0.000175437130851037,119701,11,0.000110208293675046,99811,4.5619543854838
"main",54,0.00271493212669683,114,0.000952372996048487,119701,60,0.000601136147318432,99811,4.51633484162896
"corir",27,0.00135746606334842,57,0.000476186498024244,119701,30,0.000300568073659216,99811,4.51633484162896
"fin",17,0.000854700854700855,36,0.000300749367173207,119701,19,0.00019035977998417,99811,4.48992352676563
"parent",8,0.000402212166918049,17,0.000142020534498459,119701,9,9.01704220977648e-05,99811,4.46057762136194
"ravoir",8,0.000402212166918049,17,0.000142020534498459,119701,9,9.01704220977648e-05,99811,4.46057762136194
"retourner",7,0.000351935646053293,15,0.000125312236322169,119701,8,8.01514863091242e-05,99811,4.39088109602815
"mangier",24,0.00120663650075415,52,0.000434415752583521,119701,28,0.000280530202081935,99811,4.30127127774187
"convenir",12,0.000603318250377074,26,0.00021720787629176,119701,14,0.000140265101040967,99811,4.30127127774187
"arrière",6,0.000301659125188537,13,0.00010860393814588,119701,7,7.01325505204837e-05,99811,4.30127127774187
"Deniz",6,0.000301659125188537,13,0.00010860393814588,119701,7,7.01325505204837e-05,99811,4.30127127774187
"hautement",6,0.000301659125188537,13,0.00010860393814588,119701,7,7.01325505204837e-05,99811,4.30127127774187
"sougrestie",6,0.000301659125188537,13,0.00010860393814588,119701,7,7.01325505204837e-05,99811,4.30127127774187
"taster",6,0.000301659125188537,13,0.00010860393814588,119701,7,7.01325505204837e-05,99811,4.30127127774187
"demander",63,0.00316742081447964,137,0.00114451842507581,119701,74,0.000741401248359399,99811,4.27220863397334
"tens",11,0.000553041729512318,24,0.000200499578115471,119701,13,0.000130246165252327,99811,4.24612677418107
"peine",16,0.000804424333836099,35,0.000292395218085062,119701,19,0.00019035977998417,99811,4.22581037813236
"sëoir",21,0.00105580693815988,46,0.000384290858054653,119701,25,0.000250473394716013,99811,4.21524585218703
"moins",15,0.000754147812971342,33,0.000275686919908773,119701,18,0.00018034084419553,99811,4.18179152002681
"premier",15,0.000754147812971342,33,0.000275686919908773,119701,18,0.00018034084419553,99811,4.18179152002681
"trouver",20,0.00100553041729512,44,0.000367582559878364,119701,24,0.000240454458927373,99811,4.18179152002681
"chétif",5,0.000251382604323781,11,9.18956399695909e-05,119701,6,6.01136147318432e-05,99811,4.18179152002681
"cheveu",5,0.000251382604323781,11,9.18956399695909e-05,119701,6,6.01136147318432e-05,99811,4.18179152002681
"enfouir",5,0.000251382604323781,11,9.18956399695909e-05,119701,6,6.01136147318432e-05,99811,4.18179152002681
"graignor",5,0.000251382604323781,11,9.18956399695909e-05,119701,6,6.01136147318432e-05,99811,4.18179152002681
"nef",5,0.000251382604323781,11,9.18956399695909e-05,119701,6,6.01136147318432e-05,99811,4.18179152002681
"paistre",5,0.000251382604323781,11,9.18956399695909e-05,119701,6,6.01136147318432e-05,99811,4.18179152002681
"pis",5,0.000251382604323781,11,9.18956399695909e-05,119701,6,6.01136147318432e-05,99811,4.18179152002681
"pleurer",5,0.000251382604323781,11,9.18956399695909e-05,119701,6,6.01136147318432e-05,99811,4.18179152002681
"vit",5,0.000251382604323781,11,9.18956399695909e-05,119701,6,6.01136147318432e-05,99811,4.18179152002681
"volentiers",34,0.00170940170940171,75,0.000626561181610847,119701,41,0.000410776367334262,99811,4.16139253700229
"lever",47,0.00236299648064354,104,0.000868831505167041,119701,57,0.00057107933995251,99811,4.13777266192127
"choir",9,0.000452488687782805,20,0.000167082981762893,119701,11,0.000110208293675046,99811,4.10575894693542
"maistre",9,0.000452488687782805,20,0.000167082981762893,119701,11,0.000110208293675046,99811,4.10575894693542
"priier",16,0.000804424333836099,36,0.000300749367173207,119701,20,0.000200378715772811,99811,4.01451985922574
"bas",8,0.000402212166918049,18,0.000150374683586603,119701,10,0.000100189357886405,99811,4.01451985922574
"chaucier",8,0.000402212166918049,18,0.000150374683586603,119701,10,0.000100189357886405,99811,4.01451985922574
"deduit",8,0.000402212166918049,18,0.000150374683586603,119701,10,0.000100189357886405,99811,4.01451985922574
"gäaignier",11,0.000553041729512318,25,0.000208853727203616,119701,14,0.000140265101040967,99811,3.94283200459671
"morir",35,0.00175967823026647,80,0.00066833192705157,119701,45,0.000450852110488824,99811,3.90300541869169
"cure",14,0.000703871292106586,32,0.000267332770820628,119701,18,0.00018034084419553,99811,3.90300541869169
"chargier",7,0.000351935646053293,16,0.000133666385410314,119701,9,9.01704220977648e-05,99811,3.90300541869169
"maufé",7,0.000351935646053293,16,0.000133666385410314,119701,9,9.01704220977648e-05,99811,3.90300541869169
"orgueil",7,0.000351935646053293,16,0.000133666385410314,119701,9,9.01704220977648e-05,99811,3.90300541869169
"piece",7,0.000351935646053293,16,0.000133666385410314,119701,9,9.01704220977648e-05,99811,3.90300541869169
"parler",67,0.00336852689793866,154,0.00128653895957427,119701,87,0.000871647413611726,99811,3.86455216333513
"palefroi",10,0.000502765208647562,23,0.000192145429027326,119701,13,0.000130246165252327,99811,3.86011524925552
"querre",42,0.00211161387631976,97,0.000810352461550029,119701,55,0.000551041468375229,99811,3.83204168380639
"gré",16,0.000804424333836099,37,0.000309103516261351,119701,21,0.000210397651561451,99811,3.82335224688166
"mander",16,0.000804424333836099,37,0.000309103516261351,119701,21,0.000210397651561451,99811,3.82335224688166
"descendre",19,0.000955253896430367,44,0.000367582559878364,119701,25,0.000250473394716013,99811,3.81379386626445
"honte",68,0.00341880341880342,158,0.00131995555592685,119701,90,0.000901704220977648,99811,3.79149097815764
"penser",30,0.00150829562594268,70,0.000584790436170124,119701,40,0.000400757431545621,99811,3.76361236802413
"fuir",18,0.000904977375565611,42,0.000350874261702074,119701,24,0.000240454458927373,99811,3.76361236802413
"néant",12,0.000603318250377074,28,0.00023391617446805,119701,16,0.000160302972618248,99811,3.76361236802413
"montrer",9,0.000452488687782805,21,0.000175437130851037,119701,12,0.000120227229463686,99811,3.76361236802413
"chastel",6,0.000301659125188537,14,0.000116958087234025,119701,8,8.01514863091242e-05,99811,3.76361236802413
"cief",6,0.000301659125188537,14,0.000116958087234025,119701,8,8.01514863091242e-05,99811,3.76361236802413
"cuire",6,0.000301659125188537,14,0.000116958087234025,119701,8,8.01514863091242e-05,99811,3.76361236802413
"souffrir",6,0.000301659125188537,14,0.000116958087234025,119701,8,8.01514863091242e-05,99811,3.76361236802413
"traire",42,0.00211161387631976,98,0.000818706610638173,119701,56,0.00056106040416387,99811,3.76361236802413
"trover",58,0.00291603821015586,136,0.00113616427598767,119701,78,0.000781476991513961,99811,3.731444740947
"servir",25,0.0012569130216189,59,0.000492894796200533,119701,34,0.000340643816813778,99811,3.68981604708248
"donner",22,0.00110608345902464,52,0.000434415752583521,119701,30,0.000300568073659216,99811,3.6799765376236
"coiement",8,0.000402212166918049,19,0.000158728832674748,119701,11,0.000110208293675046,99811,3.64956350838704
"honneur",8,0.000402212166918049,19,0.000158728832674748,119701,11,0.000110208293675046,99811,3.64956350838704
"jomment",8,0.000402212166918049,19,0.000158728832674748,119701,11,0.000110208293675046,99811,3.64956350838704
"entrer",50,0.00251382604323781,119,0.000994143741489211,119701,69,0.000691306569416197,99811,3.63634045219723
"conter",52,0.00261437908496732,124,0.00103591448692993,119701,72,0.000721363376782118,99811,3.62421931735657
"garde",13,0.00065359477124183,31,0.000258978621732483,119701,18,0.00018034084419553,99811,3.62421931735657
"aider",5,0.000251382604323781,12,0.000100249789057736,119701,7,7.01325505204837e-05,99811,3.58439273145155
"ëur",5,0.000251382604323781,12,0.000100249789057736,119701,7,7.01325505204837e-05,99811,3.58439273145155
"fontaine",5,0.000251382604323781,12,0.000100249789057736,119701,7,7.01325505204837e-05,99811,3.58439273145155
"loing",5,0.000251382604323781,12,0.000100249789057736,119701,7,7.01325505204837e-05,99811,3.58439273145155
"retenir",5,0.000251382604323781,12,0.000100249789057736,119701,7,7.01325505204837e-05,99811,3.58439273145155
"porter",46,0.00231271995977878,111,0.000927310548784054,119701,65,0.000651230826261634,99811,3.55130602931508
"blanc",14,0.000703871292106586,34,0.000284041068996917,119701,20,0.000200378715772811,99811,3.51270487682252
"boçu",7,0.000351935646053293,17,0.000142020534498459,119701,10,0.000100189357886405,99811,3.51270487682252
"löer",7,0.000351935646053293,17,0.000142020534498459,119701,10,0.000100189357886405,99811,3.51270487682252
"paradis",7,0.000351935646053293,17,0.000142020534498459,119701,10,0.000100189357886405,99811,3.51270487682252
"ami",78,0.00392156862745098,190,0.00158728832674748,119701,112,0.00112212080832774,99811,3.49478291316527
"cort",25,0.0012569130216189,61,0.000509603094376822,119701,36,0.000360681688391059,99811,3.48482626668901
"devenir",9,0.000452488687782805,22,0.000183791279939182,119701,13,0.000130246165252327,99811,3.47410372432997
"quérir",9,0.000452488687782805,22,0.000183791279939182,119701,13,0.000130246165252327,99811,3.47410372432997
"folie",15,0.000754147812971342,37,0.000309103516261351,119701,22,0.000220416587350092,99811,3.42146578911285
"coup",19,0.000955253896430367,47,0.000392645007142797,119701,28,0.000280530202081935,99811,3.40517309487898
"fol",20,0.00100553041729512,50,0.000417707454407231,119701,30,0.000300568073659216,99811,3.34543321602145
"payer",12,0.000603318250377074,30,0.000250624472644339,119701,18,0.00018034084419553,99811,3.34543321602145
"congié",10,0.000502765208647562,25,0.000208853727203616,119701,15,0.000150284036829608,99811,3.34543321602145
"alumer",6,0.000301659125188537,15,0.000125312236322169,119701,9,9.01704220977648e-05,99811,3.34543321602145
"repentir",6,0.000301659125188537,15,0.000125312236322169,119701,9,9.01704220977648e-05,99811,3.34543321602145
"di",8,0.000402212166918049,20,0.000167082981762893,119701,12,0.000120227229463686,99811,3.34543321602145
"prier",8,0.000402212166918049,20,0.000167082981762893,119701,12,0.000120227229463686,99811,3.34543321602145
"écrier",4,0.000201106083459025,10,8.35414908814463e-05,119701,6,6.01136147318432e-05,99811,3.34543321602145
"gage",4,0.000201106083459025,10,8.35414908814463e-05,119701,6,6.01136147318432e-05,99811,3.34543321602145
"lai",4,0.000201106083459025,10,8.35414908814463e-05,119701,6,6.01136147318432e-05,99811,3.34543321602145
"soloir",4,0.000201106083459025,10,8.35414908814463e-05,119701,6,6.01136147318432e-05,99811,3.34543321602145
"père",21,0.00105580693815988,53,0.000442769901671665,119701,32,0.000320605945236497,99811,3.29316082202112
"chanter",15,0.000754147812971342,38,0.000317457665349496,119701,23,0.000230435523138732,99811,3.27270640697751
"lié",15,0.000754147812971342,38,0.000317457665349496,119701,23,0.000230435523138732,99811,3.27270640697751
"monde",15,0.000754147812971342,38,0.000317457665349496,119701,23,0.000230435523138732,99811,3.27270640697751
"advenir",31,0.00155857214680744,79,0.000659977777963426,119701,48,0.000480908917854745,99811,3.24088842802078
"bouche",9,0.000452488687782805,23,0.000192145429027326,119701,14,0.000140265101040967,99811,3.2259534583064
"oeil",9,0.000452488687782805,23,0.000192145429027326,119701,14,0.000140265101040967,99811,3.2259534583064
"amer",41,0.002061337355455,105,0.000877185654255186,119701,64,0.000641211890472994,99811,3.21475223102061
"issir",23,0.00115635997988939,59,0.000492894796200533,119701,36,0.000360681688391059,99811,3.20604016535389
"lieu",23,0.00115635997988939,59,0.000492894796200533,119701,36,0.000360681688391059,99811,3.20604016535389
"chaloir",7,0.000351935646053293,18,0.000150374683586603,119701,11,0.000110208293675046,99811,3.19336806983866
"pré",7,0.000351935646053293,18,0.000150374683586603,119701,11,0.000110208293675046,99811,3.19336806983866
"denier",33,0.00165912518853695,85,0.000710102672492293,119701,52,0.000520984661009308,99811,3.1845950806358
"tort",17,0.000854700854700855,44,0.000367582559878364,119701,27,0.000270511266293294,99811,3.15957581513137
"mener",39,0.00196078431372549,101,0.000843769057902607,119701,62,0.000621174018895713,99811,3.15657811511701
"joie",22,0.00110608345902464,57,0.000476186498024244,119701,35,0.000350662752602419,99811,3.15426560367737
"autel",5,0.000251382604323781,13,0.00010860393814588,119701,8,8.01514863091242e-05,99811,3.13634364002011
"blecier",5,0.000251382604323781,13,0.00010860393814588,119701,8,8.01514863091242e-05,99811,3.13634364002011
"chacier",5,0.000251382604323781,13,0.00010860393814588,119701,8,8.01514863091242e-05,99811,3.13634364002011
"couper",5,0.000251382604323781,13,0.00010860393814588,119701,8,8.01514863091242e-05,99811,3.13634364002011
"dur",5,0.000251382604323781,13,0.00010860393814588,119701,8,8.01514863091242e-05,99811,3.13634364002011
"frois",5,0.000251382604323781,13,0.00010860393814588,119701,8,8.01514863091242e-05,99811,3.13634364002011
"maltalent",5,0.000251382604323781,13,0.00010860393814588,119701,8,8.01514863091242e-05,99811,3.13634364002011
"membre",5,0.000251382604323781,13,0.00010860393814588,119701,8,8.01514863091242e-05,99811,3.13634364002011
"tirer",5,0.000251382604323781,13,0.00010860393814588,119701,8,8.01514863091242e-05,99811,3.13634364002011
"livre",23,0.00115635997988939,60,0.000501248945288678,119701,37,0.0003707006241797,99811,3.11939043115514
"vile",18,0.000904977375565611,47,0.000392645007142797,119701,29,0.000290549137870575,99811,3.11471368388204
"batre",31,0.00155857214680744,81,0.000676686076139715,119701,50,0.000500946789432027,99811,3.11125289089995
"pain",13,0.00065359477124183,34,0.000284041068996917,119701,21,0.000210397651561451,99811,3.10647370059135
"metre",105,0.0052790346907994,275,0.00229739099923977,119701,170,0.00170321908406889,99811,3.09944547954929
"prêt",8,0.000402212166918049,21,0.000175437130851037,119701,13,0.000130246165252327,99811,3.08809219940442
"peser",19,0.000955253896430367,50,0.000417707454407231,119701,31,0.000310587009447856,99811,3.0756402147294
"durement",11,0.000553041729512318,29,0.000242270323556194,119701,18,0.00018034084419553,99811,3.06664711468633
"cheval",14,0.000703871292106586,37,0.000309103516261351,119701,23,0.000230435523138732,99811,3.05452597984567
"fort",15,0.000754147812971342,40,0.000334165963525785,119701,25,0.000250473394716013,99811,3.01088989441931
"taire",15,0.000754147812971342,40,0.000334165963525785,119701,25,0.000250473394716013,99811,3.01088989441931
"sale",6,0.000301659125188537,16,0.000133666385410314,119701,10,0.000100189357886405,99811,3.01088989441931
"partir",19,0.000955253896430367,51,0.000426061603495376,119701,32,0.000320605945236497,99811,2.9795264580191
"terre",32,0.0016088486676722,86,0.000718456821580438,119701,54,0.000541022532586589,99811,2.97371841424129
"parole",20,0.00100553041729512,54,0.00045112405075981,119701,34,0.000340643816813778,99811,2.95185283766599
"päis",10,0.000502765208647562,27,0.000225562025379905,119701,17,0.000170321908406889,99811,2.95185283766599
"escrïer",7,0.000351935646053293,19,0.000158728832674748,119701,12,0.000120227229463686,99811,2.92725406401877
"répondre",11,0.000553041729512318,30,0.000250624472644339,119701,19,0.00019035977998417,99811,2.905244634966
"remanoir",26,0.00130718954248366,71,0.000593144585258268,119701,45,0.000450852110488824,99811,2.89937545388526
"boivre",19,0.000955253896430367,52,0.000434415752583521,119701,33,0.000330624881025138,99811,2.88923777747307
"covoitier",4,0.000201106083459025,11,9.18956399695909e-05,119701,7,7.01325505204837e-05,99811,2.86751418516124
"itant",4,0.000201106083459025,11,9.18956399695909e-05,119701,7,7.01325505204837e-05,99811,2.86751418516124
"Robert",4,0.000201106083459025,11,9.18956399695909e-05,119701,7,7.01325505204837e-05,99811,2.86751418516124
"songe",4,0.000201106083459025,11,9.18956399695909e-05,119701,7,7.01325505204837e-05,99811,2.86751418516124
"part",35,0.00175967823026647,97,0.000810352461550029,119701,62,0.000621174018895713,99811,2.83282651356655
"manger",36,0.00180995475113122,100,0.000835414908814463,119701,64,0.000641211890472994,99811,2.8227092760181
"messe",9,0.000452488687782805,25,0.000208853727203616,119701,16,0.000160302972618248,99811,2.8227092760181
"jeter",23,0.00115635997988939,64,0.000534665541641256,119701,41,0.000410776367334262,99811,2.8150596573839
"foutre",10,0.000502765208647562,28,0.00023391617446805,119701,18,0.00018034084419553,99811,2.78786101335121
"baston",5,0.000251382604323781,14,0.000116958087234025,119701,9,9.01704220977648e-05,99811,2.78786101335121
"hurter",5,0.000251382604323781,14,0.000116958087234025,119701,9,9.01704220977648e-05,99811,2.78786101335121
"mire",5,0.000251382604323781,14,0.000116958087234025,119701,9,9.01704220977648e-05,99811,2.78786101335121
"us",5,0.000251382604323781,14,0.000116958087234025,119701,9,9.01704220977648e-05,99811,2.78786101335121
"vëoir",145,0.00729009552538964,410,0.0034252011261393,119701,265,0.00265501798398974,99811,2.74578009239496
"tenir",93,0.00467571644042232,263,0.00219714121018204,119701,170,0.00170321908406889,99811,2.74522313902937
"ariere",12,0.000603318250377074,34,0.000284041068996917,119701,22,0.000220416587350092,99811,2.73717263129028
"falir",19,0.000955253896430367,54,0.00045112405075981,119701,35,0.000350662752602419,99811,2.72413847590318
"matin",13,0.00065359477124183,37,0.000309103516261351,119701,24,0.000240454458927373,99811,2.71816448801743
"corps",33,0.00165912518853695,94,0.000785290014285595,119701,61,0.000611155083107072,99811,2.71473679005019
"garder",38,0.00191050779286073,109,0.000910602250607764,119701,71,0.000711344440993478,99811,2.68577032835525
"acheter",8,0.000402212166918049,23,0.000192145429027326,119701,15,0.000150284036829608,99811,2.67634657281716
"voir",62,0.00311714429361488,179,0.00149539268677789,119701,117,0.00117221548727094,99811,2.65919050504269
"jus",9,0.000452488687782805,26,0.00021720787629176,119701,17,0.000170321908406889,99811,2.65666755389939
"prendre",138,0.00693815987933635,400,0.00334165963525785,119701,262,0.00262496117662382,99811,2.64314761723832
"seror",13,0.00065359477124183,38,0.000317457665349496,119701,25,0.000250473394716013,99811,2.60943790849673
"sens",16,0.000804424333836099,47,0.000392645007142797,119701,31,0.000310587009447856,99811,2.5900128124037
"ame",17,0.000854700854700855,50,0.000417707454407231,119701,33,0.000330624881025138,99811,2.58510748510749
"feu",26,0.00130718954248366,77,0.000643269479787136,119701,51,0.000510965725220667,99811,2.55827245931052
"valoir",23,0.00115635997988939,69,0.000576436287081979,119701,46,0.000460871046277464,99811,2.50907491201609
"gros",12,0.000603318250377074,36,0.000300749367173207,119701,24,0.000240454458927373,99811,2.50907491201609
"demain",8,0.000402212166918049,24,0.000200499578115471,119701,16,0.000160302972618248,99811,2.50907491201609
"gens",7,0.000351935646053293,21,0.000175437130851037,119701,14,0.000140265101040967,99811,2.50907491201609
"jeu",7,0.000351935646053293,21,0.000175437130851037,119701,14,0.000140265101040967,99811,2.50907491201609
"acoler",6,0.000301659125188537,18,0.000150374683586603,119701,12,0.000120227229463686,99811,2.50907491201609
"ues",6,0.000301659125188537,18,0.000150374683586603,119701,12,0.000120227229463686,99811,2.50907491201609
"dépouiller",4,0.000201106083459025,12,0.000100249789057736,119701,8,8.01514863091242e-05,99811,2.50907491201609
"herbergier",4,0.000201106083459025,12,0.000100249789057736,119701,8,8.01514863091242e-05,99811,2.50907491201609
"malement",4,0.000201106083459025,12,0.000100249789057736,119701,8,8.01514863091242e-05,99811,2.50907491201609
"sohait",4,0.000201106083459025,12,0.000100249789057736,119701,8,8.01514863091242e-05,99811,2.50907491201609
"sot",4,0.000201106083459025,12,0.000100249789057736,119701,8,8.01514863091242e-05,99811,2.50907491201609
"lait",10,0.000502765208647562,30,0.000250624472644339,119701,20,0.000200378715772811,99811,2.50907491201609
"an",5,0.000251382604323781,15,0.000125312236322169,119701,10,0.000100189357886405,99811,2.50907491201609
"boire",5,0.000251382604323781,15,0.000125312236322169,119701,10,0.000100189357886405,99811,2.50907491201609
"raconter",5,0.000251382604323781,15,0.000125312236322169,119701,10,0.000100189357886405,99811,2.50907491201609
"sentir",20,0.00100553041729512,61,0.000509603094376822,119701,41,0.000410776367334262,99811,2.44787796294252
"droit",54,0.00271493212669683,166,0.00138678874863201,119701,112,0.00112212080832774,99811,2.4194650937298
"avant",25,0.0012569130216189,77,0.000643269479787136,119701,52,0.000520984661009308,99811,2.4125720307847
"point",21,0.00105580693815988,65,0.000543019690729401,119701,44,0.000440833174700183,99811,2.39502605237899
"dolent",10,0.000502765208647562,31,0.000258978621732483,119701,21,0.000210397651561451,99811,2.38959515430104
"marché",9,0.000452488687782805,28,0.00023391617446805,119701,19,0.00019035977998417,99811,2.37701833769945
"crïer",14,0.000703871292106586,44,0.000367582559878364,119701,30,0.000300568073659216,99811,2.34180325121502
"Travers",7,0.000351935646053293,22,0.000183791279939182,119701,15,0.000150284036829608,99811,2.34180325121502
"gésir",12,0.000603318250377074,38,0.000317457665349496,119701,26,0.000260492330504654,99811,2.31606914955331
"jadis",6,0.000301659125188537,19,0.000158728832674748,119701,13,0.000130246165252327,99811,2.31606914955331
"mourir",20,0.00100553041729512,64,0.000534665541641256,119701,44,0.000440833174700183,99811,2.2809771927419
"larron",10,0.000502765208647562,32,0.000267332770820628,119701,22,0.000220416587350092,99811,2.2809771927419
"grue",5,0.000251382604323781,16,0.000133666385410314,119701,11,0.000110208293675046,99811,2.2809771927419
"anel",9,0.000452488687782805,29,0.000242270323556194,119701,20,0.000200378715772811,99811,2.25816742081448
"doner",53,0.00266465560583208,171,0.00142855949407273,119701,118,0.00118223442305958,99811,2.25391475147208
"damoiselle",12,0.000603318250377074,39,0.00032581181443764,119701,27,0.000270511266293294,99811,2.23028881068097
"chandoile",4,0.000201106083459025,13,0.00010860393814588,119701,9,9.01704220977648e-05,99811,2.23028881068097
"chien",4,0.000201106083459025,13,0.00010860393814588,119701,9,9.01704220977648e-05,99811,2.23028881068097
"mois",4,0.000201106083459025,13,0.00010860393814588,119701,9,9.01704220977648e-05,99811,2.23028881068097
"mouton",4,0.000201106083459025,13,0.00010860393814588,119701,9,9.01704220977648e-05,99811,2.23028881068097
"sercot",4,0.000201106083459025,13,0.00010860393814588,119701,9,9.01704220977648e-05,99811,2.23028881068097
"mie",66,0.00331825037707391,215,0.00179614205395109,119701,149,0.00149282143250744,99811,2.2228046200411
"covenir",12,0.000603318250377074,40,0.000334165963525785,119701,28,0.000280530202081935,99811,2.15063563887093
"noir",6,0.000301659125188537,20,0.000167082981762893,119701,14,0.000140265101040967,99811,2.15063563887093
"Davier",3,0.000150829562594268,10,8.35414908814463e-05,119701,7,7.01325505204837e-05,99811,2.15063563887093
"Haimet",3,0.000150829562594268,10,8.35414908814463e-05,119701,7,7.01325505204837e-05,99811,2.15063563887093
"matiere",3,0.000150829562594268,10,8.35414908814463e-05,119701,7,7.01325505204837e-05,99811,2.15063563887093
"mes",3,0.000150829562594268,10,8.35414908814463e-05,119701,7,7.01325505204837e-05,99811,2.15063563887093
"ord",3,0.000150829562594268,10,8.35414908814463e-05,119701,7,7.01325505204837e-05,99811,2.15063563887093
